year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2008,Boo Weekley,0.55,0.715,0.443,-0.109,-0.498,291.7,64.75,67.87,70.414,2398751,34,1.049
2008,Brad Adamonis,-0.2,-0.082,-0.084,0.298,-0.332,289.9,58.1,65.86,71.079,862413,121,0.13199999999999998
2008,Brad Elder,-0.406,-0.216,-0.641,0.185,0.267,289.8,61.67,64.94,71.547,270365,227,-0.6719999999999999
2008,Brandt Jobe,-0.224,0.062,0.265,-0.444,-0.107,298.8,56.35,66.45,71.078,293214,183,-0.11699999999999999
2008,Brandt Snedeker,0.282,-0.28,0.325,0.116,0.122,280.8,60.51,63.36,70.506,1531442,37,0.16099999999999998
2008,Brenden Pappas,-0.033,-0.291,-0.292,0.214,0.335,294.9,57.49,65.28,70.977,384072,179,-0.369
2008,Brent Geiberger,,,,,,,,,,165600,193,
2008,Brett Quigley,0.426,-0.228,0.321,0.231,0.102,287.5,61.76,64.53,70.897,878216,74,0.324
2008,Brett Rumford,-0.873,-0.718,-0.348,0.526,-0.332,282.7,56.04,61.52,72.023,386419,149,-0.5399999999999998
2008,Brett Wetterich,,,,,,,,,,121675,213,
2008,Brian Bateman,,,,,,,,,,227470,185,
2008,Brian Davis,0.305,0.147,0.038,0.2,-0.08,277.7,72.47,65.23,70.718,1151558,61,0.385
2008,Brian Gay,0.716,-0.529,0.537,0.198,0.511,270.5,71.74,63.71,70.015,2205513,42,0.20600000000000002
2008,Briny Baird,0.7,0.208,0.65,0.073,-0.231,285.2,66.03,70.0,70.187,2039808,28,0.9309999999999999
2008,Bubba Watson,0.518,0.538,0.416,-0.051,-0.385,315.1,55.16,67.6,70.789,1533523,33,0.9029999999999999
2008,Cameron Beckman,-0.111,-0.162,0.174,0.16,-0.282,281.9,67.64,65.82,71.238,1312837,166,0.172
2008,Camilo Villegas,1.254,0.296,0.777,0.093,0.088,293.3,58.15,64.6,69.49,4422641,2,1.166
2008,Carl Pettersson,0.754,-0.052,0.236,0.036,0.534,286.0,59.87,63.54,70.245,2512538,15,0.22
2008,Carlos Franco,0.04,-0.362,-0.011,0.184,0.23,285.6,58.2,66.83,71.099,378769,159,-0.189
2008,Chad Campbell,0.901,0.068,0.83,-0.166,0.169,289.9,65.68,68.44,70.04,2404770,29,0.7319999999999999
2008,Chad Collins,-0.483,-1.078,-0.345,0.292,0.648,277.5,58.98,60.86,71.538,339959,197,-1.131
2008,Charles Howell III,0.545,0.13,0.283,0.236,-0.104,293.6,56.78,66.78,70.82,1449232,97,0.649
2008,Charles Warren,-0.916,0.683,-0.148,-0.504,-0.947,301.1,65.43,66.88,72.106,800694,133,0.031000000000000028
2008,Charley Hoffman,-0.079,0.464,-0.219,-0.207,-0.118,300.8,63.35,66.24,71.287,945702,70,0.038000000000000034
2008,Charlie Wi,0.47,0.066,0.141,0.249,0.014,287.4,67.33,66.44,70.229,1515395,45,0.45599999999999996
2008,Chez Reavie,-0.056,0.003,0.209,-0.074,-0.194,281.8,72.56,66.61,70.957,1444102,53,0.138
2008,Chris DiMarco,-0.183,-0.344,0.032,-0.005,0.133,277.4,63.12,63.35,71.378,590744,143,-0.31699999999999995
2008,Chris Riley,-0.454,-0.671,-0.646,0.65,0.213,279.1,66.5,61.89,71.237,388850,164,-0.6670000000000001
2008,Chris Smith,,,,,,,,,,22775,243,
2008,Chris Stroud,-0.556,0.132,-0.224,-0.052,-0.413,287.4,66.38,67.63,71.73,482405,205,-0.144
2008,Cliff Kresge,-0.118,-0.177,0.302,-0.125,-0.118,280.9,62.26,65.0,70.954,1068207,113,0.0
2008,Cody Freeman,-1.226,-0.22,-0.569,-0.096,-0.341,287.8,57.18,61.29,72.606,68673,226,-0.8849999999999999
2008,Corey Pavin,0.379,-1.058,0.227,0.237,0.973,261.4,69.22,57.95,70.325,924282,103,-0.5940000000000001
2008,Craig Barlow,,,,,,,,,,129732,200,
2008,Craig Kanada,-0.208,-0.497,-0.312,0.193,0.407,272.6,69.38,62.52,71.058,363597,152,-0.6159999999999999
2008,Craig Parry,,,,,,,,,,86311,233,
2008,D.J. Trahan,0.523,0.374,0.496,0.064,-0.411,291.3,65.31,66.25,70.329,2304368,25,0.9339999999999999
2008,Daisuke Maruyama,,,,,,,,,,98596,214,
2008,Dan Forsman,,,,,,,,,,169106,198,
2008,Daniel Chopra,0.061,-0.148,-0.76,0.183,0.786,294.2,52.76,59.77,71.204,1630690,95,-0.7250000000000001
2008,David Duval,-1.876,-1.297,-0.53,0.111,-0.16,285.5,49.01,57.84,73.203,114974,234,-1.716
2008,David Frost,,,,,,,,,,23554,245,
2008,David Lutterus,-1.701,-0.249,-0.745,0.196,-0.903,287.9,61.06,62.37,72.383,129886,201,-0.798
2008,David Toms,0.548,0.113,0.61,0.018,-0.193,282.2,65.58,65.2,70.317,799114,136,0.741
2008,Davis Love III,0.664,0.448,0.289,0.026,-0.1,301.3,58.22,64.74,70.297,1695237,154,0.763
2008,Dean Wilson,0.341,-0.76,0.563,-0.041,0.579,276.2,61.7,65.61,70.712,1350002,43,-0.23800000000000007
2008,Dennis Paulson,,,,,,,,,,6420,256,
2008,Dicky Pride,,,,,,,,,,182890,218,
2008,Doug LaBelle II,-0.29,-0.261,-0.431,-0.004,0.407,281.6,68.06,64.66,71.105,338132,171,-0.696
2008,Dudley Hart,0.532,-0.456,0.204,0.132,0.652,275.5,61.18,66.11,70.587,2218817,22,-0.12
2008,Duffy Waldorf,,,,,,,,,,7350,258,
2008,Dustin Johnson,-0.28,0.435,-0.268,-0.129,-0.319,309.7,53.05,63.71,71.223,1789895,134,0.03799999999999998
2008,Eric Axley,-0.384,-0.785,-0.362,0.158,0.605,287.7,56.39,61.16,71.316,899215,64,-0.989
2008,Ernie Els,0.611,0.101,0.79,0.228,-0.509,291.6,56.88,61.33,69.898,2537290,21,1.119
2008,Frank Lickliter II,-0.307,0.015,-0.246,-0.058,-0.018,284.1,64.99,63.97,71.263,548113,99,-0.289
2008,Fred Couples,0.762,0.347,0.218,0.154,0.043,299.6,57.49,65.46,70.758,949281,119,0.719
2008,Fred Funk,,,,,,,,,,257283,175,
2008,Freddie Jacobson,0.589,-0.227,0.234,0.127,0.455,282.7,59.95,61.82,70.3,1597423,50,0.134
2008,Fulton Allem,,,,,,,,,,11468,252,
2008,Gabriel Hjertstedt,,,,,,,,,,11495,247,
2008,Garrett Willis,,,,,,,,,,176815,187,
2008,Gavin Coles,0.328,-0.51,0.454,0.167,0.217,271.5,71.99,67.15,70.744,455003,146,0.11100000000000002
2008,Geoff Ogilvy,0.81,0.328,0.263,0.094,0.125,292.1,58.18,61.89,70.253,2880099,32,0.6849999999999999
2008,George McNeill,0.387,0.038,0.434,-0.01,-0.076,295.0,59.42,68.44,70.785,1361532,105,0.46199999999999997
2008,Glen Day,0.344,-0.156,0.079,0.37,0.051,274.9,69.02,64.37,70.623,435263,115,0.293
2008,Grant Waite,,,,,,,,,,12540,247,
2008,Greg Kraft,-0.314,-0.207,-0.367,-0.242,0.501,273.6,68.71,59.49,71.265,1204559,125,-0.816
2008,Greg Norman,,,,,,,,,,509618,153,
2008,Guy Boros,,,,,,,,,,31565,246,
2008,Harrison Frazar,-0.545,0.454,0.097,-0.184,-0.912,299.9,60.11,70.34,71.606,444059,174,0.36700000000000005
2008,Heath Slocum,0.277,0.306,0.545,-0.132,-0.442,279.9,73.95,66.77,70.638,1491916,62,0.719
2008,Hunter Mahan,1.006,0.36,0.742,-0.437,0.341,289.9,66.02,69.61,70.171,2208855,23,0.6649999999999998
2008,Ian Leggatt,,,,,,,,,,62481,221,
2008,Ian Poulter,0.38,-0.056,-0.32,0.238,0.518,283.6,59.77,59.75,70.269,1488214,110,-0.138
2008,J.B. Holmes,0.524,0.866,-0.172,-0.119,-0.05,310.3,52.4,62.94,70.596,2166131,36,0.575
2008,J.J. Henry,0.098,0.121,-0.043,-0.069,0.089,291.7,65.6,69.19,70.978,931162,92,0.008999999999999994
2008,J.L. Lewis,,,,,,,,,,34003,238,
2008,J.P. Hayes,-0.889,-0.122,-0.747,0.043,-0.062,284.2,63.24,61.03,71.875,312152,165,-0.826
2008,James Driscoll,-0.238,-0.316,-0.116,-0.021,0.215,295.0,53.51,65.05,71.6,708549,137,-0.453
2008,Jason Allred,-1.137,-0.286,-0.735,0.241,-0.357,298.6,55.05,62.67,72.357,100596,220,-0.7799999999999999
2008,Jason Bohn,,,,,,,,,,866786,123,
2008,Jason Day,-0.083,0.285,-0.373,-0.209,0.214,297.4,60.39,65.5,71.176,767393,86,-0.29700000000000004
2008,Jason Dufner,,,,,,,,,,284138,172,
2008,Jason Gore,0.064,0.482,-0.1,-0.321,0.004,299.7,67.71,67.02,71.174,779664,141,0.061
2008,Jay Delsing,,,,,,,,,,48000,228,
2008,Jay Williamson,-0.358,0.142,0.147,-0.181,-0.466,284.4,69.73,66.73,71.363,758862,69,0.10799999999999998
2008,Jeff Gove,-0.142,0.26,-0.075,0.228,-0.555,286.4,72.43,67.87,71.457,290410,161,0.41300000000000003
2008,Jeff Maggert,-0.26,0.092,0.085,-0.259,-0.177,285.9,66.89,66.34,71.218,444484,163,-0.08200000000000002
2008,Jeff Overton,0.247,0.178,-0.036,-0.083,0.189,297.6,54.31,64.14,70.954,890489,101,0.05899999999999998
2008,Jeff Quinney,0.415,-0.965,0.781,-0.055,0.654,272.5,61.98,61.81,70.788,1999371,76,-0.23899999999999993
2008,Jerry Kelly,0.2,-0.128,0.127,0.156,0.045,277.0,66.21,63.36,70.941,1652400,49,0.155
2008,Jesper Parnevik,0.18,-0.11,-0.501,0.229,0.561,287.6,60.85,60.85,70.923,635819,93,-0.382
2008,Jim Furyk,1.287,0.26,0.59,0.031,0.405,280.4,69.37,66.78,69.694,3455714,8,0.881
2008,Jim Gallagher Jr.,,,,,,,,,,7520,262,
2008,Jim McGovern,-0.955,-0.759,0.089,0.084,-0.369,280.0,63.65,65.46,71.66,136088,208,-0.5860000000000001
2008,Jimmy Walker,-0.476,-0.411,-0.081,-0.063,0.08,295.4,52.82,63.08,71.421,282249,192,-0.5549999999999999
2008,Jin Park,-0.852,-0.533,-0.215,-0.117,0.014,274.4,68.79,62.84,71.926,227102,173,-0.865
2008,Joe Durant,-0.314,0.582,0.447,-0.364,-0.978,286.5,73.05,71.1,71.267,802568,140,0.6649999999999999
2008,Joe Ogilvie,0.157,0.186,-0.443,-0.032,0.446,287.7,65.2,64.12,70.865,1035831,129,-0.28900000000000003
2008,Joey Sindelar,,,,,,,,,,34351,244,
2008,John Daly,,,,,,,,,,56017,230,
2008,John Huston,0.646,0.394,0.233,-0.17,0.189,291.5,65.88,70.3,70.807,496876,155,0.45699999999999996
2008,John Mallinger,0.376,0.075,-0.169,0.159,0.312,279.0,69.39,60.82,70.479,1201433,65,0.06499999999999999
2008,John Merrick,-0.019,0.41,0.04,-0.052,-0.418,299.0,65.23,67.72,70.546,1312005,46,0.39799999999999996
2008,John Morse,,,,,,,,,,25705,239,
2008,John Riegger,-0.014,0.351,0.217,-0.159,-0.423,290.1,69.09,69.49,71.16,289501,178,0.4089999999999999
2008,John Rollins,0.303,0.44,-0.2,-0.042,0.105,288.9,67.94,63.48,71.057,1016032,98,0.19799999999999998
2008,John Senden,0.586,0.385,0.63,-0.116,-0.313,288.8,68.2,69.08,70.424,1269083,41,0.8990000000000001
2008,Johnson Wagner,-0.022,-0.203,0.144,-0.104,0.141,283.2,61.02,61.6,71.153,1431001,60,-0.16300000000000003
2008,Jon Mills,-0.556,-0.109,-0.174,0.014,-0.287,293.2,58.38,65.71,71.552,489510,142,-0.26899999999999996
2008,Jonathan Byrd,0.287,0.089,0.028,0.165,0.006,285.3,67.31,63.01,71.028,1039584,59,0.28200000000000003
2008,Jonathan Kaye,,,,,,,,,,41375,231,
2008,José Coceres,,,,,,,,,,240393,176,
2008,José María Olazábal,,,,,,,,,,60200,224,
2008,Justin Bolli,-0.828,-0.181,0.117,-0.393,-0.372,284.1,65.74,66.88,72.11,458022,104,-0.457
2008,Justin Leonard,1.138,0.265,0.244,0.165,0.463,281.4,67.72,66.61,69.772,3943542,7,0.674
2008,Justin Rose,,,,,,,,,,1047854,114,
2008,K.J. Choi,0.885,-0.017,0.158,0.252,0.491,286.1,61.38,65.48,70.259,2683442,12,0.393
2008,Ken Duke,0.597,-0.012,0.159,-0.018,0.467,284.9,62.27,64.8,70.38,2238885,26,0.129
2008,Kenneth Ferrie,-0.681,0.145,-0.481,-0.171,-0.174,284.8,68.13,64.84,71.708,288772,177,-0.507
2008,Kenny Perry,1.076,0.514,0.599,-0.118,0.082,296.0,61.97,67.47,69.826,4663794,6,0.995
2008,Kent Jones,0.027,-0.079,0.154,-0.007,-0.042,282.9,71.81,69.71,71.32,304432,181,0.06799999999999999
2008,Kevin Na,0.361,-0.114,0.0,0.47,0.005,280.9,67.8,63.57,70.817,1041059,96,0.356
2008,Kevin Stadler,-0.347,0.293,0.013,-0.397,-0.255,291.2,62.01,65.11,71.255,598945,151,-0.09100000000000003
2008,Kevin Streelman,0.346,0.517,0.106,-0.196,-0.081,292.8,62.21,67.44,70.615,1352705,39,0.427
2008,Kevin Sutherland,1.092,0.137,0.352,0.261,0.343,291.0,61.93,68.2,70.067,2581311,16,0.75
2008,Kirk Triplett,,,,,,,,,,32794,241,
2008,Kyle Thompson,-1.527,-0.259,-0.749,-0.189,-0.33,285.7,62.44,62.41,72.57,154447,209,-1.197
2008,Larry Mize,,,,,,,,,,190804,191,
2008,Lee Janzen,-0.291,-0.591,0.062,0.144,0.094,283.9,62.91,64.39,71.429,500155,118,-0.3849999999999999
2008,Lee Westwood,,,,,,,,,,1550880,106,
2008,Len Mattiace,,,,,,,,,,35333,237,
2008,Lucas Glover,0.431,0.41,0.288,-0.162,-0.104,298.4,61.54,65.38,70.544,998491,54,0.5359999999999999
2008,Luke Donald,,,,,,,,,,1456650,102,
2008,Marc Turnesa,0.183,-0.264,-0.323,-0.019,0.789,285.1,65.31,63.45,71.165,1329920,168,-0.606
2008,Marco Dawson,-0.407,-0.478,-0.14,0.254,-0.042,286.1,60.1,60.91,71.29,439964,150,-0.364
2008,Mark Brooks,,,,,,,,,,99582,215,
2008,Mark Calcavecchia,0.067,0.247,0.513,-0.163,-0.53,283.1,65.44,64.39,71.285,784810,126,0.597
2008,Mark Hensby,-0.52,-0.373,-0.263,0.094,0.022,289.4,58.32,64.08,72.032,480483,167,-0.542
2008,Mark O'Meara,,,,,,,,,,10920,250,
2008,Mark Wilson,0.61,0.05,-0.055,0.16,0.455,284.6,70.73,66.93,70.366,1578337,52,0.155
2008,Martin Laird,0.185,0.165,0.113,-0.111,0.019,296.6,62.25,67.03,71.115,852752,68,0.16700000000000004
2008,Mathew Goggin,0.826,0.509,-0.027,0.222,0.122,295.9,64.91,67.58,70.391,1969962,56,0.704
2008,Mathias Grönberg,-0.475,0.293,-0.55,-0.187,-0.031,295.2,62.77,62.78,71.644,245281,190,-0.44400000000000006
2008,Matt Jones,-0.332,-0.157,-0.354,0.148,0.031,293.9,54.5,62.15,71.265,775899,127,-0.363
2008,Matt Kuchar,0.554,-0.198,0.47,0.106,0.175,275.0,65.53,63.89,70.5,1447638,116,0.37799999999999995
2008,Michael Allen,0.454,0.286,0.216,-0.047,-0.002,286.8,69.45,66.67,70.864,981263,90,0.455
2008,Michael Bradley,,,,,,,,,,138454,219,
2008,Michael Letzig,0.385,0.599,-0.257,0.126,-0.082,291.1,64.44,63.29,70.792,1166977,117,0.46799999999999997
2008,Michael Sim,,,,,,,,,,269864,223,
2008,Mike Weir,0.926,-0.052,0.268,0.541,0.169,284.8,62.46,64.62,70.144,3020135,10,0.7570000000000001
2008,Nathan Green,-0.006,-0.423,-0.342,0.221,0.539,283.7,59.5,59.82,71.133,912867,122,-0.544
2008,Neal Lancaster,,,,,,,,,,70138,225,
2008,Nicholas Thompson,-0.118,0.611,-0.344,0.028,-0.413,295.4,66.85,63.14,71.039,1869329,47,0.29500000000000004
2008,Nick Flanagan,-0.796,0.152,-0.159,-0.498,-0.291,291.8,62.66,63.99,71.789,379036,160,-0.505
2008,Nick O'Hern,0.884,-0.102,0.491,0.147,0.348,274.9,72.27,64.38,70.283,1370771,87,0.536
2008,Nick Price,,,,,,,,,,11900,254,
2008,Nick Watney,0.452,0.531,0.133,-0.146,-0.066,302.9,61.21,68.23,70.789,878173,109,0.518
2008,Notah Begay III,,,,,,,,,,27872,242,
2008,Olin Browne,-0.807,0.081,-0.243,-0.224,-0.422,272.1,80.42,65.63,71.584,167029,204,-0.386
2008,Omar Uresti,-0.104,0.037,-0.007,0.385,-0.52,274.9,74.85,65.16,71.266,346285,170,0.41500000000000004
2008,Padraig Harrington,0.905,0.279,0.221,0.46,-0.054,296.3,59.37,60.67,69.277,4313551,24,0.96
2008,Parker McLachlin,0.361,-0.18,-0.067,0.162,0.445,286.2,58.84,62.5,70.752,1311839,107,-0.08499999999999999
2008,Pat Perez,1.064,0.318,0.423,0.115,0.208,294.2,63.27,66.91,70.08,1756038,72,0.856
2008,Patrick Sheehan,0.02,-0.226,-0.013,-0.136,0.395,284.1,66.48,64.8,70.891,805897,112,-0.375
2008,Paul Azinger,,,,,,,,,,42590,229,
2008,Paul Casey,0.296,0.372,0.616,-0.394,-0.299,299.2,62.43,65.71,70.308,1156414,77,0.594
2008,Paul Claxton,-1.054,-0.466,-0.421,-0.084,-0.082,275.4,70.96,65.01,72.1,116678,212,-0.971
2008,Paul Goydos,-0.181,-0.283,0.098,-0.01,0.014,273.2,70.85,62.96,71.201,1640737,88,-0.19499999999999998
2008,Paul Stankowski,,,,,,,,,,156077,207,
2008,Peter Lonard,0.114,0.212,-0.081,0.01,-0.027,281.6,65.91,64.9,70.776,1462894,75,0.14100000000000001
2008,Phil Mickelson,1.818,0.402,0.842,0.36,0.214,295.7,55.27,65.81,69.167,5188875,4,1.604
2008,Retief Goosen,0.355,-0.162,0.187,0.45,-0.121,287.1,56.79,59.39,70.272,1431965,108,0.475
2008,Rich Beem,0.066,0.296,0.027,-0.088,-0.169,287.7,66.93,66.48,71.23,730001,111,0.23500000000000001
2008,Richard Johnson,-0.262,-0.26,-0.171,0.097,0.5,296.7,64.18,65.12,70.968,884367,79,-0.3340000000000001
2008,Rick Fehr,,,,,,,,,,5940,260,
2008,Robert Allenby,1.407,0.534,1.217,-0.205,-0.139,291.7,65.64,70.4,69.728,3606700,14,1.546
2008,Robert Damron,,,,,,,,,,94612,216,
2008,Robert Gamez,-0.783,0.096,0.18,-0.154,-0.904,281.6,73.36,66.02,71.609,249944,188,0.12200000000000003
2008,Robert Garrigus,0.21,0.577,0.174,-0.392,-0.149,311.0,56.23,68.02,70.898,756732,156,0.3589999999999999
2008,Rocco Mediate,0.023,-0.063,0.4,-0.05,-0.264,278.6,64.66,62.58,70.778,1420875,78,0.28700000000000003
2008,Rod Pampling,0.225,0.3,-0.02,0.25,-0.305,288.0,65.65,63.61,70.812,1702952,82,0.53
2008,Roland Thatcher,,,,,,,,,,445212,144,
2008,Ron Whittaker,-0.747,-0.208,-0.112,-0.155,-0.272,276.7,72.07,65.51,71.918,59977,235,-0.475
2008,Ronnie Black,,,,,,,,,,12295,253,
2008,Rory Sabbatini,0.405,0.358,-0.013,0.178,-0.119,292.0,61.99,66.08,70.626,1559277,67,0.5229999999999999
2008,Ryan Armour,-0.78,0.228,-0.388,-0.639,0.02,286.4,69.88,65.6,71.807,354508,158,-0.799
2008,Ryan Moore,-0.061,0.074,-0.077,-0.268,0.21,292.7,65.74,61.73,71.249,1214900,89,-0.271
2008,Ryan Palmer,0.709,0.122,0.47,-0.312,0.43,294.2,62.94,66.75,70.616,1453183,94,0.27999999999999997
2008,Ryuji Imada,0.644,-0.406,0.232,0.349,0.469,278.6,59.64,61.39,70.557,3029363,20,0.17499999999999996
2008,Sandy Lyle,,,,,,,,,,24750,240,
2008,Scott Hoch,,,,,,,,,,11385,251,
2008,Scott McCarron,-0.084,-0.073,-0.297,0.108,0.177,283.1,69.2,64.81,71.309,952070,91,-0.262
2008,Scott Sterling,-0.016,-0.072,0.246,-0.088,-0.102,284.1,66.0,67.87,71.07,624822,157,0.086
2008,Scott Verplank,0.619,0.266,0.508,0.127,-0.281,278.6,73.57,65.09,70.396,1359620,55,0.901
2008,Sean O'Hair,0.411,0.448,0.179,-0.003,-0.214,291.1,60.44,64.47,70.323,2089857,71,0.624
2008,Sergio Garcia,1.548,0.503,0.891,0.23,-0.077,294.6,59.39,67.06,69.117,4858224,3,1.624
2008,Shane Bertsch,0.121,-0.197,0.102,0.079,0.137,274.3,70.54,64.06,70.749,841248,128,-0.016000000000000014
2008,Shaun Micheel,,,,,,,,,,157828,196,
2008,Shigeki Maruyama,-0.299,-0.74,-0.244,0.47,0.214,274.0,57.14,60.0,71.455,160175,189,-0.514
2008,Skip Kendall,,,,,,,,,,7910,255,
2008,Spike McRoy,,,,,,,,,,15641,259,
2008,Stephen Ames,1.039,-0.085,0.623,0.198,0.303,283.8,62.72,65.04,69.988,2285707,35,0.736
2008,Stephen Leaney,-0.508,-0.484,-0.197,-0.131,0.304,272.7,66.91,62.02,71.889,157963,195,-0.812
2008,Steve Allan,-0.776,0.191,-0.758,-0.373,0.164,303.2,58.25,66.44,71.46,743970,199,-0.94
2008,Steve Elkington,0.678,0.297,0.054,-0.088,0.415,282.0,70.43,67.0,70.447,1291114,85,0.263
2008,Steve Flesch,-0.007,-0.269,0.149,0.209,-0.097,281.9,60.98,64.62,70.975,1265059,83,0.08899999999999997
2008,Steve Lowery,-0.508,0.142,-0.706,-0.04,0.096,287.0,59.92,59.38,71.558,1524275,100,-0.604
2008,Steve Marino,0.767,0.461,0.194,-0.044,0.155,293.5,63.84,68.36,70.071,2094267,38,0.611
2008,Steve Stricker,0.908,-0.345,0.377,0.464,0.411,283.6,56.25,63.81,69.976,2438304,17,0.49600000000000005
2008,Stewart Cink,1.125,0.045,0.501,0.058,0.521,296.9,55.27,66.94,70.019,3979301,9,0.6040000000000001
2008,Stuart Appleby,1.075,-0.024,0.31,0.362,0.427,290.9,58.19,61.9,69.726,2484630,18,0.6479999999999999
2008,Tag Ridings,-0.101,0.106,-0.03,-0.137,-0.04,303.0,58.08,63.95,71.316,568494,147,-0.06100000000000001
2008,Ted Purdy,-0.59,0.102,-0.051,-0.084,-0.558,292.8,61.14,66.85,71.614,248207,180,-0.03300000000000001
2008,Ted Schulz,,,,,,,,,,6420,256,
2008,Tiger Woods,,,,,,,,,,5775000,11,
2008,Tim Clark,0.641,-0.141,0.597,0.109,0.076,281.1,64.98,63.61,70.311,1722030,30,0.565
2008,Tim Herron,0.324,0.104,-0.404,0.217,0.407,293.0,61.1,62.25,70.579,1164999,57,-0.08300000000000005
2008,Tim Petrovic,0.077,0.094,-0.408,0.235,0.156,284.0,66.53,63.17,70.987,958577,84,-0.07899999999999996
2008,Tim Wilkinson,0.234,-0.12,-0.081,0.262,0.174,279.8,66.72,65.39,70.997,1167607,130,0.061
2008,Todd Demsey,-0.556,0.119,-0.906,0.263,-0.032,292.9,65.38,65.31,71.615,217417,202,-0.524
2008,Todd Hamilton,0.123,0.182,-0.026,-0.343,0.309,284.0,66.87,62.98,71.077,537958,148,-0.18700000000000003
2008,Tom Byrum,,,,,,,,,,87782,217,
2008,Tom Lehman,0.453,-0.065,0.546,0.162,-0.19,282.0,64.53,62.13,70.791,676651,139,0.643
2008,Tom Pernice Jr.,0.557,-0.175,0.305,0.179,0.248,280.6,63.99,64.1,70.298,1336277,80,0.309
2008,Tom Scherrer,-0.716,-0.485,-0.073,-0.081,-0.077,287.7,63.36,65.78,71.985,288391,222,-0.6389999999999999
2008,Tommy Armour III,-0.124,0.029,0.015,-0.187,0.018,287.7,63.35,66.51,70.856,1501256,63,-0.14300000000000002
2008,Tommy Gainey,-1.401,0.146,-0.168,-0.461,-0.919,298.3,59.53,67.09,72.033,562205,236,-0.48300000000000004
2008,Travis Perkins,-1.756,-0.216,-0.73,-0.235,-0.575,299.6,53.44,61.35,72.869,36583,232,-1.181
2008,Trevor Immelman,-0.006,-0.061,0.303,0.427,-0.675,291.3,62.45,63.07,70.519,2566199,19,0.669
2008,Troy Matteson,-0.067,0.174,0.113,-0.203,-0.152,295.2,61.36,67.38,71.29,1212018,124,0.08399999999999996
2008,Vaughn Taylor,0.294,-0.12,0.256,-0.144,0.303,288.0,62.4,65.48,70.668,1053423,132,-0.00799999999999998
2008,Vijay Singh,1.467,0.819,0.607,0.45,-0.407,297.8,59.45,68.45,69.58,6601094,1,1.876
2008,Will MacKenzie,-0.667,0.192,-0.239,-0.13,-0.49,286.0,62.6,64.7,71.859,911194,162,-0.177
2008,Woody Austin,0.631,0.299,0.41,-0.081,0.003,285.3,66.19,68.15,70.874,2146431,51,0.628
2008,Y.E. Yang,-0.397,-0.17,0.239,-0.369,-0.097,286.9,63.43,65.96,71.476,461726,145,-0.30000000000000004
2008,Zach Johnson,0.611,0.161,0.612,-0.201,0.039,275.1,73.73,67.59,70.597,1615123,131,0.5720000000000001
2008,Ángel Cabrera,-0.037,0.048,0.249,-0.074,-0.26,300.2,51.11,62.64,71.083,868182,66,0.22299999999999998
