year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2020,Aaron Baddeley,-0.081,-0.736,-0.122,0.52,0.256,284.9,59.51,64.89,71.291,286504.0,,-0.33799999999999997
2020,Aaron Wise,-0.369,0.016,0.104,-0.01,-0.479,301.5,59.94,72.1,70.899,355972.0,150.0,0.11
2020,Abraham Ancer,0.897,0.328,0.335,-0.093,0.328,297.5,64.44,66.97,69.892,2903306.0,18.0,0.5700000000000001
2020,Adam Hadwin,0.573,-0.004,0.262,0.13,0.185,294.0,64.53,68.29,70.61,1710808.0,54.0,0.388
2020,Adam Long,0.533,0.004,0.358,-0.055,0.226,292.0,62.47,67.74,70.41,2186913.0,31.0,0.307
2020,Adam Schenk,0.303,0.279,0.001,-0.095,0.118,302.0,62.27,69.07,70.732,678928.0,109.0,0.18500000000000003
2020,Adam Scott,0.905,-0.056,0.268,0.424,0.269,308.1,55.49,68.13,69.977,2272434.0,41.0,0.636
2020,Alex Cejka,,,,,,,,,,129518.0,,
2020,Alex Noren,0.651,-0.231,0.039,0.443,0.4,296.0,58.11,64.78,70.127,1274003.0,52.0,0.251
2020,Andrew Landry,-0.536,0.189,-0.169,-0.215,-0.341,289.7,65.72,64.11,71.228,1510275.0,61.0,-0.195
2020,Andrew Putnam,-1.021,-1.121,-0.495,-0.246,0.841,277.9,57.03,63.77,71.871,459640.0,147.0,-1.862
2020,Anirban Lahiri,-0.674,0.05,-0.56,0.057,-0.222,294.4,60.74,68.1,71.601,58388.0,,-0.453
2020,Arjun Atwal,-1.002,-0.315,-0.377,0.238,-0.548,286.5,66.51,66.49,71.867,63252.0,,-0.45399999999999996
2020,Austin Cook,-0.15,0.276,-0.492,-0.049,0.115,293.8,66.75,68.24,71.522,386353.0,,-0.26499999999999996
2020,Beau Hossler,-0.499,-0.16,-0.71,-0.085,0.456,306.6,53.9,65.17,71.387,658088.0,116.0,-0.955
2020,Ben Crane,,,,,,,,,,71831.0,,
2020,Ben Martin,-0.259,-0.029,0.016,-0.259,0.014,283.6,64.41,67.13,71.259,270879.0,,-0.272
2020,Ben Taylor,-0.584,-0.337,-0.054,-0.192,-0.002,295.2,57.92,68.92,71.823,99775.0,,-0.583
2020,Bernhard Langer,,,,,,,,,,16117.0,,
2020,Bill Haas,-1.064,-0.133,-0.128,0.265,-1.068,294.3,61.3,69.44,72.06,130293.0,,0.0040000000000000036
2020,Billy Horschel,0.771,0.286,-0.033,0.095,0.423,299.3,62.79,66.17,70.209,2383908.0,30.0,0.348
2020,Bo Hoag,-0.332,-0.143,-0.295,-0.015,0.122,294.7,63.18,69.98,71.193,621518.0,125.0,-0.45299999999999996
2020,Bo Van Pelt,-2.46,-0.568,-1.06,-0.048,-0.783,291.7,59.23,65.12,73.586,50838.0,,-1.6760000000000002
2020,Boo Weekley,,,,,,,,,,126475.0,,
2020,Branden Grace,0.053,-0.181,0.501,0.085,-0.352,297.3,55.67,68.43,71.108,354443.0,,0.405
2020,Brandon Hagy,-0.311,-0.059,-0.561,0.149,0.16,312.8,51.01,67.63,71.3,341322.0,,-0.4710000000000001
2020,Brandt Snedeker,0.192,-0.333,-0.336,0.514,0.347,288.5,61.94,65.93,70.731,896750.0,106.0,-0.15500000000000003
2020,Brendan Steele,0.708,0.081,0.539,-0.038,0.126,303.6,59.93,68.14,70.302,1739131.0,47.0,0.582
2020,Brendon Todd,0.397,-0.073,-0.119,0.092,0.498,282.7,71.36,65.5,70.151,3390258.0,20.0,-0.1
2020,Brendon de Jonge,,,,,,,,,,6450.0,,
