year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2010,Aaron Baddeley,0.208,0.112,-0.797,0.391,0.502,298.9,56.65,64.6,70.995,879317.0,94.0,-0.29400000000000004
2010,Adam Scott,0.862,0.472,1.164,-0.027,-0.748,294.4,62.93,69.61,70.468,2489402.0,19.0,1.609
2010,Alex Cejka,-0.073,-0.146,0.464,0.077,-0.468,277.4,70.31,66.6,71.219,904253.0,103.0,0.3950000000000001
2010,Alex Prugh,0.092,0.39,-0.304,-0.197,0.204,295.7,58.4,68.6,70.878,1272606.0,97.0,-0.11099999999999999
2010,Andres Romero,0.136,0.167,-0.101,-0.184,0.254,296.0,55.05,65.07,70.986,979170.0,69.0,-0.118
2010,Andrew McLardy,-1.005,0.079,-0.536,-0.375,-0.173,289.9,61.43,65.97,72.217,53106.0,230.0,-0.8320000000000001
2010,Anthony Kim,,,,,,,,,,2574921.0,41.0,
2010,Arjun Atwal,,,,,,,,,,1507143.0,174.0,
2010,Aron Price,0.259,-0.1,0.291,0.051,0.017,284.6,67.23,70.49,70.856,713737.0,129.0,0.24199999999999997
2010,Ben Crane,0.862,0.169,0.379,0.046,0.268,282.3,71.13,68.22,70.234,2841500.0,27.0,0.5940000000000001
2010,Ben Curtis,0.234,-0.159,0.054,0.11,0.23,275.5,70.07,68.02,70.871,812136.0,119.0,0.0049999999999999906
2010,Bill Haas,0.918,0.464,0.515,0.005,-0.066,293.3,64.17,69.92,70.308,2905136.0,31.0,0.9840000000000001
2010,Bill Lunde,-0.466,-0.265,-0.263,0.068,-0.005,288.9,60.71,65.85,71.688,1075874.0,113.0,-0.46
2010,Billy Mayfair,-0.467,0.053,0.424,0.067,-1.01,284.0,70.29,69.68,71.426,642231.0,143.0,0.544
2010,Blake Adams,-0.233,0.292,-0.726,0.002,0.198,291.3,66.84,66.73,71.077,963593.0,95.0,-0.432
2010,Bo Van Pelt,1.192,0.724,0.26,0.107,0.101,292.0,65.23,69.23,69.955,3336258.0,30.0,1.091
2010,Bob Estes,-0.048,-0.33,0.143,0.123,0.015,283.9,61.41,67.79,71.086,701158.0,116.0,-0.06400000000000003
2010,Boo Weekley,0.183,0.662,0.058,-0.162,-0.375,291.9,67.14,70.07,70.851,872729.0,98.0,0.558
2010,Brad Adamonis,,,,,,,,,,,246.0,
2010,Brad Faxon,-2.093,-1.343,-0.622,-0.553,0.425,271.4,59.47,59.05,73.116,55482.0,222.0,-2.518
2010,Brandt Snedeker,0.572,-0.287,0.088,0.308,0.463,277.1,64.27,62.36,70.258,1602690.0,37.0,0.10900000000000001
2010,Brenden Pappas,-0.731,-0.593,-0.074,0.03,-0.094,288.4,54.94,66.49,71.966,133584.0,201.0,-0.6369999999999999
2010,Brendon de Jonge,0.762,0.16,0.721,-0.125,0.005,286.9,65.51,70.07,70.344,2167978.0,51.0,0.756
2010,Brent Delahoussaye,-0.811,-0.467,-0.114,-0.465,0.235,275.6,67.28,66.78,72.032,69708.0,220.0,-1.046
2010,Brett Quigley,0.065,-0.422,0.425,-0.016,0.079,283.2,60.26,70.12,71.082,497296.0,136.0,-0.012999999999999998
2010,Brett Wetterich,0.107,0.415,0.106,-0.291,-0.123,307.3,57.82,68.11,70.847,510672.0,158.0,0.23000000000000004
2010,Brian Davis,-0.181,-0.007,0.089,-0.015,-0.248,278.9,68.35,63.09,71.376,1640516.0,53.0,0.06699999999999999
2010,Brian Gay,0.518,-0.597,0.159,0.228,0.729,266.4,74.0,63.44,70.756,1521663.0,54.0,-0.20999999999999994
2010,Brian Stuard,-0.746,-0.204,-0.77,-0.058,0.287,286.9,63.09,65.04,71.595,536497.0,164.0,-1.032
2010,Briny Baird,0.169,-0.2,0.334,0.054,-0.019,282.0,65.45,69.41,70.639,753577.0,111.0,0.188
2010,Bryce Molder,0.507,-0.406,0.235,0.205,0.474,278.0,63.16,65.28,70.403,1428438.0,60.0,0.03399999999999995
2010,Bubba Watson,0.695,0.798,0.14,-0.168,-0.075,309.8,55.67,68.54,70.229,3198998.0,22.0,0.77
2010,Cameron Beckman,-0.545,-0.228,-0.02,-0.004,-0.292,285.7,63.72,66.15,71.395,1158485.0,118.0,-0.252
2010,Cameron Percy,-0.236,-0.128,0.589,-0.206,-0.491,294.0,58.93,70.42,71.622,620262.0,168.0,0.255
2010,Cameron Tringale,-0.465,0.131,-0.055,0.167,-0.708,294.5,58.71,70.18,71.598,302618.0,193.0,0.24300000000000002
2010,Camilo Villegas,0.691,0.21,0.755,0.122,-0.396,289.6,61.66,66.05,70.425,3035523.0,20.0,1.087
2010,Carl Pettersson,0.554,-0.18,-0.152,0.069,0.817,282.1,62.82,63.8,70.552,1934465.0,40.0,-0.26299999999999996
2010,Carlos Franco,,,,,,,,,,123232.0,197.0,
2010,Chad Campbell,0.645,0.102,0.606,0.042,-0.105,285.1,69.01,69.06,70.629,971154.0,89.0,0.75
2010,Chad Collins,0.143,-0.66,-0.116,0.293,0.626,275.8,60.27,63.29,70.599,815961.0,96.0,-0.48300000000000004
2010,Charles Howell III,0.784,-0.041,0.046,0.324,0.454,294.3,54.58,68.57,70.292,1482211.0,75.0,0.329
2010,Charles Warren,0.109,0.581,0.327,-0.387,-0.411,302.5,65.93,71.74,70.917,574616.0,191.0,0.5209999999999999
2010,Charley Hoffman,0.995,0.638,0.317,-0.065,0.106,298.2,61.59,66.53,70.254,2559646.0,4.0,0.8900000000000001
2010,Charlie Wi,0.679,-0.286,0.28,0.127,0.559,281.2,64.19,66.55,70.284,1568492.0,33.0,0.12100000000000005
2010,Chez Reavie,,,,,,,,,,112994.0,188.0,
2010,Chris Baryla,,,,,,,,,,24254.0,240.0,
2010,Chris Couch,0.307,0.444,-0.242,-0.199,0.305,292.4,65.87,66.5,70.948,888146.0,79.0,0.0030000000000000027
2010,Chris DiMarco,0.052,-0.244,0.196,0.163,-0.063,279.0,70.13,67.39,70.983,409205.0,147.0,0.11500000000000002
2010,Chris Riley,0.538,0.164,-0.177,0.364,0.187,278.3,68.7,67.33,70.345,1001582.0,100.0,0.351
2010,Chris Smith,,,,,,,,,,23400.0,227.0,
2010,Chris Stroud,0.229,0.01,0.077,0.081,0.06,287.2,62.98,69.31,70.966,942082.0,127.0,0.16799999999999998
2010,Chris Tidland,-0.004,0.285,-0.508,-0.015,0.235,288.1,63.08,66.36,71.255,588291.0,153.0,-0.23800000000000004
2010,Chris Wilson,-1.631,-0.112,-0.629,-0.221,-0.67,291.7,59.93,63.28,72.682,76481.0,213.0,-0.962
2010,Cliff Kresge,-0.488,-0.191,0.41,-0.136,-0.572,283.2,68.59,66.67,71.417,199584.0,199.0,0.08299999999999996
2010,Corey Pavin,,,,,,,,,,839193.0,115.0,
2010,Craig Barlow,,,,,,,,,,184622.0,195.0,
2010,Craig Bowden,-1.104,-0.253,-0.458,0.013,-0.406,270.0,72.86,62.64,72.229,140935.0,207.0,-0.6980000000000001
2010,D.A. Points,0.199,0.045,0.191,0.066,-0.103,283.0,64.52,67.9,70.958,975433.0,82.0,0.302
2010,D.J. Trahan,0.494,0.692,0.45,-0.179,-0.469,301.1,61.4,71.26,70.661,1619693.0,49.0,0.9629999999999999
2010,Daniel Chopra,-1.096,-0.307,-1.07,-0.084,0.365,295.9,51.27,61.64,72.194,311405.0,185.0,-1.461
2010,David Duval,-0.278,-0.354,0.202,-0.245,0.119,286.9,57.08,66.1,71.688,919584.0,117.0,-0.39699999999999996
2010,David Lutterus,-1.044,-0.368,-0.439,0.1,-0.336,291.9,56.61,64.29,72.17,123170.0,194.0,-0.707
2010,David Toms,0.693,0.254,0.122,0.058,0.26,281.3,71.88,67.58,70.337,1590998.0,55.0,0.434
2010,Davis Love III,0.173,0.297,0.364,0.019,-0.507,297.7,64.2,70.25,70.888,1214472.0,80.0,0.68
2010,Dean Wilson,0.736,-0.341,0.158,0.139,0.78,281.6,67.37,68.98,70.223,832640.0,114.0,-0.04400000000000001
2010,Derek Lamely,-0.592,-0.199,-0.332,-0.081,0.019,294.0,54.84,61.93,71.666,972961.0,104.0,-0.612
2010,Dicky Pride,,,,,,,,,,40120.0,223.0,
2010,Dustin Johnson,0.979,0.76,0.288,-0.179,0.11,308.5,56.35,67.95,70.135,4473122.0,5.0,0.869
2010,Eric Axley,,,,,,,,,,24124.0,243.0,
2010,Ernie Els,1.322,0.215,0.735,0.043,0.33,288.4,60.16,67.86,69.843,4558861.0,9.0,0.993
2010,Fran Quinn,,,,,,,,,,45096.0,228.0,
2010,Frank Lickliter II,,,,,,,,,,74721.0,210.0,
2010,Fred Couples,,,,,,,,,,397406.0,167.0,
2010,Fred Funk,,,,,,,,,,77803.0,219.0,
2010,Freddie Jacobson,0.722,-0.064,0.302,0.241,0.243,283.1,62.16,67.8,70.367,1666252.0,58.0,0.479
2010,Garrett Willis,-0.053,-0.155,0.261,-0.022,-0.137,280.2,70.44,69.87,71.159,871763.0,99.0,0.08400000000000002
2010,Garth Mulroy,-0.436,0.124,0.178,-0.154,-0.584,295.6,60.7,70.07,72.0,287118.0,178.0,0.148
2010,Gary Woodland,,,,,,,,,,,192.0,
2010,Geoff Ogilvy,0.735,-0.165,0.488,0.041,0.371,287.0,57.94,67.69,70.764,2393045.0,14.0,0.36399999999999993
2010,George McNeill,0.028,-0.488,0.175,0.018,0.324,293.4,54.34,66.03,71.207,664854.0,135.0,-0.295
2010,Glen Day,,,,,,,,,,147777.0,182.0,
2010,Graeme McDowell,,,,,,,,,,1589337.0,200.0,
2010,Graham DeLaet,0.396,0.678,0.111,-0.038,-0.356,305.7,64.74,71.27,70.645,954011.0,124.0,0.751
2010,Greg Chalmers,0.354,-0.555,0.06,0.07,0.778,275.5,59.8,66.01,70.732,989415.0,56.0,-0.42500000000000004
2010,Greg Kraft,-2.041,-0.876,-0.572,-0.408,-0.185,273.2,62.5,60.63,73.07,52176.0,236.0,-1.8559999999999999
2010,Greg Owen,-0.745,0.2,-0.103,-0.205,-0.637,291.4,61.46,69.0,71.77,268835.0,177.0,-0.10799999999999997
2010,Guy Boros,,,,,,,,,,54833.0,217.0,
2010,Harrison Frazar,,,,,,,,,,201280.0,190.0,
2010,Heath Slocum,0.58,0.156,0.546,0.134,-0.257,278.9,72.42,69.59,70.673,2387687.0,46.0,0.8360000000000001
2010,Henrik Bjornstad,-0.626,-0.022,0.096,-0.49,-0.21,288.1,64.74,69.11,71.722,215913.0,175.0,-0.416
2010,Henrik Stenson,,,,,,,,,,683070.0,141.0,
2010,Hunter Mahan,0.665,0.642,0.069,-0.115,0.069,291.8,67.94,68.65,70.476,3574550.0,18.0,0.5960000000000001
2010,Ian Poulter,-0.335,-0.109,-0.655,0.221,0.207,286.8,62.72,62.47,71.211,2079664.0,39.0,-0.543
2010,J.B. Holmes,0.936,0.729,0.026,0.113,0.068,307.2,54.45,65.5,70.089,2386248.0,34.0,0.868
2010,J.J. Henry,0.36,0.383,-0.19,-0.052,0.22,292.8,65.07,68.72,70.772,1035688.0,86.0,0.14100000000000001
2010,J.L. Lewis,,,,,,,,,,12960.0,237.0,
2010,J.P. Hayes,-0.035,0.039,-0.4,0.304,0.021,281.0,64.91,66.0,70.981,862523.0,83.0,-0.05700000000000005
2010,James Driscoll,0.056,-0.014,-0.26,0.019,0.311,293.9,56.96,66.81,70.954,500625.0,133.0,-0.255
2010,James Nitties,-0.262,-0.188,0.058,-0.258,0.126,286.2,65.69,66.47,71.277,525034.0,134.0,-0.388
2010,Jarrod Lyle,0.027,0.266,-0.441,0.157,0.045,296.2,63.4,65.34,70.835,422760.0,163.0,-0.017999999999999988
2010,Jason Bohn,0.43,0.082,0.324,-0.103,0.127,279.8,66.89,67.79,70.856,1904763.0,62.0,0.30300000000000005
2010,Jason Day,0.738,0.254,0.054,0.444,-0.014,298.2,57.78,67.68,70.274,2904327.0,8.0,0.752
2010,Jason Dufner,0.006,0.435,0.176,-0.006,-0.6,281.9,69.24,66.67,71.018,1121695.0,65.0,0.605
2010,Jason Gore,,,,,,,,,,77213.0,205.0,
2010,Jay Williamson,-0.221,0.125,0.028,-0.219,-0.155,285.1,69.87,68.95,71.29,404498.0,149.0,-0.066
2010,Jeev Milkha Singh,0.118,-0.092,-0.139,0.396,-0.047,287.3,60.94,65.28,70.631,420245.0,157.0,0.165
2010,Jeff Gove,-1.164,0.081,-0.045,-0.248,-0.953,288.7,62.96,69.72,72.401,92155.0,208.0,-0.212
2010,Jeff Klauk,,,,,,,,,,173676.0,181.0,
2010,Jeff Maggert,-0.741,0.123,-0.06,-0.447,-0.357,279.1,67.55,66.75,71.445,801579.0,108.0,-0.384
2010,Jeff Overton,0.63,0.232,0.064,-0.074,0.408,297.3,55.44,66.86,70.497,3456356.0,29.0,0.22200000000000003
2010,Jeff Quinney,-0.039,-0.402,0.207,-0.232,0.388,273.3,70.34,65.45,70.851,605866.0,126.0,-0.42700000000000005
2010,Jerod Turner,-1.885,-0.351,-1.179,-0.353,-0.002,279.0,61.66,58.94,72.602,91343.0,214.0,-1.883
2010,Jerry Kelly,0.209,0.051,0.246,0.361,-0.449,279.0,70.5,67.49,70.954,1136898.0,102.0,0.6579999999999999
2010,Jesper Parnevik,,,,,,,,,,9165.0,,
2010,Jim Carter,,,,,,,,,,29285.0,235.0,
2010,Jim Furyk,1.564,0.15,0.641,0.367,0.405,276.0,71.01,67.12,69.828,4809622.0,1.0,1.158
2010,Jim Gallagher Jr.,,,,,,,,,,6552.0,,
2010,Jimmy Walker,0.093,-0.538,0.336,0.047,0.248,292.9,51.29,65.88,70.953,937987.0,84.0,-0.15500000000000003
2010,Joe Durant,0.481,0.597,0.296,-0.118,-0.294,285.6,75.94,71.95,70.365,788755.0,142.0,0.775
2010,Joe Ogilvie,-0.249,-0.005,-0.19,-0.142,0.089,285.9,59.32,66.07,71.296,641797.0,112.0,-0.33699999999999997
2010,John Daly,-0.989,0.336,-0.374,-0.298,-0.654,305.7,52.21,65.66,71.697,158587.0,196.0,-0.33599999999999997
2010,John Huston,,,,,,,,,,69249.0,221.0,
2010,John Mallinger,-0.175,-0.131,-0.323,0.226,0.053,280.4,69.34,67.11,71.27,684687.0,132.0,-0.228
2010,John Merrick,0.019,0.217,0.01,-0.084,-0.125,291.4,66.71,70.24,71.102,658815.0,110.0,0.14300000000000002
2010,John Morse,,,,,,,,,,28998.0,234.0,
2010,John Rollins,0.497,0.56,-0.074,0.224,-0.213,295.5,64.58,68.18,70.728,1182736.0,77.0,0.7100000000000001
2010,John Senden,0.608,0.372,0.455,-0.078,-0.141,290.2,67.22,72.49,70.618,1274058.0,50.0,0.749
2010,Johnson Wagner,-0.095,-0.356,0.323,-0.128,0.066,282.4,62.59,68.24,71.113,753802.0,172.0,-0.16099999999999998
2010,Jonathan Byrd,0.524,0.091,0.046,0.354,0.033,290.9,61.54,70.0,70.437,1534981.0,105.0,0.491
2010,Jonathan Kaye,,,,,,,,,,38989.0,224.0,
2010,Josh Teater,-0.109,0.428,-0.142,-0.08,-0.315,293.1,63.69,68.8,71.116,1005323.0,76.0,0.20600000000000002
2010,Justin Bolli,-1.918,-0.475,-0.463,-0.423,-0.557,281.8,66.28,64.85,72.881,73990.0,241.0,-1.361
2010,Justin Leonard,0.539,-0.184,0.299,0.242,0.183,277.8,69.46,65.09,70.419,1026445.0,59.0,0.357
2010,Justin Rose,1.195,0.338,0.168,0.447,0.243,287.8,65.17,66.31,69.885,3603331.0,15.0,0.9530000000000001
2010,K.J. Choi,0.984,0.151,0.507,0.269,0.057,283.1,65.99,68.52,70.099,2199962.0,15.0,0.927
2010,Kenny Perry,0.401,0.605,0.151,-0.111,-0.244,290.6,67.99,69.04,70.841,968811.0,93.0,0.645
2010,Kent Jones,,,,,,,,,,188746.0,189.0,
2010,Kevin Johnson,-2.147,-0.822,-0.895,-0.077,-0.352,276.5,63.85,62.5,72.878,69806.0,216.0,-1.794
2010,Kevin Na,0.854,-0.247,0.333,0.276,0.492,278.6,66.46,65.89,70.314,2021815.0,26.0,0.36200000000000004
2010,Kevin Stadler,-0.221,0.237,0.12,-0.301,-0.276,290.2,62.96,67.95,71.149,931720.0,122.0,0.055999999999999994
2010,Kevin Streelman,0.13,0.478,-0.236,-0.155,0.044,290.3,65.64,66.67,70.727,1472349.0,25.0,0.087
2010,Kevin Sutherland,0.468,0.201,0.054,0.303,-0.09,287.9,66.89,71.96,70.604,818682.0,101.0,0.558
2010,Kirk Triplett,,,,,,,,,,258873.0,170.0,
2010,Kris Blanks,-0.161,0.201,0.417,-0.21,-0.569,286.4,66.87,71.15,71.371,1109178.0,71.0,0.40800000000000003
