year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2011,Daniel Summerhays,-1.581,-0.719,-0.434,-0.134,-0.292,284.9,62.83,63.24,72.487,301899.0,162,-1.287
2011,David Duval,-0.801,-0.243,0.065,-0.259,-0.364,296.3,51.88,64.1,71.873,400654.0,171,-0.437
2011,David Hearn,0.222,0.217,0.016,-0.234,0.223,290.9,63.36,68.82,70.709,869072.0,121,-0.0010000000000000286
2011,David Mathis,0.095,-0.091,0.003,-0.032,0.215,282.0,66.82,64.29,70.899,715404.0,129,-0.12
2011,David Toms,1.282,0.166,0.669,0.001,0.446,279.1,71.82,70.2,69.706,3858090.0,20,0.8360000000000001
2011,Davis Love III,0.389,0.245,0.528,-0.065,-0.318,298.5,59.45,68.25,70.548,1056300.0,95,0.708
2011,Dean Wilson,-0.22,-0.863,0.073,0.079,0.492,276.8,65.27,62.63,71.195,401314.0,131,-0.7110000000000001
2011,Derek Lamely,-1.383,-0.7,-0.636,0.273,-0.321,297.9,50.57,62.87,72.606,301146.0,190,-1.0629999999999997
2011,Dicky Pride,,,,,,,,,,64213.0,217,
2011,Duffy Waldorf,,,,,,,,,,61234.0,237,
2011,Dustin Johnson,0.576,0.912,0.195,0.019,-0.549,314.2,57.17,68.39,70.457,4309961.0,4,1.126
2011,Ernie Els,0.16,0.121,0.635,0.109,-0.705,288.1,60.1,69.89,71.062,948872.0,67,0.865
2011,Fabián Gómez,-0.602,-0.186,-0.146,-0.152,-0.117,288.4,63.08,65.2,71.639,381730.0,167,-0.484
2011,Fran Quinn,,,,,,,,,,47199.0,231,
2011,Frank Lickliter II,,,,,,,,,,144160.0,205,
2011,Fred Couples,,,,,,,,,,371081.0,173,
2011,Fred Funk,,,,,,,,,,11880.0,252,
2011,Freddie Jacobson,0.904,-0.017,0.105,0.187,0.629,287.4,60.82,63.56,69.854,2488325.0,29,0.275
2011,Garrett Willis,-0.278,-0.066,-0.037,-0.144,-0.031,279.7,67.85,64.41,71.458,526390.0,147,-0.247
2011,Garth Mulroy,,,,,,,,,,,238,
2011,Gary Woodland,1.041,0.742,0.38,0.035,-0.116,310.5,58.07,69.41,69.875,3448591.0,17,1.1569999999999998
2011,Geoff Ogilvy,0.722,0.017,0.029,0.159,0.517,290.0,62.89,62.63,70.164,1916994.0,24,0.20500000000000002
2011,George McNeill,-0.002,0.13,0.039,-0.153,-0.018,295.0,59.95,64.21,70.797,1458110.0,68,0.016000000000000014
2011,Graeme McDowell,0.197,0.301,0.029,-0.265,0.132,289.5,66.31,66.08,70.997,1088898.0,73,0.065
2011,Graham DeLaet,,,,,,,,,,10472.0,262,
2011,Greg Chalmers,0.42,-0.411,-0.057,0.253,0.635,279.6,62.42,61.24,70.596,832191.0,81,-0.21499999999999997
2011,Greg Kraft,,,,,,,,,,7350.0,257,
2011,Guy Boros,,,,,,,,,,8172.0,254,
2011,Harrison Frazar,-0.266,0.259,-0.025,-0.114,-0.386,301.8,51.49,62.45,70.891,1322267.0,77,0.12000000000000001
2011,Heath Slocum,-0.036,0.192,0.339,-0.074,-0.493,281.9,74.92,71.4,70.988,767216.0,117,0.457
2011,Henrik Stenson,,,,,,,,,,327799.0,180,
2011,Hunter Haas,0.282,-0.015,-0.141,0.074,0.364,288.5,63.76,66.24,70.826,1039987.0,103,-0.08199999999999998
2011,Hunter Mahan,1.218,0.371,0.066,0.254,0.527,291.6,62.85,68.79,69.905,3503540.0,7,0.6910000000000001
2011,Ian Poulter,0.238,-0.354,0.222,0.1,0.27,282.8,64.76,65.58,70.824,739926.0,87,-0.03199999999999997
2011,J.B. Holmes,0.847,0.726,0.388,-0.202,-0.064,318.4,52.09,66.46,70.523,1398583.0,86,0.9119999999999999
2011,J.J. Henry,0.372,0.239,0.08,-0.086,0.139,291.1,66.43,68.96,70.671,873377.0,76,0.233
2011,J.L. Lewis,,,,,,,,,,7056.0,263,
2011,J.P. Hayes,-0.528,-0.035,-0.406,-0.111,0.024,282.7,64.36,61.52,72.048,186769.0,182,-0.552
2011,James Driscoll,-0.209,-0.243,-0.226,0.285,-0.025,298.5,55.79,63.5,71.277,741010.0,123,-0.184
2011,Jamie Lovemark,,,,,,,,,,34693.0,230,
2011,Jarrod Lyle,-0.82,-0.175,-0.505,0.024,-0.163,286.1,58.86,61.95,71.617,317459.0,161,-0.6559999999999999
2011,Jason Bohn,-0.144,-0.103,0.167,-0.139,-0.069,284.9,67.48,67.3,71.336,411943.0,143,-0.075
2011,Jason Day,0.976,0.204,0.026,0.169,0.576,302.6,54.7,64.92,69.706,3962647.0,12,0.399
2011,Jason Dufner,0.717,0.515,0.248,0.069,-0.116,286.8,65.81,66.95,70.2,3057860.0,25,0.8320000000000001
2011,Jason Gore,,,,,,,,,,51290.0,223,
2011,Jay Williamson,,,,,,,,,,27396.0,235,
2011,Jeff Klauk,,,,,,,,,,34364.0,229,
2011,Jeff Maggert,,,,,,,,,,101080.0,211,
2011,Jeff Overton,0.196,0.402,-0.119,-0.241,0.154,295.3,60.46,64.53,70.802,1290962.0,90,0.04200000000000004
2011,Jeff Quinney,,,,,,,,,,139582.0,210,
2011,Jerry Kelly,0.667,0.038,0.161,0.211,0.257,275.6,73.3,66.25,70.241,1451797.0,38,0.41000000000000003
2011,Jesper Parnevik,,,,,,,,,,37739.0,224,
2011,Jhonattan Vegas,-0.172,0.507,-0.246,-0.117,-0.315,304.9,54.65,67.22,70.966,1854414.0,54,0.14400000000000002
2011,Jim Furyk,0.655,-0.017,0.643,0.19,-0.16,281.4,68.0,67.57,70.37,1529690.0,36,0.8160000000000001
2011,Jim Herman,-0.18,0.244,0.011,-0.09,-0.344,301.7,56.98,67.94,71.377,196845.0,178,0.165
2011,Jim Renner,-0.111,0.162,-0.188,-0.234,0.149,296.8,59.1,65.01,71.372,392945.0,181,-0.26
2011,Jimmy Walker,0.376,-0.285,0.271,0.168,0.222,298.8,53.13,63.92,70.424,1336556.0,50,0.15400000000000005
2011,Joe Affrunti,,,,,,,,,,18837.0,251,
2011,Joe Durant,-0.233,0.382,0.494,-0.246,-0.861,283.6,75.65,71.26,71.428,358790.0,149,0.63
2011,Joe Ogilvie,-0.306,-0.271,-0.236,0.034,0.167,291.6,56.62,62.6,71.215,726866.0,120,-0.473
2011,John Cook,,,,,,,,,,251600.0,208,
2011,John Daly,,,,,,,,,,207963.0,200,
2011,John Mallinger,,,,,,,,,,179498.0,186,
2011,John Merrick,0.43,0.319,0.134,-0.081,0.058,297.2,67.31,68.69,70.423,704789.0,100,0.372
2011,John Rollins,0.671,0.647,0.124,0.002,-0.101,296.7,66.84,69.08,70.584,1370566.0,92,0.773
2011,John Senden,0.967,0.496,0.453,-0.283,0.302,293.3,66.82,70.86,70.199,2294811.0,13,0.6660000000000001
2011,Johnson Wagner,0.057,-0.059,-0.119,-0.192,0.427,282.2,67.35,67.17,70.654,1224556.0,70,-0.37
2011,Jonathan Byrd,0.469,-0.041,0.248,0.147,0.116,291.6,60.33,65.65,70.783,2938920.0,27,0.354
2011,Jonathan Kaye,,,,,,,,,,10834.0,249,
2011,Joseph Bramlett,-0.47,0.03,0.068,0.013,-0.581,295.6,59.54,65.21,71.714,178728.0,199,0.111
2011,Josh Teater,0.085,0.632,-0.39,-0.068,-0.089,302.3,61.48,66.89,71.057,769324.0,102,0.174
2011,José María Olazábal,,,,,,,,,,6330.0,256,
2011,Justin Hicks,-1.416,0.202,-0.192,-0.472,-0.955,286.0,69.88,65.71,72.008,284990.0,183,-0.46199999999999997
2011,Justin Leonard,-0.099,-0.257,-0.07,0.338,-0.11,280.1,65.29,64.91,71.002,952962.0,126,0.01100000000000001
2011,Justin Rose,0.984,0.186,0.508,0.243,0.047,290.6,63.27,69.48,70.332,3401420.0,5,0.9369999999999999
2011,K.J. Choi,1.079,-0.07,0.689,0.296,0.163,285.6,61.99,65.93,69.993,4434691.0,11,0.915
2011,Keegan Bradley,0.279,0.683,-0.33,-0.081,0.007,300.7,61.5,65.9,70.257,3758600.0,20,0.272
2011,Kenny Perry,,,,,,,,,,110177.0,201,
2011,Kent Jones,-0.177,-0.059,-0.008,-0.137,0.028,285.0,66.13,66.12,71.001,360624.0,139,-0.20400000000000001
2011,Kevin Chappell,-0.314,0.14,0.082,-0.036,-0.501,295.8,59.0,64.89,71.221,1339640.0,84,0.18600000000000003
2011,Kevin Kisner,-0.906,-0.247,-0.707,-0.09,0.139,284.3,60.96,60.59,71.858,270170.0,195,-1.044
2011,Kevin Na,0.77,-0.757,0.286,0.593,0.65,279.8,57.66,61.04,70.432,2336965.0,71,0.12199999999999994
2011,Kevin Stadler,-0.218,0.109,0.4,-0.301,-0.426,293.2,63.25,68.06,71.295,768172.0,113,0.20800000000000002
2011,Kevin Streelman,0.934,0.442,0.305,-0.168,0.356,289.2,63.72,65.62,70.54,1300006.0,72,0.579
2011,Kevin Sutherland,,,,,,,,,,289693.0,172,
2011,Kirk Triplett,,,,,,,,,,111081.0,198,
2011,Kris Blanks,0.152,-0.078,0.576,0.095,-0.44,284.9,63.11,68.89,70.952,1350010.0,80,0.593
2011,Kyle Stanley,0.665,0.516,0.515,0.139,-0.506,304.6,59.52,68.21,70.317,1523657.0,34,1.1700000000000002
2011,Lee Janzen,-0.443,-0.401,-0.264,0.052,0.17,290.1,63.04,63.1,71.525,216993.0,176,-0.613
2011,Louis Oosthuizen,,,,,,,,,,717965.0,148,
2011,Lucas Glover,0.442,0.27,0.052,-0.116,0.236,294.6,61.05,65.92,70.445,1823327.0,45,0.20600000000000002
2011,Luke Donald,2.278,0.04,1.094,0.273,0.87,284.1,64.29,67.33,68.861,6683214.0,3,1.407
2011,Marc Leishman,0.026,-0.116,0.034,0.207,-0.099,296.0,54.41,64.43,70.948,916330.0,65,0.12499999999999999
2011,Marc Turnesa,-0.365,-0.077,-0.092,-0.416,0.219,282.8,62.93,65.6,71.533,299405.0,175,-0.585
2011,Marco Dawson,,,,,,,,,,104407.0,206,
2011,Mark Brooks,,,,,,,,,,7488.0,258,
2011,Mark Calcavecchia,,,,,,,,,,34930.0,227,
2011,Mark Hensby,,,,,,,,,,32241.0,232,
2011,Mark O'Meara,,,,,,,,,,18240.0,261,
2011,Mark Wilson,0.477,0.007,-0.017,0.255,0.233,284.8,67.63,66.03,70.526,3158477.0,22,0.245
2011,Martin Laird,0.996,0.499,0.234,0.103,0.161,303.0,58.51,66.59,70.341,2676509.0,31,0.836
2011,Martin Piller,-1.351,-0.326,-0.61,-0.623,0.208,292.2,54.0,61.02,72.542,140958.0,193,-1.559
2011,Matt Bettencourt,-0.766,-0.267,-0.309,-0.269,0.079,288.3,56.51,62.1,71.689,692545.0,108,-0.8450000000000001
2011,Matt Every,,,,,,,,,,,207,
2011,Matt Jones,-0.377,-0.135,-0.506,0.262,0.002,293.9,55.52,62.36,71.517,602392.0,127,-0.379
2011,Matt Kuchar,1.54,0.304,0.698,0.158,0.379,286.2,64.75,66.98,69.515,4233920.0,6,1.16
2011,Matt McQuillan,-0.084,-0.363,-0.188,0.031,0.436,285.4,64.45,62.63,71.635,582933.0,145,-0.5199999999999999
2011,Matt Weibring,,,,,,,,,,20148.0,253,
2011,Michael Allen,,,,,,,,,,42343.0,244,
2011,Michael Bradley,-0.086,-0.572,0.448,0.234,-0.196,290.7,57.03,67.62,70.877,935934.0,111,0.11000000000000007
2011,Michael Connell,-0.425,-0.393,0.042,0.023,-0.097,279.5,65.79,63.82,71.326,309362.0,155,-0.328
2011,Michael Letzig,,,,,,,,,,169973.0,196,
2011,Michael Putnam,-0.162,0.02,-0.418,-0.187,0.423,297.2,54.72,64.37,70.989,398400.0,136,-0.585
2011,Michael Sim,,,,,,,,,,47403.0,233,
2011,Michael Thompson,-0.052,-0.335,-0.321,0.156,0.448,291.0,60.14,65.3,70.942,935265.0,115,-0.5
2011,Mike Weir,,,,,,,,,,23312.0,259,
2011,Nate Smith,-0.883,-0.882,-0.547,0.136,0.411,281.2,60.98,61.57,71.833,154814.0,197,-1.2930000000000001
2011,Nathan Green,-0.394,-0.367,-0.225,0.091,0.108,285.0,59.44,62.34,71.298,312109.0,165,-0.501
2011,Nick O'Hern,0.462,0.013,0.127,0.378,-0.056,276.3,71.67,66.67,70.8,940224.0,107,0.518
2011,Nick Price,,,,,,,,,,12996.0,247,
2011,Nick Watney,1.712,0.543,0.604,0.018,0.546,301.9,58.15,66.88,69.518,5290673.0,9,1.165
2011,Notah Begay III,,,,,,,,,,6690.0,255,
2011,Omar Uresti,,,,,,,,,,18349.0,242,
2011,Padraig Harrington,0.245,-0.392,0.209,0.19,0.237,294.7,52.98,64.12,70.809,802839.0,89,0.0069999999999999785
2011,Pat Perez,0.492,0.319,-0.048,0.001,0.221,291.4,63.64,65.42,70.826,1295253.0,75,0.272
2011,Paul Casey,,,,,,,,,,590386.0,144,
2011,Paul Goydos,-0.594,-0.276,0.452,-0.142,-0.628,274.8,69.0,64.47,71.722,1385328.0,105,0.034
2011,Paul Stankowski,-0.02,-0.529,-0.014,0.199,0.324,283.9,59.05,65.2,71.165,290211.0,169,-0.34400000000000003
2011,Peter Lonard,,,,,,,,,,106305.0,218,
2011,Peter Tomasulo,,,,,,,,,,115817.0,191,
2011,Phil Mickelson,1.182,0.14,0.9,0.333,-0.19,299.8,53.2,66.96,69.891,3763488.0,15,1.373
2011,Retief Goosen,0.405,-0.204,0.212,0.154,0.244,289.9,61.44,64.4,70.731,796360.0,112,0.162
2011,Rich Beem,-1.281,-0.152,-0.257,-0.28,-0.592,286.1,63.87,61.95,72.76,135225.0,216,-0.6890000000000001
2011,Richard Johnson,-1.044,-0.689,-0.335,-0.137,0.117,276.6,63.46,63.41,71.902,212106.0,184,-1.161
2011,Rickie Fowler,0.917,0.384,0.194,-0.013,0.351,299.5,56.7,64.47,70.007,2084681.0,43,0.5650000000000001
2011,Ricky Barnes,0.224,-0.011,0.584,0.132,-0.48,293.3,58.55,66.52,70.572,951587.0,97,0.705
2011,Robert Allenby,0.818,0.462,0.494,0.035,-0.173,290.2,62.91,67.54,70.284,1452567.0,55,0.991
2011,Robert Damron,,,,,,,,,,31770.0,235,
2011,Robert Gamez,,,,,,,,,,31522.0,228,
2011,Robert Garrigus,0.139,0.662,0.28,-0.419,-0.384,313.4,52.97,66.13,70.931,1503923.0,74,0.5230000000000001
2011,Robert Karlsson,0.678,0.038,0.388,0.187,0.066,299.2,56.78,63.37,70.211,1779815.0,46,0.613
2011,Rocco Mediate,-1.522,-0.248,-0.682,0.03,-0.621,275.5,68.91,62.16,72.975,136299.0,214,-0.9
2011,Rod Pampling,0.497,0.193,-0.18,0.353,0.13,291.6,66.7,65.89,70.803,668768.0,119,0.366
2011,Roland Thatcher,-0.491,-0.007,-0.259,-0.419,0.194,293.1,61.16,64.26,71.478,666371.0,135,-0.685
2011,Rory Sabbatini,0.719,0.218,0.657,0.248,-0.403,292.5,56.74,65.84,70.46,2420655.0,35,1.123
2011,Ryan Moore,0.827,0.158,0.192,-0.071,0.55,290.1,63.1,62.89,70.345,1942906.0,37,0.27899999999999997
2011,Ryan Palmer,-0.125,-0.06,-0.064,0.047,-0.047,299.5,53.76,63.75,70.847,1850530.0,53,-0.077
2011,Ryuji Imada,-0.117,-0.211,-0.085,0.337,-0.157,283.4,60.36,64.26,71.115,990319.0,91,0.041000000000000036
2011,Scott Gordon,,,,,,,,,,28311.0,234,
2011,Scott Gutschewski,-0.667,-0.072,-0.013,0.056,-0.638,298.0,58.06,62.62,71.582,229758.0,189,-0.02899999999999999
2011,Scott McCarron,-0.347,0.181,-1.24,0.193,0.519,291.6,64.63,60.75,71.127,436270.0,158,-0.8659999999999999
2011,Scott Piercy,0.346,0.201,0.24,-0.337,0.242,305.4,56.81,65.84,70.792,1250957.0,69,0.10399999999999998
2011,Scott Stallings,0.059,0.443,0.244,-0.475,-0.154,303.7,56.91,66.6,71.036,1957162.0,57,0.21200000000000008
2011,Scott Verplank,,,,,,,,,,1194178.0,93,
2011,Sean O'Hair,-0.089,-0.122,0.14,0.145,-0.253,294.6,55.78,63.17,70.81,1483948.0,58,0.163
2011,Sergio Garcia,0.984,0.528,0.312,0.263,-0.119,299.2,58.0,66.85,69.564,1524091.0,44,1.1030000000000002
2011,Shane Bertsch,0.367,-0.245,0.199,0.267,0.146,280.1,67.05,64.38,70.869,488584.0,168,0.22100000000000003
2011,Shaun Micheel,-0.575,-0.64,-0.319,0.245,0.138,286.1,55.71,63.01,71.675,206450.0,179,-0.7140000000000001
2011,Shigeki Maruyama,,,,,,,,,,177375.0,213,
2011,Skip Kendall,,,,,,,,,,11940.0,260,
2011,Spencer Levin,0.846,0.097,0.508,0.202,0.04,286.3,63.53,67.99,69.851,2320038.0,47,0.8069999999999999
2011,Stephen Ames,-0.262,-0.131,0.029,-0.171,0.012,283.8,67.44,65.3,71.121,547589.0,138,-0.273
2011,Steve Elkington,-0.34,-0.004,-0.651,0.003,0.312,285.4,69.58,66.44,71.598,176225.0,203,-0.652
2011,Steve Flesch,-0.255,-0.46,-0.367,0.253,0.32,282.5,61.43,59.85,71.119,594622.0,124,-0.574
2011,Steve Lowery,,,,,,,,,,23526.0,241,
2011,Steve Marino,0.565,0.364,0.184,-0.072,0.089,295.2,60.98,65.79,70.735,1975076.0,49,0.47600000000000003
2011,Steve Pate,,,,,,,,,,15750.0,245,
2011,Steve Stricker,1.73,0.047,0.538,0.364,0.78,288.8,62.47,66.02,69.362,3992785.0,18,0.9490000000000001
2011,Steven Bowditch,-0.267,0.339,-0.615,-0.153,0.161,308.3,55.12,63.62,71.221,621378.0,125,-0.42899999999999994
2011,Stewart Cink,0.67,-0.055,0.396,0.16,0.169,291.8,56.58,64.31,70.7,909162.0,98,0.501
2011,Stuart Appleby,-0.663,-0.461,-0.152,0.134,-0.184,287.5,58.2,61.62,71.554,657150.0,118,-0.479
2011,Sung Kang,-0.184,0.135,-0.003,-0.274,-0.042,294.2,61.82,64.78,70.849,702382.0,160,-0.14200000000000002
2011,Tag Ridings,-0.237,0.114,-0.165,-0.251,0.066,303.3,56.99,63.58,71.325,382670.0,142,-0.302
2011,Ted Purdy,,,,,,,,,,14820.0,248,
2011,Tiger Woods,,,,,,,,,,660238.0,132,
2011,Tim Clark,,,,,,,,,,571000.0,137,
2011,Tim Herron,0.122,-0.125,-0.122,0.221,0.148,291.8,57.29,65.64,70.634,909135.0,110,-0.025999999999999995
2011,Tim Petrovic,-0.119,-0.316,-0.247,0.267,0.177,280.5,64.73,62.17,71.326,428011.0,128,-0.29599999999999993
2011,Todd Hamilton,,,,,,,,,,112083.0,194,
2011,Tom Byrum,,,,,,,,,,10404.0,250,
2011,Tom Gillis,-0.573,0.076,-0.212,-0.001,-0.436,290.1,64.11,66.36,71.134,814147.0,114,-0.137
2011,Tom Lehman,,,,,,,,,,178062.0,202,
2011,Tom Pernice Jr.,,,,,,,,,,694981.0,163,
2011,Tom Watson,,,,,,,,,,72067.0,220,
2011,Tommy Gainey,0.27,0.245,0.167,-0.254,0.112,296.7,58.97,67.0,70.814,2174191.0,62,0.15800000000000003
2011,Trevor Immelman,0.333,-0.299,0.085,0.25,0.297,288.5,61.74,68.12,70.433,1165604.0,88,0.03600000000000003
2011,Troy Matteson,-0.162,0.295,-0.089,-0.218,-0.15,300.2,58.83,65.64,71.184,946989.0,99,-0.01200000000000001
2011,Troy Merritt,-1.031,-0.181,-0.468,-0.049,-0.334,286.8,62.04,64.12,72.083,151475.0,187,-0.6980000000000001
2011,Vaughn Taylor,0.077,-0.294,0.191,0.028,0.153,284.1,64.22,66.04,70.909,423907.0,116,-0.07499999999999998
2011,Vijay Singh,0.6,0.315,0.26,0.156,-0.131,294.3,59.67,66.46,70.61,2371050.0,28,0.731
2011,Webb Simpson,1.764,0.476,0.755,0.261,0.271,296.2,61.93,69.84,69.252,6347353.0,2,1.492
2011,Will MacKenzie,,,,,,,,,,188394.0,204,
2011,Will Strickler,-1.0,-0.267,-0.648,-0.38,0.294,304.1,57.38,62.06,72.177,109031.0,215,-1.295
2011,William McGirt,0.162,-0.039,-0.021,0.036,0.185,289.9,60.78,68.63,70.726,532933.0,83,-0.024
2011,Woody Austin,0.487,-0.149,0.588,0.011,0.037,287.6,66.21,66.88,70.943,354042.0,159,0.44999999999999996
