year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2021,Aaron Baddeley,-0.42,-0.627,-0.328,0.22,0.314,289.3,57.69,63.99,71.512,160640,,-0.7350000000000001
2021,Aaron Wise,0.412,0.249,0.357,0.239,-0.432,300.6,60.04,70.35,70.671,2207563,49.0,0.845
2021,Abraham Ancer,1.243,0.35,0.499,-0.019,0.412,290.4,71.05,69.27,69.939,5816565,9.0,0.83
2021,Adam Hadwin,0.322,-0.042,-0.32,0.212,0.471,293.4,62.97,62.44,70.961,1308758,103.0,-0.15
2021,Adam Long,-0.457,0.109,-0.541,-0.169,0.144,288.6,67.41,63.03,71.288,1496681,85.0,-0.6010000000000001
2021,Adam Schenk,0.188,0.159,0.058,-0.166,0.137,299.5,60.9,67.37,71.054,1101722,88.0,0.05099999999999999
2021,Adam Scott,0.739,-0.101,0.356,0.008,0.475,306.0,55.26,65.35,70.447,1517533,90.0,0.263
2021,Alex Cejka,,,,,,,,,,10050,,
2021,Alex Noren,0.634,-0.045,-0.11,0.251,0.538,297.9,58.26,63.21,70.78,2085051,33.0,0.096
2021,Andres Romero,,,,,,,,,,18780,,
2021,Andrew Landry,-0.715,-0.131,-0.191,-0.13,-0.263,290.4,66.74,63.89,72.044,594200,,-0.452
2021,Andrew Putnam,0.027,-0.519,0.109,0.102,0.335,283.8,61.59,66.1,71.019,1572704,82.0,-0.30800000000000005
2021,Anirban Lahiri,0.077,0.28,-0.254,0.089,-0.039,298.4,57.56,64.62,70.982,952131,118.0,0.11500000000000002
2021,Arjun Atwal,,,,,,,,,,8120,,
2021,Austin Cook,-0.421,-0.046,-0.568,-0.116,0.309,289.2,65.47,64.51,71.618,898902,136.0,-0.73
2021,Beau Hossler,-0.145,0.059,-0.42,0.01,0.206,305.1,56.28,65.34,71.525,660397,148.0,-0.351
2021,Ben Martin,-0.114,0.138,0.011,-0.136,-0.126,292.4,66.86,66.67,71.604,411673,,0.013000000000000012
2021,Ben Taylor,-0.054,-0.416,-0.145,0.057,0.45,295.6,53.0,66.22,71.694,232604,,-0.5039999999999999
2021,Bernhard Langer,,,,,,,,,,74750,,
2021,Bill Haas,-0.31,-0.309,-0.411,0.24,0.17,295.8,56.98,65.78,71.763,161963,,-0.48
2021,Billy Horschel,0.301,0.289,-0.195,-0.078,0.285,294.7,65.7,66.47,70.925,4030906,9.0,0.015999999999999973
2021,Bo Hoag,0.377,0.141,0.246,-0.011,0.0,290.7,63.92,69.67,70.992,916522,129.0,0.376
2021,Bo Van Pelt,-0.683,-0.177,-0.103,-0.178,-0.225,293.2,60.98,65.05,71.97,752234,147.0,-0.45799999999999996
2021,Branden Grace,0.383,-0.162,0.161,0.234,0.15,293.8,55.5,64.47,70.741,2222244,55.0,0.233
2021,Brandon Hagy,-0.232,0.33,-0.533,0.13,-0.159,311.6,50.78,62.99,71.609,1593365,84.0,-0.07300000000000001
2021,Brandt Snedeker,0.3,-0.255,0.0,0.214,0.341,286.6,64.04,64.48,71.037,1347790,97.0,-0.04100000000000001
2021,Brendan Steele,0.115,0.126,0.103,0.017,-0.131,299.3,61.98,65.42,71.383,1358526,105.0,0.246
2021,Brendon Todd,0.415,-0.234,-0.176,0.204,0.62,275.2,75.25,64.86,70.842,1349804,101.0,-0.20600000000000004
2021,Brian Gay,-1.218,-0.656,-0.774,0.01,0.203,286.8,59.67,60.71,72.193,916158,95.0,-1.4200000000000002
2021,Brian Harman,0.816,0.133,-0.082,0.334,0.432,291.7,66.88,64.33,70.158,3221821,41.0,0.385
2021,Brian Stuard,0.315,-0.147,0.043,0.188,0.23,277.8,73.31,66.72,70.924,1343197,92.0,0.084
2021,Brice Garnett,0.075,0.161,-0.324,-0.159,0.396,288.1,70.72,68.12,70.82,926914,123.0,-0.322
2021,Bronson Burgoon,-0.309,0.015,-0.022,0.095,-0.396,298.8,59.98,68.36,71.334,558656,,0.088
2021,Brooks Koepka,1.357,0.631,0.482,0.058,0.187,310.7,56.63,68.01,69.938,5204136,30.0,1.171
2021,Bryson DeChambeau,1.823,1.162,0.291,-0.085,0.456,323.7,54.18,67.15,69.728,7426415,7.0,1.3679999999999999
2021,Bubba Watson,0.541,0.613,0.103,0.035,-0.21,304.6,59.92,67.95,70.871,1873381,81.0,0.751
2021,Bud Cauley,,,,,,,,,,100650,,
2021,Byeong Hun An,-0.707,0.008,-0.152,0.303,-0.867,302.6,51.97,63.29,71.756,540748,,0.159
2021,C.T. Pan,0.274,-0.002,0.245,0.139,-0.108,296.3,61.11,65.83,70.922,1227777,121.0,0.382
2021,Cam Davis,0.472,0.312,0.159,-0.172,0.173,309.0,56.11,65.31,70.779,2746956,37.0,0.299
2021,Cameron Champ,-0.607,0.593,-0.154,-0.439,-0.608,317.1,58.86,66.0,72.088,2154103,57.0,-5.551115123125783e-17
2021,Cameron Percy,0.108,-0.115,0.698,-0.123,-0.352,286.7,63.66,72.58,71.037,784607,135.0,0.45999999999999996
2021,Cameron Smith,1.106,-0.02,0.291,0.261,0.573,297.9,59.23,65.72,69.969,5851867,14.0,0.532
2021,Cameron Tringale,1.079,-0.006,0.363,0.242,0.48,297.5,61.17,67.63,70.11,2428609,43.0,0.599
2021,Camilo Villegas,0.124,-0.145,0.236,0.31,-0.277,292.5,56.44,65.58,71.109,945774,130.0,0.401
2021,Carlos Ortiz,0.399,0.246,0.039,0.132,-0.019,303.0,60.36,67.03,70.911,2682104,48.0,0.417
2021,Charl Schwartzel,0.386,-0.027,0.183,0.205,0.025,303.0,57.76,66.86,71.088,2264460,51.0,0.361
2021,Charles Howell III,0.393,0.505,-0.401,0.174,0.114,297.6,60.66,67.22,70.819,947154,139.0,0.27799999999999997
2021,Charley Hoffman,1.194,0.341,0.646,-0.123,0.33,306.5,57.11,67.85,70.326,3049763,32.0,0.8640000000000001
2021,Charlie Beljan,,,,,,,,,,15263,,
2021,Chase Seiffert,-0.042,0.021,0.147,-0.079,-0.131,290.9,65.23,66.74,71.13,824736,138.0,0.08899999999999998
2021,Chesson Hadley,-0.005,-0.289,-0.036,-0.232,0.552,297.5,56.36,64.58,71.134,940986,125.0,-0.5569999999999999
2021,Chez Reavie,0.187,0.155,0.505,-0.028,-0.445,281.9,74.11,67.13,71.075,1126279,104.0,0.632
2021,Chris Baker,-0.268,0.322,-0.182,-0.059,-0.35,291.9,66.14,65.74,71.899,238627,,0.08100000000000002
2021,Chris Kirk,0.748,0.119,0.314,0.269,0.046,291.9,63.44,68.35,70.444,2176116,62.0,0.702
2021,Collin Morikawa,1.071,0.281,1.17,0.077,-0.457,295.2,69.6,70.8,70.109,7059908,26.0,1.528
2021,Corey Conners,1.142,0.625,0.698,-0.173,-0.008,295.4,70.15,69.93,70.067,4007567,22.0,1.15
2021,D.A. Points,,,,,,,,,,26865,,
2021,D.J. Trahan,-0.727,-0.171,0.152,-0.143,-0.564,291.9,57.05,65.57,71.785,255177,,-0.162
2021,Daniel Berger,1.296,0.264,0.834,-0.017,0.214,296.7,65.48,70.5,69.862,4258579,11.0,1.081
2021,Danny Lee,-0.514,0.154,0.122,-0.252,-0.538,298.5,59.31,64.78,71.677,347862,,0.02400000000000002
2021,Danny Willett,0.16,-0.056,-0.207,0.518,-0.096,293.9,60.0,60.64,71.164,618364,,0.255
2021,David Hearn,-0.329,-0.507,-0.031,-0.023,0.232,274.7,69.96,66.32,71.397,406435,,-0.561
2021,David Lingmerth,,,,,,,,,,175817,,
2021,Denny McCarthy,0.048,-0.207,-0.353,0.172,0.435,295.4,62.31,64.01,71.057,1212977,100.0,-0.38799999999999996
2021,Derek Ernst,,,,,,,,,,16625,,
2021,Doc Redman,-0.023,-0.035,0.215,-0.202,-0.002,294.0,64.87,65.86,71.123,1361633,94.0,-0.02200000000000002
2021,Dominic Bozzelli,,,,,,,,,,24035,,
2021,Doug Ghim,0.64,0.252,0.516,0.141,-0.269,292.9,68.55,69.64,70.57,1283807,83.0,0.909
2021,Dustin Johnson,1.253,0.361,0.315,0.147,0.429,312.9,57.87,66.67,69.619,5001136,8.0,0.823
2021,Dylan Frittelli,-0.461,0.029,-0.333,0.312,-0.47,309.3,51.9,64.04,71.443,1564495,119.0,0.008000000000000007
2021,Emiliano Grillo,0.562,0.368,0.669,-0.371,-0.104,298.2,64.78,71.47,70.338,2100336,59.0,0.6659999999999999
2021,Erik van Rooyen,0.512,0.126,0.141,0.052,0.193,305.3,61.12,64.38,70.674,2211281,22.0,0.319
2021,Fabián Gómez,-0.838,-0.706,-0.351,0.484,-0.266,283.3,61.57,62.24,72.078,258734,,-0.573
2021,Francesco Molinari,,,,,,,,,,996977,142.0,
2021,Fred Funk,,,,,,,,,,9000,,
2021,Garrick Higgo,,,,,,,,,,1378456,107.0,
2021,Gary Woodland,0.096,-0.19,0.291,0.072,-0.076,309.5,55.01,62.94,71.279,1294062,113.0,0.173
2021,George McNeill,,,,,,,,,,19012,,
2021,Graeme McDowell,,,,,,,,,,212749,,
2021,Grayson Murray,-2.108,-0.063,-0.26,-0.522,-1.261,305.5,50.88,62.59,73.115,255130,,-0.845
2021,Greg Chalmers,,,,,,,,,,112972,,
2021,Hank Lebioda,0.693,-0.134,0.332,0.064,0.431,295.0,61.16,69.14,70.642,1286430,98.0,0.262
2021,Harold Varner III,0.862,0.104,0.47,0.218,0.069,300.7,59.87,67.78,70.592,2013461,44.0,0.7919999999999999
2021,Harris English,0.984,0.076,0.125,0.24,0.544,299.4,64.29,65.76,70.115,6200481,18.0,0.441
2021,Harry Higgs,0.169,-0.064,-0.184,0.174,0.243,298.9,57.26,63.68,71.212,1829267,66.0,-0.07400000000000001
2021,Henrik Norlander,0.013,0.152,0.468,-0.165,-0.442,294.1,67.09,69.18,71.264,1377085,93.0,0.45499999999999996
2021,Henrik Stenson,,,,,,,,,,245906,,
2021,Hideki Matsuyama,0.641,0.24,0.614,0.22,-0.433,299.9,62.25,67.03,70.563,4963594,26.0,1.074
2021,Hudson Swafford,-0.684,0.052,-0.233,-0.505,0.001,303.1,63.94,67.89,71.738,1759907,36.0,-0.686
2021,Hunter Mahan,-1.788,0.105,-1.601,-0.783,0.491,296.2,56.05,57.5,73.201,58600,,-2.279
2021,Ian Poulter,0.819,-0.079,-0.162,0.364,0.695,285.2,66.33,60.88,70.221,1641459,77.0,0.123
2021,J.B. Holmes,-0.874,-0.515,-0.35,0.155,-0.164,302.9,46.86,60.3,72.208,136546,,-0.71
2021,J.J. Henry,,,,,,,,,,31125,,
2021,J.J. Spaun,-0.394,0.178,-0.109,-0.065,-0.398,285.7,68.99,67.36,71.855,419752,,0.00399999999999999
2021,J.T. Poston,0.022,-0.131,-0.488,-0.065,0.706,299.9,57.02,62.24,71.221,1663521,79.0,-0.6839999999999999
2021,James Hahn,0.193,0.079,-0.004,-0.048,0.165,297.1,66.94,68.81,70.897,1197328,108.0,0.026999999999999996
2021,Jason Bohn,,,,,,,,,,15230,,
2021,Jason Day,0.778,0.442,-0.043,0.312,0.067,300.3,61.31,66.67,70.815,1291234,114.0,0.7110000000000001
