year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2015,Aaron Baddeley,-0.223,-0.596,-0.719,0.37,0.722,294.1,50.29,62.46,71.218,439925.0,,-0.945
2015,Adam Hadwin,0.183,0.088,-0.183,0.044,0.235,288.2,65.43,66.55,71.021,937611.0,107.0,-0.051000000000000004
2015,Adam Scott,0.206,0.682,0.114,-0.195,-0.396,311.6,60.69,69.62,70.456,1382365.0,106.0,0.601
2015,Alex Cejka,-0.217,-0.233,0.113,0.135,-0.232,283.3,63.78,65.7,71.117,1227196.0,71.0,0.015
2015,Alex Prugh,-0.004,0.319,-0.085,-0.183,-0.055,295.2,62.03,70.14,71.089,636373.0,133.0,0.05099999999999999
2015,Andres Gonzales,-0.537,-0.386,-0.349,0.022,0.177,294.5,58.06,66.67,71.427,925335.0,115.0,-0.713
2015,Andres Romero,-0.374,-0.269,-0.221,-0.073,0.19,295.3,52.67,61.7,71.427,617253.0,,-0.563
2015,Andrew Loupe,,,,,,,,,,183850.0,,
2015,Andrew Putnam,-0.905,-1.411,-0.132,0.113,0.525,278.7,54.98,59.9,72.278,282879.0,,-1.4300000000000002
2015,Andrew Svoboda,-1.067,-0.171,-0.41,-0.46,-0.026,287.1,59.32,63.6,72.119,418963.0,,-1.041
2015,Arjun Atwal,,,,,,,,,,63909.0,,
2015,Ben Crane,-0.558,-0.303,-0.486,0.03,0.201,271.0,67.49,63.22,71.975,203254.0,,-0.7589999999999999
2015,Ben Curtis,,,,,,,,,,59018.0,,
2015,Ben Martin,0.28,-0.016,0.268,-0.1,0.127,288.1,65.09,68.7,70.95,2717305.0,35.0,0.152
2015,Benjamín Alvarado,,,,,,,,,,28800.0,,
2015,Bernhard Langer,,,,,,,,,,22082.0,,
2015,Bill Haas,0.46,0.14,0.422,0.126,-0.229,290.7,63.35,68.8,70.672,3064024.0,27.0,0.6880000000000001
2015,Bill Lunde,-1.244,0.11,-0.592,-0.242,-0.52,287.7,63.59,68.72,71.796,128788.0,,-0.724
2015,Billy Horschel,0.446,0.366,0.137,-0.301,0.244,295.0,63.77,69.33,71.05,1735751.0,66.0,0.202
2015,Billy Hurley III,-0.112,-0.635,0.114,0.098,0.311,271.9,65.91,65.26,71.043,591450.0,136.0,-0.42300000000000004
2015,Billy Mayfair,,,,,,,,,,19710.0,,
2015,Blake Adams,,,,,,,,,,156939.0,,
2015,Blayne Barber,0.015,0.208,-0.352,-0.154,0.313,288.6,63.72,66.44,71.127,768383.0,145.0,-0.298
2015,Bo Van Pelt,-0.25,-0.296,0.054,-0.126,0.118,289.5,60.73,66.88,71.497,580611.0,,-0.368
2015,Boo Weekley,0.425,0.548,0.108,0.015,-0.246,292.0,63.27,67.72,70.775,1689914.0,76.0,0.671
2015,Brandt Jobe,,,,,,,,,,12825.0,,
2015,Brandt Snedeker,0.607,-0.126,-0.199,0.344,0.588,288.4,60.98,64.97,70.158,3698056.0,23.0,0.01899999999999996
2015,Brendan Steele,0.958,0.363,0.6,0.041,-0.047,302.9,61.13,68.52,70.413,1759484.0,50.0,1.004
2015,Brendon Todd,0.83,-0.168,0.136,0.28,0.582,276.4,70.24,65.47,70.533,1809192.0,46.0,0.24800000000000003
2015,Brendon de Jonge,0.312,0.276,0.196,-0.152,-0.007,285.3,65.69,67.51,70.642,1594935.0,47.0,0.32000000000000006
2015,Brian Davis,-0.512,-0.119,-0.503,0.029,0.081,275.5,67.66,62.26,71.656,656534.0,143.0,-0.593
2015,Brian Harman,0.413,0.322,-0.176,0.03,0.236,287.9,64.37,66.67,70.647,1548352.0,57.0,0.17600000000000002
2015,Brian Stuard,-0.24,-0.103,-0.2,-0.052,0.116,276.5,69.31,63.2,71.341,687109.0,128.0,-0.355
2015,Brice Garnett,-0.532,-0.198,-0.327,0.082,-0.089,287.1,61.25,68.28,71.453,637789.0,140.0,-0.443
2015,Brooks Koepka,1.081,0.407,0.2,0.052,0.421,308.2,57.33,69.48,69.861,3571900.0,24.0,0.659
2015,Bryce Molder,0.189,-0.294,-0.181,0.156,0.508,277.9,66.8,65.45,70.779,1165547.0,70.0,-0.31899999999999995
2015,Bubba Watson,2.088,1.194,0.684,-0.002,0.212,315.2,56.55,69.32,69.296,6876797.0,5.0,1.8760000000000001
2015,Byron Smith,-0.873,-0.085,-0.149,-0.042,-0.597,291.9,58.15,68.89,71.801,153930.0,,-0.27599999999999997
2015,Cameron Beckman,,,,,,,,,,32995.0,,
2015,Cameron Percy,0.02,0.128,-0.002,0.037,-0.142,290.0,60.31,67.78,71.039,575943.0,150.0,0.163
2015,Cameron Tringale,0.369,-0.074,-0.054,0.373,0.125,281.8,68.5,64.58,70.92,1837164.0,36.0,0.245
2015,Camilo Villegas,0.176,-0.296,0.133,0.143,0.195,292.2,54.12,63.05,71.067,718497.0,84.0,-0.01999999999999999
2015,Carl Pettersson,0.236,-0.038,0.035,-0.097,0.335,291.6,59.05,63.0,70.866,1186763.0,77.0,-0.1
2015,Carlos Ortiz,0.124,0.355,-0.238,-0.166,0.172,298.4,59.84,66.84,71.098,964137.0,93.0,-0.049000000000000016
2015,Carlos Sainz Jr,,,,,,,,,,124115.0,,
2015,Chad Campbell,0.437,0.13,0.192,0.159,-0.045,285.2,65.75,68.61,70.604,1015707.0,96.0,0.481
2015,Chad Collins,0.214,-0.25,0.246,0.205,0.012,278.4,63.82,66.1,70.681,747899.0,120.0,0.20099999999999998
2015,Charl Schwartzel,0.073,0.669,-0.132,0.092,-0.555,300.4,60.81,64.99,71.093,1209528.0,108.0,0.629
2015,Charles Howell III,0.383,0.34,0.199,0.059,-0.216,302.7,52.43,68.57,70.872,1257361.0,79.0,0.5980000000000001
2015,Charley Hoffman,0.335,0.47,0.137,-0.338,0.065,298.9,58.01,66.19,70.613,4041089.0,10.0,0.26899999999999996
2015,Charlie Beljan,-0.933,0.583,-0.293,-0.424,-0.799,309.8,62.61,65.51,72.01,782546.0,149.0,-0.134
2015,Charlie Wi,,,,,,,,,,39480.0,,
2015,Chesson Hadley,-0.357,-0.08,-0.218,-0.227,0.168,290.7,56.87,63.59,71.798,1135529.0,98.0,-0.525
2015,Chez Reavie,0.08,0.384,0.298,-0.34,-0.262,286.3,71.89,69.64,71.146,331623.0,,0.3419999999999999
2015,Chris Kirk,0.414,-0.15,0.302,0.198,0.065,285.8,61.97,64.54,70.959,2369326.0,44.0,0.35
2015,Chris Riley,,,,,,,,,,14216.0,,
2015,Chris Smith,,,,,,,,,,212910.0,,
2015,Chris Stroud,0.002,-0.249,0.132,0.295,-0.176,283.0,64.22,65.67,71.194,746814.0,116.0,0.178
2015,Colt Knost,0.196,-0.084,0.017,-0.085,0.348,276.6,71.24,67.44,70.698,1066553.0,91.0,-0.15200000000000002
2015,D.A. Points,-0.451,-0.82,0.224,0.199,-0.054,280.8,56.37,64.29,71.701,390607.0,,-0.39699999999999996
2015,D.J. Trahan,,,,,,,,,,36855.0,,
2015,Daniel Berger,0.489,0.372,0.526,-0.217,-0.193,302.1,60.74,68.84,70.581,3028901.0,11.0,0.681
2015,Daniel Chopra,,,,,,,,,,11700.0,,
2015,Daniel Summerhays,0.541,-0.111,0.194,-0.186,0.644,284.0,61.79,65.62,70.397,1633957.0,31.0,-0.103
2015,Danny Lee,0.729,-0.301,0.718,-0.062,0.374,283.1,63.92,65.69,70.398,3965933.0,9.0,0.355
2015,David Duval,,,,,,,,,,36839.0,,
2015,David Hearn,0.356,-0.216,0.243,-0.029,0.358,280.6,64.16,67.98,70.843,1817043.0,55.0,-0.0020000000000000052
2015,David Lingmerth,0.405,0.379,0.013,-0.025,0.039,289.5,65.51,64.94,70.8,2736378.0,37.0,0.367
2015,David Toms,0.076,-0.041,-0.028,0.248,-0.102,270.0,74.5,64.66,71.092,742470.0,144.0,0.179
2015,Davis Love III,-0.377,0.189,-0.335,0.116,-0.347,294.7,64.94,67.43,71.289,1263596.0,86.0,-0.030000000000000013
2015,Derek Ernst,-0.531,0.676,-0.547,-0.144,-0.516,295.1,64.3,66.51,71.453,320095.0,,-0.014999999999999986
2015,Derek Fathauer,-0.173,-0.455,-0.198,0.179,0.301,288.8,51.63,61.33,71.431,482023.0,,-0.47400000000000003
2015,Dicky Pride,,,,,,,,,,39414.0,,
2015,Dudley Hart,,,,,,,,,,29013.0,,
2015,Duffy Waldorf,,,,,,,,,,29944.0,,
2015,Dustin Johnson,1.455,0.96,0.579,-0.212,0.128,317.7,55.53,67.05,69.585,5509467.0,7.0,1.327
2015,Eric Axley,-0.952,-0.541,-0.372,-0.189,0.15,286.4,55.54,61.21,71.977,170687.0,,-1.102
2015,Erik Compton,0.084,-0.216,-0.217,0.047,0.469,288.4,59.31,63.18,71.228,676602.0,124.0,-0.386
2015,Ernie Els,-0.6,-0.285,0.192,0.102,-0.609,291.7,56.79,64.52,71.83,453579.0,,0.009000000000000022
2015,Fabián Gómez,-0.324,-0.216,-0.057,-0.113,0.062,283.2,60.88,63.52,71.207,1651012.0,64.0,-0.386
2015,Francesco Molinari,0.604,0.324,0.572,-0.037,-0.255,281.6,76.88,71.07,70.458,997389.0,111.0,0.8589999999999999
2015,Fred Funk,,,,,,,,,,141171.0,,
2015,Freddie Jacobson,,,,,,,,,,416259.0,,
2015,Garrett Willis,,,,,,,,,,8708.0,,
2015,Gary Woodland,0.198,0.177,0.227,-0.284,0.077,305.5,56.21,66.74,70.982,2605083.0,41.0,0.12000000000000005
2015,Geoff Ogilvy,-0.432,0.138,0.082,0.039,-0.692,293.7,59.59,66.55,71.559,653925.0,,0.259
