year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2012,Aaron Baddeley,0.143,-0.108,-0.504,0.152,0.604,292.0,54.3,58.1,71.113,1215753.0,78.0,-0.45999999999999996
2012,Adam Scott,1.164,0.605,0.494,0.203,-0.138,304.6,59.61,66.57,69.533,2899557.0,25.0,1.302
2012,Alex Cejka,,,,,,,,,,218117.0,177.0,
2012,Alexandre Rocha,-0.856,-0.083,-0.221,-0.32,-0.232,284.6,63.47,66.87,72.039,614658.0,170.0,-0.624
2012,Andres Romero,-0.409,-0.216,0.078,-0.049,-0.223,292.0,54.9,61.3,71.543,970919.0,106.0,-0.187
2012,Anthony Kim,,,,,,,,,,33960.0,227.0,
2012,Arjun Atwal,-0.66,-0.132,-0.227,-0.084,-0.217,285.1,61.12,63.85,71.634,348770.0,171.0,-0.443
2012,Bart Bryant,,,,,,,,,,23134.0,235.0,
2012,Ben Crane,0.591,0.102,-0.138,0.195,0.432,286.8,64.36,64.81,70.708,1701365.0,66.0,0.15899999999999997
2012,Ben Curtis,0.906,-0.044,0.408,0.036,0.505,274.8,69.7,68.87,70.538,2494153.0,41.0,0.39999999999999997
2012,Bill Haas,0.668,0.472,-0.18,0.273,0.103,292.2,63.62,65.17,70.484,2349951.0,32.0,0.565
2012,Bill Lunde,0.305,0.052,0.449,0.044,-0.241,290.5,59.1,67.56,71.062,593598.0,142.0,0.545
2012,Billy Horschel,0.391,0.546,0.028,-0.116,-0.068,290.2,66.58,68.79,70.494,486177.0,143.0,0.4580000000000001
2012,Billy Hurley III,-1.324,-0.967,-0.704,0.072,0.276,275.3,60.56,57.74,72.116,474130.0,150.0,-1.5989999999999998
2012,Billy Mayfair,-0.077,0.08,-0.083,0.131,-0.205,286.8,65.2,64.02,70.948,619961.0,108.0,0.128
2012,Blake Adams,0.356,0.237,-0.055,-0.057,0.232,288.4,65.83,65.91,70.586,1234345.0,91.0,0.125
2012,Bo Van Pelt,1.437,0.45,0.665,-0.22,0.542,296.1,64.79,67.07,69.718,3043509.0,22.0,0.895
2012,Bob Estes,0.362,-0.454,0.396,0.347,0.074,285.2,60.72,62.39,70.418,1009769.0,58.0,0.289
2012,Bobby Gates,-0.265,0.331,-0.016,-0.318,-0.262,300.2,58.6,65.39,71.208,525293.0,129.0,-0.0030000000000000027
2012,Boo Weekley,-0.082,0.668,0.466,-0.162,-1.055,296.8,65.15,69.53,70.966,848347.0,123.0,0.9720000000000001
2012,Brandt Jobe,0.053,0.198,-0.222,-0.18,0.257,299.2,62.48,64.68,71.064,344332.0,155.0,-0.204
2012,Brandt Snedeker,1.01,-0.276,0.11,0.316,0.86,288.7,60.5,63.75,69.84,4989739.0,1.0,0.14999999999999997
2012,Brendan Steele,-0.517,0.084,-0.376,-0.112,-0.112,288.8,63.44,65.3,71.887,840965.0,130.0,-0.40399999999999997
2012,Brendon Todd,-1.19,-0.57,-1.141,0.094,0.427,283.6,58.77,60.0,71.873,474295.0,146.0,-1.6169999999999998
2012,Brendon de Jonge,1.083,0.185,0.754,0.0,0.144,288.8,63.42,69.17,70.137,2015252.0,57.0,0.9390000000000001
2012,Brett Quigley,,,,,,,,,,31858.0,225.0,
2012,Brett Wetterich,,,,,,,,,,50917.0,226.0,
2012,Brian Davis,0.594,-0.012,0.146,0.09,0.37,277.1,67.24,63.47,70.807,1318032.0,85.0,0.22399999999999998
2012,Brian Gay,0.148,-0.364,-0.486,0.293,0.704,277.7,62.1,62.71,70.767,960658.0,109.0,-0.5569999999999999
2012,Brian Harman,0.199,0.337,-0.37,0.101,0.132,290.3,65.44,63.92,70.821,1146448.0,51.0,0.06800000000000003
2012,Briny Baird,,,,,,,,,,154111.0,196.0,
2012,Bryce Molder,0.321,-0.632,0.1,0.188,0.666,277.5,61.59,64.91,71.028,1166115.0,65.0,-0.34400000000000003
2012,Bubba Watson,1.529,1.485,0.265,0.059,-0.28,315.5,58.84,69.95,69.639,4644997.0,13.0,1.809
