year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2018,Bud Cauley,0.461,-0.113,-0.032,0.239,0.367,295.4,60.81,64.26,71.356,900591.0,124.0,0.09399999999999997
2018,Byeong Hun An,0.805,0.475,0.448,0.167,-0.285,307.9,60.19,67.99,70.19,2599264.0,42.0,1.09
2018,C.T. Pan,0.478,0.215,0.267,0.063,-0.067,292.7,68.98,71.2,70.457,1881787.0,35.0,0.5449999999999999
2018,Cameron Beckman,,,,,,,,,,12694.0,,
2018,Cameron Percy,0.285,0.241,0.039,0.21,-0.205,295.6,63.66,69.56,70.909,387612.0,,0.49
2018,Cameron Smith,0.219,-0.148,0.034,0.218,0.115,298.4,57.03,63.18,70.517,3622607.0,12.0,0.10400000000000001
2018,Cameron Tringale,-1.019,-1.351,0.348,0.088,-0.104,289.3,51.99,65.52,72.146,179459.0,,-0.9150000000000001
2018,Camilo Villegas,,,,,,,,,,229439.0,,
2018,Chad Campbell,-0.484,-0.042,-0.01,0.023,-0.454,286.5,64.7,65.54,71.683,801960.0,129.0,-0.029000000000000005
2018,Charl Schwartzel,-0.195,-0.035,-0.168,-0.073,0.081,299.5,55.19,61.11,71.349,1710179.0,105.0,-0.276
2018,Charles Howell III,0.801,0.324,0.163,0.095,0.219,300.9,62.59,69.33,70.219,2179725.0,53.0,0.582
2018,Charley Hoffman,0.425,0.254,0.216,-0.071,0.026,299.5,58.34,66.53,70.521,1400637.0,79.0,0.39899999999999997
2018,Charlie Beljan,,,,,,,,,,21344.0,,
2018,Charlie Wi,,,,,,,,,,10878.0,,
2018,Chesson Hadley,0.859,0.146,0.606,-0.102,0.208,300.0,60.07,67.68,70.311,2768863.0,44.0,0.65
2018,Chez Reavie,0.674,0.183,0.437,-0.137,0.192,286.5,72.24,68.67,70.432,2700018.0,34.0,0.483
2018,Chris Couch,,,,,,,,,,13000.0,,
2018,Chris Kirk,0.732,-0.048,0.518,0.19,0.073,289.8,64.64,68.24,70.411,1824111.0,66.0,0.66
2018,Chris Stroud,-0.338,-0.277,-0.056,-0.058,0.053,289.8,62.24,62.94,71.628,565466.0,,-0.391
2018,Cody Gribble,-0.819,-0.212,-0.696,-0.111,0.201,301.0,55.45,62.48,72.112,302593.0,,-1.019
2018,Colt Knost,,,,,,,,,,43134.0,,
2018,Conrad Shindler,-0.313,0.114,-0.008,-0.252,-0.166,291.3,65.77,66.27,71.465,187399.0,,-0.146
2018,Corey Conners,0.193,0.501,0.275,-0.198,-0.385,303.3,62.99,70.19,70.743,728296.0,130.0,0.5780000000000001
2018,D.A. Points,-1.449,-1.069,-0.541,0.051,0.11,280.8,60.47,60.2,73.019,377265.0,,-1.559
2018,D.J. Trahan,,,,,,,,,,85595.0,,
2018,Daniel Berger,0.816,0.1,0.543,-0.145,0.319,297.7,64.58,66.89,70.32,1721763.0,70.0,0.498
2018,Daniel Chopra,,,,,,,,,,8784.0,,
2018,Daniel Summerhays,-2.105,-0.977,-1.586,-0.277,0.736,287.1,54.69,56.79,73.177,234510.0,,-2.8400000000000003
2018,Danny Lee,0.058,0.005,-0.155,0.051,0.156,290.6,62.65,65.05,71.196,1269386.0,97.0,-0.099
2018,David Hearn,-0.031,-0.17,0.379,-0.113,-0.127,285.1,66.63,68.89,71.325,622383.0,138.0,0.09599999999999999
2018,David Lingmerth,-0.007,0.006,-0.16,-0.081,0.229,285.4,68.93,63.03,71.043,616758.0,143.0,-0.235
2018,Davis Love III,,,,,,,,,,97920.0,,
2018,Denny McCarthy,0.094,0.011,-0.347,-0.019,0.449,295.4,63.45,68.17,70.861,498341.0,149.0,-0.355
2018,Derek Ernst,,,,,,,,,,20353.0,,
2018,Derek Fathauer,-0.807,-0.757,-0.365,-0.048,0.363,289.1,53.27,60.35,71.827,708712.0,137.0,-1.17
2018,Dicky Pride,,,,,,,,,,42810.0,,
2018,Dominic Bozzelli,-0.055,-0.244,-0.252,0.133,0.308,297.0,55.69,60.94,71.179,391634.0,,-0.363
2018,Dustin Johnson,2.372,0.919,0.829,0.238,0.385,314.0,59.46,70.57,68.698,8457352.0,4.0,1.986
2018,Emiliano Grillo,1.133,0.364,0.345,-0.122,0.546,295.2,70.16,68.84,70.152,2493163.0,32.0,0.587
2018,Eric Axley,,,,,,,,,,69125.0,,
2018,Ernie Els,,,,,,,,,,102868.0,,
2018,Ethan Tracy,-0.813,-0.054,-0.424,-0.309,-0.026,299.0,60.25,64.87,72.038,364493.0,,-0.7869999999999999
2018,Fabián Gómez,-0.106,-0.062,-0.015,-0.03,0.001,291.1,64.99,67.86,71.02,437032.0,,-0.107
2018,Francesco Molinari,1.123,0.69,0.593,0.327,-0.487,301.0,65.04,70.24,69.797,5065842.0,17.0,1.6099999999999999
2018,Fred Couples,,,,,,,,,,46200.0,,
2018,Gary Woodland,1.066,0.803,0.484,-0.228,0.007,313.5,63.69,70.51,70.161,3108907.0,26.0,1.059
2018,Geoff Ogilvy,,,,,,,,,,93947.0,,
2018,George McNeill,,,,,,,,,,91100.0,,
2018,Graeme McDowell,0.697,0.124,0.046,0.049,0.478,293.2,64.92,64.5,71.001,581024.0,144.0,0.21899999999999997
2018,Graham DeLaet,,,,,,,,,,251630.0,,
2018,Grayson Murray,-0.336,0.375,-0.347,-0.015,-0.35,307.3,56.0,62.5,72.091,1056628.0,119.0,0.013000000000000025
2018,Greg Chalmers,-1.266,-0.69,-1.192,-0.174,0.79,282.8,58.9,56.94,72.531,288023.0,,-2.056
2018,Harold Varner III,0.125,0.204,-0.076,0.021,-0.024,308.2,59.02,67.79,70.971,1223064.0,107.0,0.149
2018,Harris English,-0.184,-0.219,-0.297,0.111,0.222,302.4,58.99,63.32,71.162,799450.0,125.0,-0.405
2018,Heath Slocum,,,,,,,,,,37814.0,,
2018,Henrik Stenson,1.153,0.427,0.96,-0.027,-0.207,291.5,75.19,73.51,69.617,2680487.0,57.0,1.36
2018,Hideki Matsuyama,1.196,0.194,0.727,0.143,0.132,302.0,62.82,69.29,70.022,2687477.0,13.0,1.064
2018,Hudson Swafford,-0.492,0.225,-0.237,-0.221,-0.26,302.8,64.57,68.99,71.619,569391.0,,-0.23299999999999998
2018,Hunter Mahan,0.209,0.465,-0.149,-0.453,0.346,296.9,65.04,68.96,71.135,457337.0,,-0.13699999999999996
2018,Ian Poulter,0.85,0.141,0.435,0.051,0.223,293.6,66.41,67.01,70.593,2714450.0,50.0,0.627
2018,J.B. Holmes,0.549,0.565,0.159,0.032,-0.207,306.1,57.13,65.26,70.789,1595942.0,82.0,0.756
2018,J.J. Henry,-0.193,0.174,0.34,-0.138,-0.569,291.8,66.22,70.52,71.372,482052.0,,0.376
2018,J.J. Spaun,0.292,0.286,0.41,-0.255,-0.149,298.2,66.18,69.48,70.525,1978906.0,62.0,0.44099999999999995
2018,J.T. Poston,0.138,0.381,-0.373,-0.005,0.135,300.7,61.53,68.31,70.915,940661.0,117.0,0.003000000000000007
2018,James Hahn,0.279,0.323,0.081,0.028,-0.152,298.7,63.73,68.29,70.896,1386301.0,84.0,0.43200000000000005
2018,Jamie Lovemark,0.388,-0.101,-0.04,0.519,0.01,303.2,56.92,64.65,70.734,1377286.0,85.0,0.378
2018,Jason Bohn,,,,,,,,,,43620.0,,
2018,Jason Day,1.285,0.176,-0.14,0.479,0.77,310.0,58.32,65.28,69.603,5087461.0,16.0,0.5149999999999999
2018,Jason Dufner,0.011,0.256,-0.009,-0.178,-0.058,297.1,63.3,64.24,71.323,1497655.0,100.0,0.069
2018,Jason Kokrak,0.539,0.36,0.257,-0.101,0.022,309.5,58.06,70.37,70.444,1794431.0,52.0,0.516
2018,Jay Don Blake,,,,,,,,,,7595.0,,
2018,Jerry Kelly,,,,,,,,,,108500.0,,
2018,Jhonattan Vegas,0.03,0.294,-0.081,-0.124,-0.059,303.6,57.91,65.17,71.275,1137444.0,95.0,0.08899999999999997
2018,Jim Furyk,0.412,-0.392,0.179,0.235,0.389,280.5,69.91,63.19,70.342,660010.0,141.0,0.021999999999999964
2018,Jim Herman,,,,,,,,,,46962.0,,
2018,Jimmy Walker,0.357,-0.437,0.304,0.166,0.324,299.0,53.49,61.9,70.786,2027312.0,75.0,0.033
2018,Joel Dahmen,0.4,0.3,0.381,-0.004,-0.277,295.8,66.36,68.82,70.578,1476838.0,80.0,0.677
2018,John Daly,,,,,,,,,,18362.0,,
2018,John Huh,0.251,-0.11,0.24,-0.047,0.167,287.1,63.83,65.8,70.718,974538.0,112.0,0.083
2018,John Merrick,,,,,,,,,,119407.0,,
2018,John Rollins,,,,,,,,,,15598.0,,
2018,John Senden,,,,,,,,,,68604.0,,
2018,Johnson Wagner,0.715,-0.213,0.078,0.226,0.623,286.1,64.25,67.87,70.758,656322.0,133.0,0.091
2018,Jon Rahm,0.889,0.817,0.047,0.176,-0.151,308.9,59.2,70.12,69.958,3992678.0,23.0,1.04
2018,Jonas Blixt,-0.547,-0.424,-0.563,0.196,0.244,293.1,60.3,62.02,72.134,368518.0,,-0.7909999999999999
2018,Jonathan Byrd,-0.266,-0.542,0.043,0.339,-0.106,291.7,58.59,68.19,71.398,267055.0,,-0.16000000000000003
2018,Jonathan Kaye,,,,,,,,,,7004.0,,
2018,Jonathan Randolph,-0.877,-0.271,-0.538,-0.182,0.115,289.4,62.18,60.43,71.945,453328.0,,-0.9910000000000001
2018,Jordan Spieth,0.83,0.271,0.409,0.184,-0.034,299.8,61.55,70.47,69.904,2793536.0,31.0,0.8639999999999999
2018,Justin Rose,1.952,0.551,0.526,0.45,0.424,303.5,66.02,69.95,68.993,8130678.0,1.0,1.527
2018,Justin Thomas,1.835,0.408,0.844,0.311,0.272,311.8,58.41,68.77,69.118,8694821.0,7.0,1.563
2018,K.J. Choi,,,,,,,,,,219405.0,,
2018,Keegan Bradley,0.793,0.237,0.888,0.026,-0.358,299.6,67.9,69.18,70.303,4069464.0,8.0,1.151
2018,Keith Mitchell,-0.018,0.706,-0.128,-0.092,-0.504,312.6,58.59,69.42,70.92,1641260.0,67.0,0.486
2018,Kelly Kraft,-0.32,-0.286,0.017,-0.126,0.075,288.6,65.84,63.83,71.333,1496253.0,90.0,-0.39499999999999996
2018,Ken Duke,,,,,,,,,,82161.0,,
2018,Kevin Chappell,0.323,0.608,0.296,-0.236,-0.344,308.6,61.27,66.52,70.839,1608338.0,83.0,0.6679999999999999
2018,Kevin Kisner,0.037,-0.043,-0.316,-0.118,0.513,290.8,66.33,65.38,70.729,2972285.0,47.0,-0.477
2018,Kevin Na,0.801,-0.378,0.273,0.373,0.533,289.6,64.13,64.66,70.288,3578316.0,28.0,0.268
2018,Kevin Streelman,0.619,0.439,0.415,0.014,-0.25,295.1,69.11,71.56,70.436,1523642.0,77.0,0.868
2018,Kevin Tway,0.329,0.271,0.032,-0.026,0.052,310.1,52.61,66.88,70.8,1379544.0,87.0,0.277
2018,Kiradech Aphibarnrat,0.511,0.485,-0.247,0.135,0.138,294.7,65.12,62.2,70.629,,,0.373
2018,Kris Blanks,,,,,,,,,,18998.0,,
2018,Kyle Stanley,0.686,0.378,0.298,-0.027,0.037,295.7,71.29,71.09,70.404,3916001.0,27.0,0.6489999999999999
2018,Kyle Thompson,-1.262,-0.534,0.036,-0.014,-0.75,285.3,62.99,62.44,72.673,24878.0,,-0.512
2018,Lanto Griffin,-0.268,-0.046,-0.043,-0.084,-0.096,302.5,55.27,67.42,71.145,358380.0,,-0.173
2018,Louis Oosthuizen,0.521,0.401,-0.261,0.408,-0.026,299.8,64.81,65.74,70.157,1731493.0,69.0,0.548
2018,Lucas Glover,0.276,0.514,-0.043,-0.008,-0.186,297.7,65.06,67.12,71.066,789382.0,135.0,0.463
2018,Luke Donald,,,,,,,,,,81989.0,,
2018,Luke List,0.87,0.795,0.194,0.349,-0.467,314.6,54.66,68.36,70.229,2710736.0,45.0,1.338
2018,Mackenzie Hughes,-0.014,-0.068,0.353,-0.122,-0.177,294.9,60.04,66.01,71.282,518476.0,,0.16299999999999998
2018,Marc Leishman,0.624,-0.006,0.211,0.292,0.126,298.5,60.17,66.67,70.26,3771221.0,29.0,0.497
2018,Mark Wilson,,,,,,,,,,33348.0,,
2018,Martin Flores,-0.567,-0.097,-0.083,-0.098,-0.289,300.0,54.92,66.34,71.458,449266.0,,-0.278
2018,Martin Kaymer,,,,,,,,,,115379.0,,
2018,Martin Laird,0.47,-0.045,0.024,0.209,0.282,299.0,63.22,65.9,70.839,1017580.0,115.0,0.188
2018,Martin Piller,-1.127,-0.248,-0.811,-0.186,0.119,292.2,58.51,60.39,71.929,847304.0,126.0,-1.245
2018,Matt Atkins,-1.129,0.134,-1.039,-0.027,-0.198,301.4,57.5,63.46,72.251,89104.0,,-0.9319999999999999
2018,Matt Every,-1.139,-0.437,-0.024,-0.314,-0.364,294.2,55.5,64.59,72.044,299162.0,,-0.775
2018,Matt Jones,0.104,0.333,-0.386,0.192,-0.034,304.5,59.38,66.49,71.112,538681.0,,0.139
2018,Matt Kuchar,0.576,-0.199,0.216,0.211,0.348,288.0,63.27,66.81,70.461,1720097.0,76.0,0.22799999999999998
2018,Michael Bradley,,,,,,,,,,7595.0,,
2018,Michael Kim,-1.003,-1.023,-0.213,-0.027,0.259,289.9,54.89,60.63,71.662,1379736.0,81.0,-1.263
2018,Michael Thompson,0.052,-0.073,-0.423,0.05,0.498,296.4,64.66,70.11,70.924,563972.0,142.0,-0.446
2018,Mike Weir,,,,,,,,,,5760.0,,
2018,Morgan Hoffmann,,,,,,,,,,170673.0,,
2018,Nate Lashley,0.31,0.111,0.036,0.08,0.082,293.9,60.58,68.2,70.999,296650.0,,0.22699999999999998
2018,Neal Lancaster,,,,,,,,,,6930.0,,
2018,Nicholas Lindheim,-0.323,-0.258,-0.368,-0.052,0.355,293.5,60.44,68.04,71.344,593842.0,146.0,-0.678
2018,Nick Taylor,-0.235,0.049,0.011,0.017,-0.312,292.7,60.94,67.65,71.269,899373.0,123.0,0.077
2018,Nick Watney,0.343,0.17,0.141,-0.167,0.2,307.5,56.33,67.96,70.862,1402833.0,74.0,0.144
2018,Olin Browne,,,,,,,,,,7385.0,,
2018,Ollie Schniederjans,0.254,-0.41,0.09,0.25,0.325,301.4,52.22,62.77,70.641,1303610.0,98.0,-0.06999999999999995
2018,Omar Uresti,,,,,,,,,,21278.0,,
2018,Padraig Harrington,,,,,,,,,,93260.0,,
2018,Parker McLachlin,,,,,,,,,,174039.0,,
2018,Pat Perez,-0.048,-0.063,-0.138,0.037,0.115,290.9,65.09,67.78,70.594,2962641.0,39.0,-0.164
2018,Patrick Cantlay,1.096,0.622,0.509,0.146,-0.182,303.1,61.58,70.69,69.899,3963962.0,20.0,1.277
2018,Patrick Reed,0.947,0.051,0.187,0.545,0.164,298.1,55.11,63.57,70.106,5006267.0,22.0,0.783
2018,Patrick Rodgers,0.232,-0.039,-0.323,0.034,0.561,303.5,61.14,65.65,70.731,1287040.0,104.0,-0.32799999999999996
2018,Patton Kizzire,-0.033,-0.294,0.381,-0.15,0.03,298.7,55.59,69.04,70.841,3541151.0,30.0,-0.06299999999999997
2018,Paul Casey,0.966,0.138,0.586,0.109,0.133,304.3,63.14,67.84,69.85,3641771.0,25.0,0.833
2018,Paul Goydos,,,,,,,,,,18067.0,,
2018,Peter Malnati,0.244,-0.372,-0.257,0.255,0.619,290.9,56.86,62.99,70.841,420001.0,,-0.374
2018,Peter Uihlein,0.268,0.132,-0.04,0.156,0.021,302.2,52.93,67.88,70.578,1797715.0,64.0,0.248
2018,Phil Mickelson,0.931,-0.225,0.555,0.091,0.51,300.3,52.91,64.88,70.098,4595187.0,21.0,0.42100000000000004
2018,Rafa Cabrera Bello,1.112,0.256,0.487,0.096,0.273,295.1,67.85,70.16,69.887,2449869.0,41.0,0.839
2018,Retief Goosen,-0.497,-0.392,0.389,-0.083,-0.411,296.2,55.22,61.75,71.409,545364.0,,-0.08600000000000001
2018,Richy Werenski,-0.124,0.077,-0.169,0.077,-0.109,291.8,65.06,66.97,71.185,1081283.0,110.0,-0.015000000000000013
2018,Rick Lamb,,,,,,,,,,14136.0,,
2018,Rickie Fowler,1.275,0.244,0.494,0.242,0.296,299.8,65.33,69.52,69.435,4235237.0,17.0,0.98
2018,Ricky Barnes,-0.365,-1.019,0.059,0.257,0.338,290.6,47.15,63.75,71.663,340591.0,,-0.703
2018,Rob Oppenheim,-0.542,-0.662,0.026,0.05,0.045,285.2,56.26,64.05,71.532,279019.0,,-0.586
2018,Robert Allenby,,,,,,,,,,19970.0,,
2018,Robert Garrigus,-0.213,0.21,0.331,-0.186,-0.569,307.9,56.37,65.28,71.457,702030.0,131.0,0.35500000000000004
2018,Robert Streb,-0.581,-0.68,0.096,0.084,-0.081,292.6,54.11,64.94,71.905,411606.0,,-0.5000000000000001
2018,Roberto Díaz,-0.833,-0.165,-0.6,-0.237,0.168,286.3,63.2,63.73,71.731,235635.0,,-1.002
2018,Rod Pampling,-1.094,-0.095,-0.415,-0.163,-0.421,288.4,63.69,62.64,72.445,183806.0,,-0.673
2018,Rory McIlroy,1.412,0.761,0.269,0.322,0.06,319.7,55.79,66.3,69.303,4410296.0,13.0,1.352
2018,Rory Sabbatini,0.358,0.217,-0.152,0.234,0.059,292.3,62.05,67.85,70.693,1126057.0,109.0,0.29900000000000004
2018,Ross Fisher,,,,,,,,,,412954.0,,
2018,Russell Henley,0.541,0.093,0.467,-0.186,0.167,293.0,70.03,68.77,70.489,1516438.0,96.0,0.37400000000000005
2018,Russell Knox,0.383,0.059,0.263,0.149,-0.088,291.7,67.7,69.57,70.568,1424030.0,89.0,0.471
2018,Ryan Armour,0.337,-0.012,0.213,0.194,-0.058,283.5,73.58,68.22,70.758,2485203.0,49.0,0.395
2018,Ryan Blaum,-0.033,0.011,-0.074,0.005,0.025,289.0,64.31,66.1,70.993,980877.0,121.0,-0.058
2018,Ryan Moore,0.941,0.406,0.532,0.273,-0.271,289.2,71.94,68.8,70.015,1986608.0,71.0,1.211
2018,Ryan Palmer,-0.231,0.235,0.236,-0.174,-0.528,305.2,59.11,65.61,71.031,1484445.0,63.0,0.297
2018,S.Y. Noh,,,,,,,,,,44516.0,,
2018,Sam Ryder,0.154,0.203,0.399,-0.099,-0.349,297.3,66.91,72.08,70.914,1046166.0,101.0,0.5030000000000001
2018,Sam Saunders,0.226,0.35,-0.081,-0.138,0.094,302.8,60.14,65.02,70.794,981936.0,120.0,0.13099999999999995
2018,Sangmoon Bae,,,,,,,,,,184057.0,,
2018,Satoshi Kodaira,-1.832,0.027,-0.284,-0.93,-0.645,293.6,65.53,60.3,72.182,1471462.0,94.0,-1.187
2018,Scott Brown,-0.661,-0.265,-0.27,-0.175,0.049,292.6,62.03,65.65,71.329,1076678.0,122.0,-0.71
2018,Scott Piercy,0.29,0.209,0.553,0.097,-0.569,296.6,65.68,69.72,70.736,1882337.0,68.0,0.859
2018,Scott Stallings,0.27,-0.008,0.373,-0.025,-0.07,299.7,56.57,65.62,70.719,1147573.0,93.0,0.33999999999999997
2018,Seamus Power,0.178,0.076,-0.392,-0.003,0.498,302.6,55.19,65.17,70.869,791018.0,114.0,-0.319
2018,Sean O'Hair,-0.233,0.211,-0.073,-0.164,-0.207,302.7,60.09,63.84,71.479,1104865.0,106.0,-0.025999999999999995
2018,Sergio Garcia,,,,,,,,,,878354.0,128.0,
2018,Shane Lowry,0.238,0.331,0.245,-0.052,-0.286,300.7,61.2,68.65,70.754,696897.0,140.0,0.524
2018,Shaun Micheel,,,,,,,,,,6930.0,,
2018,Shawn Stefani,0.107,-0.093,0.22,0.013,-0.034,299.6,56.52,67.49,71.192,523204.0,147.0,0.14
2018,Si Woo Kim,-0.092,-0.014,-0.2,0.291,-0.168,290.8,60.68,63.78,71.367,2276114.0,55.0,0.07699999999999996
2018,Smylie Kaufman,,,,,,,,,,201136.0,,
2018,Stephan Jaeger,-0.09,0.045,-0.166,0.175,-0.144,299.2,58.76,67.11,71.356,422260.0,,0.05399999999999998
2018,Steve Marino,,,,,,,,,,76616.0,,
2018,Steve Stricker,,,,,,,,,,582566.0,145.0,
2018,Steve Wheatcroft,-0.339,0.112,-0.065,-0.258,-0.128,288.9,69.79,66.57,71.631,309656.0,,-0.21100000000000002
2018,Stewart Cink,0.465,0.057,0.698,0.055,-0.345,298.1,57.6,68.58,70.44,1887208.0,73.0,0.81
2018,Stuart Appleby,,,,,,,,,,175235.0,,
2018,Sung Kang,-1.041,-0.488,-0.094,-0.225,-0.235,293.1,56.72,63.2,71.954,1243309.0,111.0,-0.8069999999999999
2018,Talor Gooch,-0.163,-0.322,0.075,0.053,0.031,298.9,57.31,63.58,71.149,654200.0,139.0,-0.194
2018,Ted Potter Jr.,-0.094,-0.074,-0.2,0.105,0.074,286.0,66.83,63.03,71.024,1976198.0,65.0,-0.16900000000000004
2018,Thomas Pieters,,,,,,,,,,813227.0,,
2018,Tiger Woods,1.596,0.061,0.883,0.385,0.266,303.6,59.35,67.4,69.35,5443841.0,2.0,1.329
2018,Tim Herron,,,,,,,,,,209216.0,,
2018,Tom Hoge,0.074,0.018,0.297,-0.079,-0.162,291.4,62.43,63.62,70.945,1358542.0,92.0,0.236
2018,Tom Lovelady,-0.19,0.379,-0.24,-0.279,-0.049,315.9,54.73,67.08,71.252,700783.0,134.0,-0.14
2018,Tommy Fleetwood,1.606,0.58,0.405,0.296,0.324,306.9,64.98,69.36,69.342,3935147.0,19.0,1.281
2018,Tommy Gainey,,,,,,,,,,39508.0,,
2018,Tony Finau,1.435,0.481,0.5,0.222,0.232,315.1,55.09,70.18,69.52,5620138.0,6.0,1.203
2018,Trevor Immelman,,,,,,,,,,5520.0,,
2018,Trey Mullinax,-0.072,0.506,-0.442,-0.207,0.072,318.3,54.94,65.38,70.815,1184245.0,102.0,-0.143
2018,Troy Matteson,,,,,,,,,,39000.0,,
2018,Troy Merritt,0.209,0.138,0.086,-0.092,0.077,295.4,62.93,65.16,70.888,1326989.0,91.0,0.132
2018,Tyler Duncan,0.017,0.273,0.476,-0.166,-0.566,294.4,66.74,69.65,71.04,944021.0,113.0,0.583
2018,Tyrone Van Aswegen,-0.323,-0.493,-0.008,0.187,-0.01,290.3,56.98,65.23,71.243,763584.0,127.0,-0.314
2018,Tyrrell Hatton,0.938,0.148,0.202,0.252,0.335,298.8,61.84,66.46,70.091,1943360.0,54.0,0.602
2018,Vaughn Taylor,0.219,-0.005,0.305,-0.002,-0.08,286.1,67.51,67.02,70.692,965691.0,118.0,0.298
2018,Vijay Singh,,,,,,,,,,95334.0,,
2018,Webb Simpson,1.432,-0.116,0.486,0.37,0.692,293.7,62.34,67.93,69.293,5376417.0,11.0,0.74
