year,player_name,driving_distance
2018,Charl Schwartzel,299.5
2018,Stephan Jaeger,299.2
2018,Alex Noren,299.2
2018,Martin Laird,299.0
2018,Ethan Tracy,299.0
2018,Jimmy Walker,299.0
2018,Talor Gooch,298.9
2018,Branden Grace,298.9
2018,Tyrrell Hatton,298.8
2018,James Hahn,298.7
2018,Patton Kizzire,298.7
2018,Xinjun Zhang,298.7
2018,Marc Leishman,298.5
2018,Cameron Smith,298.4
2018,J.J. Spaun,298.2
2018,Stewart Cink,298.1
2018,Patrick Reed,298.1
2018,Daniel Berger,297.7
2018,Lucas Glover,297.7
2018,Sam Ryder,297.3
2018,Jason Dufner,297.1
2018,Dominic Bozzelli,297.0
2018,Hunter Mahan,296.9
2018,Brice Garnett,296.7
2018,Scott Piercy,296.6
2018,Michael Thompson,296.4
2018,Retief Goosen,296.2
2018,Bill Haas,296.2
2018,Abraham Ancer,296.1
2018,Joel Dahmen,295.8
2018,Kyle Stanley,295.7
2018,Cameron Percy,295.6
2018,Bud Cauley,295.4
2018,Billy Horschel,295.4
2018,Denny McCarthy,295.4
2018,Troy Merritt,295.4
2018,Brett Stegmaier,295.4
2018,Aaron Baddeley,295.3
2018,Emiliano Grillo,295.2
2018,Rafa Cabrera Bello,295.1
2018,Kevin Streelman,295.1
2018,Mackenzie Hughes,294.9
2018,Kiradech Aphibarnrat,294.7
2018,Blayne Barber,294.7
2018,Tyler Duncan,294.4
2018,Matt Every,294.2
2018,Anirban Lahiri,294.0
2018,Nate Lashley,293.9
2018,Andrew Putnam,293.8
2018,Webb Simpson,293.7
2018,Satoshi Kodaira,293.6
2018,Ian Poulter,293.6
2018,Nicholas Lindheim,293.5
2018,Graeme McDowell,293.2
2018,Jonas Blixt,293.1
2018,Sung Kang,293.1
2018,Brandt Snedeker,293.1
2018,Russell Henley,293.0
2018,C.T. Pan,292.7
2018,Nick Taylor,292.7
2018,Scott Brown,292.6
2018,Robert Streb,292.6
2018,Austin Cook,292.3
2018,Rory Sabbatini,292.3
2018,Martin Piller,292.2
2018,Zecheng Dou,291.9
2018,Brian Harman,291.9
2018,J.J. Henry,291.8
2018,Richy Werenski,291.8
2018,Jonathan Byrd,291.7
2018,Russell Knox,291.7
2018,Henrik Stenson,291.5
2018,Tom Hoge,291.4
2018,Conrad Shindler,291.3
2018,Fabián Gómez,291.1
2018,Andrew Landry,291.1
2018,Peter Malnati,290.9
2018,Pat Perez,290.9
2018,Si Woo Kim,290.8
2018,Kevin Kisner,290.8
2018,Ricky Barnes,290.6
2018,Danny Lee,290.6
2018,Andrew Yun,290.6
2018,Tyrone Van Aswegen,290.3
2018,Ben Silverman,290.2
2018,Michael Kim,289.9
2018,Zach Johnson,289.8
2018,Chris Kirk,289.8
2018,Chris Stroud,289.8
2018,Ben Martin,289.6
2018,Kevin Na,289.6
2018,Adam Hadwin,289.4
2018,Jonathan Randolph,289.4
2018,William McGirt,289.3
2018,Cameron Tringale,289.3
2018,Ryan Moore,289.2
2018,Derek Fathauer,289.1
2018,Ryan Blaum,289.0
2018,Steve Wheatcroft,288.9
2018,Kelly Kraft,288.6
2018,Rod Pampling,288.4
2018,Matt Kuchar,288.0
2018,John Huh,287.1
2018,Daniel Summerhays,287.1
2018,Alex Cejka,286.7
2018,Chad Campbell,286.5
2018,Chez Reavie,286.5
2018,Roberto Díaz,286.3
2018,Vaughn Taylor,286.1
2018,Johnson Wagner,286.1
2018,Ted Potter Jr.,286.0
2018,Whee Kim,285.8
2018,David Lingmerth,285.4
2018,Kyle Thompson,285.3
2018,Rob Oppenheim,285.2
2018,David Hearn,285.1
2018,Billy Hurley III,284.0
2018,Ryan Armour,283.5
2018,Brian Gay,282.9
2018,Greg Chalmers,282.8
2018,Ben Crane,281.1
2018,D.A. Points,280.8
2018,Jim Furyk,280.5
2018,Wesley Bryan,280.4
2018,Zac Blair,279.5
2018,Brian Stuard,278.9
