year,player_name,sg_total
2020,Jon Rahm,1.823
2020,Justin Thomas,1.709
2020,Xander Schauffele,1.605
2020,Webb Simpson,1.597
2020,Bryson DeChambeau,1.566
2020,Daniel Berger,1.56
2020,Harris English,1.467
2020,Tyrrell Hatton,1.431
2020,Dustin Johnson,1.409
2020,Patrick Cantlay,1.316
2020,Patrick Reed,1.295
2020,Tony Finau,1.243
2020,Rory McIlroy,1.243
2020,Collin Morikawa,1.231
2020,Scottie Scheffler,1.078
2020,Matt Fitzpatrick,1.067
2020,Hideki Matsuyama,0.964
2020,Harold Varner III,0.93
2020,Adam Scott,0.905
2020,Abraham Ancer,0.897
2020,Russell Henley,0.853
2020,Jason Day,0.843
2020,Viktor Hovland,0.789
2020,Cameron Tringale,0.788
2020,Sungjae Im,0.784
2020,Gary Woodland,0.783
2020,Billy Horschel,0.771
2020,Brian Harman,0.767
2020,Kevin Kisner,0.757
2020,Bubba Watson,0.711
2020,Rickie Fowler,0.71
2020,Brendan Steele,0.708
2020,Sebastián Muñoz,0.691
2020,Kevin Na,0.691
2020,Ian Poulter,0.689
2020,Matt Kuchar,0.677
2020,Alex Noren,0.651
2020,Lanto Griffin,0.64
2020,Bud Cauley,0.638
2020,Doc Redman,0.594
2020,Joel Dahmen,0.588
2020,Sergio Garcia,0.583
2020,Adam Hadwin,0.573
2020,Cam Davis,0.56
2020,Ryan Moore,0.559
2020,Tommy Fleetwood,0.556
2020,Adam Long,0.533
2020,Mark Hubbard,0.508
2020,Joaquin Niemann,0.502
2020,Matthew Wolff,0.491
2020,Richy Werenski,0.484
2020,Denny McCarthy,0.469
2020,Zach Johnson,0.466
2020,Carlos Ortiz,0.458
2020,Paul Casey,0.431
2020,J.T. Poston,0.431
2020,Talor Gooch,0.423
2020,Brooks Koepka,0.42
2020,Kevin Streelman,0.414
2020,Corey Conners,0.405
2020,Tom Hoge,0.401
2020,Brendon Todd,0.397
2020,Mackenzie Hughes,0.392
2020,Cameron Champ,0.39
2020,Ryan Palmer,0.387
2020,Patrick Rodgers,0.386
2020,Sepp Straka,0.368
2020,Jim Furyk,0.356
2020,Sam Burns,0.329
2020,James Hahn,0.327
2020,Brice Garnett,0.324
2020,Shane Lowry,0.322
2020,Justin Rose,0.318
2020,Seamus Power,0.307
2020,Adam Schenk,0.303
2020,Luke List,0.301
2020,Charley Hoffman,0.3
2020,Jason Kokrak,0.293
2020,Henrik Norlander,0.281
2020,Max Homa,0.279
2020,Matthew NeSmith,0.279
2020,Chez Reavie,0.278
2020,Will Gordon,0.276
2020,Chesson Hadley,0.276
2020,Nick Watney,0.276
2020,Pat Perez,0.272
2020,Bronson Burgoon,0.268
2020,Si Woo Kim,0.267
2020,Xinjun Zhang,0.26
2020,Brian Stuard,0.252
2020,Dylan Frittelli,0.245
2020,Maverick McNealy,0.244
2020,Scott Stallings,0.208
2020,Chase Seiffert,0.196
2020,Brandt Snedeker,0.192
2020,Charles Howell III,0.177
2020,Phil Mickelson,0.147
2020,Cameron Smith,0.146
2020,Jordan Spieth,0.137
2020,Cameron Percy,0.113
2020,Stewart Cink,0.101
2020,Lucas Glover,0.085
2020,Jhonattan Vegas,0.079
2020,Kyle Stanley,0.074
2020,Nick Taylor,0.073
2020,Rory Sabbatini,0.071
2020,Byeong Hun An,0.055
2020,Branden Grace,0.053
2020,Tyler Duncan,0.042
2020,Matt Wallace,0.031
2020,Russell Knox,0.03
2020,Jason Dufner,0.004
2020,Sam Ryder,-0.013
2020,Keegan Bradley,-0.045
2020,Vaughn Taylor,-0.058
2020,Louis Oosthuizen,-0.06
2020,Tim Wilkinson,-0.065
2020,Mark Anderson,-0.075
2020,Aaron Baddeley,-0.081
2020,Martin Laird,-0.082
2020,Danny Lee,-0.088
2020,Kris Ventura,-0.115
2020,Chris Baker,-0.12
2020,Robby Shelton,-0.121
2020,Harry Higgs,-0.122
2020,Matt Jones,-0.129
2020,Austin Cook,-0.15
2020,Peter Uihlein,-0.154
2020,Troy Merritt,-0.166
2020,Scott Piercy,-0.169
2020,Michael Thompson,-0.173
2020,Emiliano Grillo,-0.182
2020,K.H. Lee,-0.182
2020,Ryan Armour,-0.193
2020,Michael Gligic,-0.208
2020,Marc Leishman,-0.239
2020,Fabián Gómez,-0.248
2020,Keith Mitchell,-0.258
2020,Ben Martin,-0.259
2020,David Hearn,-0.281
2020,Danny Willett,-0.289
2020,Joseph Bramlett,-0.298
2020,Wyndham Clark,-0.302
2020,Brandon Hagy,-0.311
2020,Nate Lashley,-0.321
2020,Bo Hoag,-0.332
2020,Scott Harrington,-0.344
2020,Scott Brown,-0.347
2020,Kevin Chappell,-0.364
2020,Rob Oppenheim,-0.368
2020,Aaron Wise,-0.369
2020,Zack Sucher,-0.381
2020,Peter Malnati,-0.492
2020,Beau Hossler,-0.499
2020,Doug Ghim,-0.52
2020,Rafa Cabrera Bello,-0.524
2020,Michael Gellerman,-0.525
2020,Kramer Hickok,-0.53
2020,Sung Kang,-0.532
2020,Andrew Landry,-0.536
2020,Chris Stroud,-0.577
2020,Brian Gay,-0.578
2020,D.J. Trahan,-0.581
2020,Ben Taylor,-0.584
2020,Roger Sloan,-0.6
2020,Patton Kizzire,-0.606
2020,Hank Lebioda,-0.621
2020,J.J. Spaun,-0.66
2020,Anirban Lahiri,-0.674
2020,Grayson Murray,-0.691
2020,Tyler McCumber,-0.725
2020,Vince Whaley,-0.745
2020,Graeme McDowell,-0.788
2020,Josh Teater,-0.793
2020,Zac Blair,-0.809
2020,Ryan Brehm,-0.821
2020,Jimmy Walker,-0.846
2020,C.T. Pan,-0.852
2020,Rhein Gibson,-0.87
2020,Ted Potter Jr.,-0.883
2020,Jim Herman,-0.901
2020,Dominic Bozzelli,-0.963
2020,Arjun Atwal,-1.002
2020,Kevin Tway,-1.013
2020,Andrew Putnam,-1.021
2020,Wes Roach,-1.056
2020,Bill Haas,-1.064
2020,Sebastian Cappelen,-1.09
2020,Robert Streb,-1.155
2020,Matt Every,-1.766
2020,Nelson Ledesma,-1.835
2020,Bo Van Pelt,-2.46
2020,Martin Trainer,-3.454
