year,player_name,money_earned
2021,Kris Ventura,547615
2021,Byeong Hun An,540748
2021,Scott Brown,531728
2021,Tyler Duncan,509882
2021,Jason Dufner,505269
2021,Will Gordon,488887
2021,Rafa Cabrera Bello,486337
2021,Robby Shelton,463699
2021,Rob Oppenheim,448364
2021,Sung Kang,428931
2021,Sean O'Hair,427268
2021,J.J. Spaun,419752
2021,Ben Martin,411673
2021,Jim Herman,407995
2021,David Hearn,406435
2021,Peter Uihlein,399417
2021,Scott Harrington,370388
2021,Mito Pereira,370348
2021,Mark Anderson,360642
2021,Ted Potter Jr.,355877
2021,Danny Lee,347862
2021,Xinjun Zhang,343355
2021,Luke Donald,333336
2021,Kevin Tway,323098
2021,Wesley Bryan,320426
2021,Kevin Chappell,282510
2021,Fabián Gómez,258734
2021,D.J. Trahan,255177
2021,Grayson Murray,255130
2021,Henrik Stenson,245906
2021,Chris Baker,238627
2021,Ryan Brehm,238198
2021,Ben Taylor,232604
2021,Josh Teater,224952
2021,Nelson Ledesma,215567
2021,Graeme McDowell,212749
2021,Michael Gellerman,198087
2021,Rhein Gibson,195664
2021,Jim Furyk,184897
2021,Sebastian Cappelen,179289
2021,David Lingmerth,175817
2021,Kiradech Aphibarnrat,166496
2021,Bill Haas,161963
2021,Aaron Baddeley,160640
2021,Nick Watney,159576
2021,Tim Wilkinson,157744
2021,Wes Roach,156364
2021,Kelly Kraft,138616
2021,J.B. Holmes,136546
2021,Jonathan Byrd,135425
2021,Michael Kim,132613
2021,K.J. Choi,122319
2021,Greg Chalmers,112972
2021,Bud Cauley,100650
2021,Martin Kaymer,87941
2021,Ricky Barnes,86597
2021,Johnson Wagner,76464
2021,Bernhard Langer,74750
2021,Jonas Blixt,64491
2021,Tiger Woods,64200
2021,Martin Trainer,60284
2021,John Senden,59700
2021,Hunter Mahan,58600
2021,Roberto Castro,52212
2021,Zack Sucher,46656
2021,Mike Weir,44906
2021,William McGirt,44290
2021,Sangmoon Bae,40945
2021,Richard Johnson,36899
2021,Robert Garrigus,36243
2021,Kevin Stadler,32191
2021,J.J. Henry,31125
2021,José María Olazábal,28635
2021,D.A. Points,26865
2021,Dominic Bozzelli,24035
2021,Ryan Blaum,22869
2021,Shawn Stefani,21235
2021,George McNeill,19012
2021,Andres Romero,18780
2021,S.Y. Noh,17941
2021,Derek Ernst,16625
2021,Charlie Beljan,15263
2021,Jason Bohn,15230
2021,Tommy Gainey,14070
2021,Jerry Kelly,13134
2021,Alex Cejka,10050
2021,Fred Funk,9000
2021,Arjun Atwal,8120
2021,Zac Blair,8120
2021,Retief Goosen,6810
2021,Parker McLachlin,6090
