year,player_name,driving_accuracy
2022,Mackenzie Hughes,57.53
2022,Cameron Smith,57.49
2022,Stephan Jaeger,57.02
2022,Taylor Pendrith,57.01
2022,Garrick Higgo,56.97
2022,Luke Donald,56.96
2022,Carlos Ortiz,56.89
2022,Gary Woodland,56.8
2022,Ryan Palmer,56.76
2022,Scott Piercy,56.73
2022,Joaquin Niemann,56.71
2022,Brett Drewitt,56.41
2022,Andrew Novak,56.33
2022,Adam Schenk,56.25
2022,Alex Noren,56.22
2022,Richy Werenski,56.14
2022,Jordan Spieth,55.99
2022,Marc Leishman,55.94
2022,Patton Kizzire,55.89
2022,Bill Haas,55.75
2022,Cam Davis,55.74
2022,Jim Knous,55.73
2022,Jared Wolfe,55.66
2022,Harry Higgs,55.52
2022,Chesson Hadley,55.45
2022,Will Zalatoris,55.44
2022,Danny Lee,55.43
2022,Jhonattan Vegas,55.39
2022,Sam Burns,55.38
2022,Adam Scott,55.34
2022,Peter Malnati,55.22
2022,Luke List,55.12
2022,Trey Mullinax,54.86
2022,Justin Thomas,54.78
2022,Scott Stallings,54.76
2022,Harold Varner III,54.61
2022,Tyrrell Hatton,54.6
2022,Matt Jones,54.18
2022,Martin Trainer,54.12
2022,Sahith Theegala,54.04
2022,Nick Watney,53.74
2022,Brooks Koepka,53.41
2022,Curtis Thompson,53.33
2022,Wyndham Clark,52.64
2022,Joseph Bramlett,52.45
2022,Beau Hossler,52.09
2022,Kurt Kitayama,51.89
2022,Callum Tarren,51.83
2022,Wesley Bryan,51.79
2022,Kevin Chappell,51.76
2022,Vince Whaley,51.57
2022,David Skinns,51.15
2022,Patrick Rodgers,50.98
2022,Kevin Tway,50.79
2022,Lucas Herbert,50.78
2022,Dylan Frittelli,50.5
2022,Charley Hoffman,50.32
2022,S.Y. Noh,50.29
2022,Matthew Wolff,50.0
2022,Brandon Hagy,48.18
