year,player_name,sg_total
2012,Bobby Gates,-0.265
2012,Gavin Coles,-0.289
2012,Gary Woodland,-0.293
2012,Scott Stallings,-0.323
2012,Mathew Goggin,-0.327
2012,Jhonattan Vegas,-0.387
2012,John Daly,-0.406
2012,Andres Romero,-0.409
2012,Jason Kokrak,-0.447
2012,J.J. Killeen,-0.449
2012,Ángel Cabrera,-0.451
2012,Robert Karlsson,-0.469
2012,Chris DiMarco,-0.477
2012,Charlie Beljan,-0.485
2012,Nick O'Hern,-0.489
2012,Steve Wheatcroft,-0.506
2012,Erik Compton,-0.517
2012,Tommy Gainey,-0.517
2012,Brendan Steele,-0.517
2012,Harrison Frazar,-0.551
2012,Matt Jones,-0.557
2012,Scott Dunlap,-0.6
2012,Justin Leonard,-0.615
2012,Robert Allenby,-0.626
2012,Arjun Atwal,-0.66
2012,Daniel Chopra,-0.679
2012,Cameron Beckman,-0.689
2012,Troy Kelly,-0.692
2012,D.J. Trahan,-0.726
2012,Scott Brown,-0.771
2012,Ted Potter Jr.,-0.823
2012,Alexandre Rocha,-0.856
2012,Mark Anderson,-0.875
2012,Stephen Ames,-0.906
2012,Ryuji Imada,-0.91
2012,Michael Bradley,-0.954
2012,Colt Knost,-0.981
2012,Derek Lamely,-1.035
2012,Sangmoon Bae,-1.053
2012,Edward Loar,-1.118
2012,Tom Pernice Jr.,-1.127
2012,Roland Thatcher,-1.158
2012,Miguel Angel Carballo,-1.17
2012,Brendon Todd,-1.19
2012,Marco Dawson,-1.215
2012,Tommy Biershenk,-1.227
2012,Patrick Sheehan,-1.261
2012,Matt Bettencourt,-1.262
2012,Billy Hurley III,-1.324
2012,Kyle Thompson,-1.398
2012,Sung Kang,-1.761
2012,Stephen Gangluff,-1.959
