year,player_name,sg_total
2022,Danny Lee,-0.654
2022,Brian Stuard,-0.656
2022,Max McGreevy,-0.662
2022,Kiradech Aphibarnrat,-0.674
2022,Matt Wallace,-0.685
2022,David Skinns,-0.708
2022,Seth Reeves,-0.763
2022,Harry Higgs,-0.824
2022,Branden Grace,-0.834
2022,Kevin Chappell,-0.848
2022,Curtis Thompson,-0.852
2022,Bo Hoag,-0.866
2022,Sung Kang,-0.879
2022,Dawie van der Walt,-0.88
2022,Martin Trainer,-0.885
2022,Nick Watney,-0.914
2022,Joshua Creel,-0.966
2022,Garrick Higgo,-0.98
2022,Jim Herman,-0.991
2022,Brandon Hagy,-1.046
2022,Jason Dufner,-1.087
2022,Richy Werenski,-1.09
2022,Wesley Bryan,-1.125
2022,Brett Drewitt,-1.364
2022,Jonas Blixt,-1.374
