year,player_name,money_earned
2025,Patrick Fishburn,1408119
2025,Andrew Putnam,1371617
2025,Isaiah Salinda,1363322
2025,Alex Noren,1346680
2025,Seamus Power,1318706
2025,Sam Ryder,1314035
2025,Matt Kuchar,1310380
2025,Justin Lower,1299525
2025,Jesper Svensson,1292826
2025,Jackson Suber,1254486
2025,Joel Dahmen,1231952
2025,Brandt Snedeker,1192940
2025,Michael Brennan,1192399
2025,Doug Ghim,1190108
2025,Kris Ventura,1180201
2025,Pierceson Coody,1171494
2025,Nick Dunlap,1170325
2025,Frankie Capan III,1108327
2025,Adam Hadwin,1079946
2025,Carson Young,1060007
2025,Lanto Griffin,1037926
2025,Hayden Springer,1031846
2025,Henrik Norlander,1015479
2025,Alejandro Tosti,1010144
2025,Chan Kim,1007294
2025,Will Zalatoris,1001003
2025,Sahith Theegala,977539
2025,Zach Johnson,918478
2025,Harry Higgs,908846
2025,Paul Peterson,848337
2025,Taylor Montgomery,824353
2025,Jeremy Paul,823634
2025,Will Gordon,808904
2025,Noah Goodwin,796403
2025,David Skinns,783457
2025,Greyson Sigg,777250
2025,Ben Silverman,766836
2025,Cameron Champ,761464
2025,Camilo Villegas,733788
2025,Thriston Lawrence,728082
2025,Charley Hoffman,715102
2025,Antoine Rozner,710529
2025,Zac Blair,663124
2025,Ben Kohles,658427
2025,Matthieu Pavon,634425
2025,Luke List,634020
2025,Brice Garnett,631678
2025,John Pak,622055
2025,Matteo Manassero,617348
2025,Trey Mullinax,615755
2025,Will Chandler,567658
2025,Nate Lashley,559402
2025,Quade Cummins,556303
2025,Thomas Rosenmueller,556197
2025,Danny Willett,550599
2025,Trevor Cone,544059
2025,Niklas Norgaard,543656
2025,Joseph Bramlett,489712
2025,Adam Svensson,487188
2025,Dylan Wu,486226
2025,Taylor Dickson,463642
2025,Nick Hardy,432097
2025,Webb Simpson,382319
2025,Hayden Buckley,379692
2025,Rikuya Hoshino,363756
2025,Ben Martin,335350
2025,David Ford,319398
2025,Patton Kizzire,317724
2025,Braden Thornberry,301674
2025,Kevin Velo,290109
2025,Matthew Riedel,287732
2025,Peter Malnati,282493
2025,Trace Crowe,279315
2025,Jonathan Byrd,268118
2025,Luke Clanton,251429
2025,Cristobal Del Solar,250132
2025,K.H. Lee,244845
2025,Kevin Streelman,226037
2025,Francesco Molinari,219875
2025,Rafael Campos,216757
2025,Mason Andersen,213335
2025,Matt NeSmith,201635
2025,C.T. Pan,186829
2025,Kevin Kisner,181498
2025,Vincent Norrman,168514
2025,Aaron Baddeley,167011
2025,Ryan Palmer,159928
2025,Martin Laird,158373
2025,Kaito Onishi,145336
2025,Gordon Sargent,113848
2025,Austin Cook,112640
2025,Scott Piercy,109755
2025,James Hahn,102032
2025,Chesson Hadley,101470
2025,Harrison Endycott,93990
2025,Tim Widing,80950
2025,Troy Merritt,78835
2025,Wesley Bryan,74068
2025,Chez Reavie,68786
2025,Anders Albertson,56282
2025,Kevin Tway,51746
2025,Vince Covello,51276
2025,Robby Shelton,50297
2025,Jason Dufner,44625
2025,Nick Watney,43499
2025,Tyler Duncan,42650
2025,Justin Leonard,41550
2025,Tom McKibbin,40674
2025,Brendon Todd,32500
2025,Adrien Dumont de Chassart,29450
2025,S.H. Kim,28000
2025,Dylan Frittelli,27400
2025,Luke Donald,27014
2025,Paul Waring,26401
2025,Tommy Gainey,26093
2025,George McNeill,25362
2025,Aaron Wise,22709
2025,Padraig Harrington,18810
2025,Kevin Chappell,18124
2025,Carl Yuan,17920
2025,Satoshi Kodaira,14560
2025,Brandon Wu,8760
2025,Bill Haas,8680
2025,Cody Gribble,8640
2025,Russell Knox,8360
2025,Brian Stuard,8280
