year,player_name,sg_approach
2025,Brice Garnett,-0.27
2025,Rikuya Hoshino,-0.281
2025,Hayden Springer,-0.281
2025,Wyndham Clark,-0.284
2025,Max Homa,-0.285
2025,Kevin Velo,-0.291
2025,Matthew Riedel,-0.308
2025,Byeong Hun An,-0.318
2025,Quade Cummins,-0.345
2025,Joe Highsmith,-0.362
2025,Luke List,-0.372
2025,Kaito Onishi,-0.378
2025,Tim Widing,-0.384
2025,Takumi Kanaya,-0.401
2025,Beau Hossler,-0.412
2025,Min Woo Lee,-0.43
2025,Adam Hadwin,-0.455
2025,Ben Silverman,-0.457
2025,Cristobal Del Solar,-0.458
2025,Davis Riley,-0.458
2025,Matthieu Pavon,-0.479
2025,Rafael Campos,-0.528
2025,Taylor Dickson,-0.62
2025,Peter Malnati,-0.64
2025,Frankie Capan III,-0.672
2025,Mason Andersen,-0.824
2025,Braden Thornberry,-0.879
2025,Will Chandler,-0.916
2025,Sungjae Im,-0.984
2025,Ryan Palmer,-1.417
