year,player_name,driving_accuracy
2024,Aaron Rai,72.02
2024,Ben Kohles,70.57
2024,Brice Garnett,70.51
2024,Carson Young,70.5
2024,Daniel Berger,70.42
2024,Ryan Moore,70.38
2024,Collin Morikawa,70.15
2024,Sepp Straka,70.04
2024,Russell Henley,69.49
2024,Lucas Glover,69.31
2024,Tommy Fleetwood,69.22
2024,Chez Reavie,68.43
2024,Brendon Todd,68.07
2024,Doug Ghim,68.04
2024,Henrik Norlander,67.97
2024,Austin Eckroat,67.86
2024,Joel Dahmen,67.39
2024,Zac Blair,67.37
2024,Brian Harman,67.19
2024,Si Woo Kim,67.16
2024,Tyler Duncan,67.01
2024,Nate Lashley,66.96
2024,Scottie Scheffler,66.9
2024,Lee Hodges,66.75
2024,Mark Hubbard,66.69
2024,Zach Johnson,66.27
2024,Troy Merritt,66.12
2024,Matt Kuchar,66.07
2024,Shane Lowry,66.02
2024,Sam Ryder,65.83
2024,Andrew Putnam,65.7
2024,Adam Svensson,65.7
2024,Chris Kirk,65.53
2024,Akshay Bhatia,65.5
2024,Hayden Buckley,65.49
2024,J.T. Poston,65.49
2024,Harris English,65.36
2024,Tom Whitney,65.36
2024,Nico Echavarria,65.28
2024,Greyson Sigg,65.21
2024,Ryan Palmer,65.1
2024,Chad Ramey,65.07
2024,Tom Kim,64.92
2024,Austin Smotherman,64.77
2024,Chan Kim,64.58
2024,Seamus Power,64.52
2024,C.T. Pan,64.43
2024,Chandler Phillips,64.42
2024,Kevin Streelman,64.35
2024,Corey Conners,64.29
2024,Roger Sloan,64.22
2024,Matt NeSmith,63.87
2024,Alex Noren,63.78
2024,Billy Horschel,63.76
2024,Josh Teater,63.71
2024,Emiliano Grillo,63.64
2024,Sungjae Im,63.61
2024,Rico Hoey,63.49
2024,Ryo Hisatsune,63.43
2024,K.H. Lee,63.32
2024,Patton Kizzire,63.31
2024,Justin Suh,63.23
2024,Justin Rose,63.2
2024,Matt Fitzpatrick,63.18
2024,Matthieu Pavon,63.18
2024,David Lipsky,62.92
2024,Ben Silverman,62.89
2024,Patrick Fishburn,62.68
2024,Denny McCarthy,62.62
2024,Keegan Bradley,62.55
2024,Joe Highsmith,62.55
2024,Jordan Spieth,62.45
2024,Alex Smalley,62.43
2024,Ludvig Åberg,62.38
2024,Kevin Tway,62.29
2024,Kevin Kisner,62.23
2024,Lanto Griffin,62.1
2024,Mac Meissner,62.05
2024,Brandt Snedeker,62.03
2024,Adam Hadwin,61.98
2024,Brandon Wu,61.97
2024,Davis Thompson,61.88
2024,Jorge Campillo,61.76
2024,Bud Cauley,61.73
2024,J.J. Spaun,61.73
2024,Nick Taylor,61.7
2024,Sam Burns,61.62
2024,Maverick McNealy,61.22
2024,Jason Day,61.16
2024,Cam Davis,61.08
2024,Matti Schmid,61.02
2024,Dylan Wu,61.01
2024,Cameron Champ,60.94
2024,Martin Laird,60.86
2024,Xander Schauffele,60.84
2024,Tom Hoge,60.72
2024,Viktor Hovland,60.65
2024,Justin Lower,60.63
2024,Rickie Fowler,60.59
2024,Wesley Bryan,60.57
2024,Stephan Jaeger,60.56
2024,Rory McIlroy,60.29
2024,Victor Perez,60.1
2024,Adam Schenk,60.05
2024,Rafael Campos,59.98
2024,Trace Crowe,59.96
2024,Will Zalatoris,59.96
2024,Sami Valimaki,59.93
2024,Erik van Rooyen,59.89
2024,Robby Shelton,59.77
2024,Beau Hossler,59.66
2024,Kevin Yu,59.66
2024,Cameron Young,59.61
2024,Jacob Bridgeman,59.5
2024,Chesson Hadley,59.5
2024,Christiaan Bezuidenhout,59.49
2024,Kevin Chappell,59.49
2024,Hayden Springer,59.42
2024,Nick Hardy,59.38
2024,Sam Stevens,59.38
2024,Kurt Kitayama,59.29
2024,Carl Yuan,59.26
2024,Ben Griffin,59.21
2024,Patrick Rodgers,59.14
2024,Max Greyserman,59.1
