year,player_name,driving_accuracy
2023,Russell Henley,72.57
2023,Ryan Armour,71.1
2023,Satoshi Kodaira,71.0
2023,Ryan Moore,70.15
2023,Lucas Glover,68.86
2023,Aaron Rai,68.72
2023,Zac Blair,68.12
2023,Collin Morikawa,68.03
2023,Brendon Todd,67.92
2023,Doug Ghim,67.85
2023,Si Woo Kim,67.8
2023,Tom Kim,67.49
2023,Tyler Duncan,67.43
2023,Adam Long,67.28
2023,David Lingmerth,67.0
2023,Brian Harman,66.82
2023,Kelly Kraft,66.69
2023,Jim Herman,65.92
2023,Zach Johnson,65.86
2023,Troy Merritt,65.83
2023,Chez Reavie,65.8
2023,Martin Laird,65.79
2023,Paul Haley II,65.75
2023,William McGirt,65.72
2023,Carson Young,65.58
2023,Patrick Cantlay,65.51
2023,Ludvig Åberg,65.47
2023,Austin Cook,65.28
2023,Hayden Buckley,65.09
2023,Brian Stuard,64.67
2023,James Hahn,64.63
2023,Brice Garnett,64.61
2023,Sepp Straka,64.49
2023,Andrew Putnam,64.45
2023,Austin Eckroat,64.32
2023,Andrew Landry,64.16
2023,Shane Lowry,64.0
2023,Akshay Bhatia,63.93
2023,Adam Svensson,63.78
2023,Viktor Hovland,63.7
2023,J.J. Spaun,63.69
2023,Lanto Griffin,63.65
2023,Brent Grant,63.62
2023,Cameron Percy,63.45
2023,Kramer Hickok,63.44
2023,Adam Hadwin,63.38
2023,Justin Suh,63.35
2023,Keith Mitchell,63.32
2023,Matt Kuchar,63.29
2023,David Lipsky,63.25
2023,Joel Dahmen,63.12
2023,Sungjae Im,62.98
2023,Russell Knox,62.7
2023,Justin Rose,62.67
2023,Billy Horschel,62.56
2023,Austin Smotherman,62.55
2023,Ben Martin,62.49
2023,Sean O'Hair,62.38
2023,Harrison Endycott,62.37
2023,Matt NeSmith,62.27
2023,Doc Redman,62.21
2023,Webb Simpson,62.17
2023,Henrik Norlander,62.1
2023,Scottie Scheffler,62.09
2023,Harris English,62.07
2023,Ryan Palmer,61.92
2023,Tommy Fleetwood,61.82
2023,Jason Day,61.67
2023,Brandon Wu,61.64
2023,Will Gordon,61.57
2023,Tano Goya,61.55
2023,Matthias Schwab,61.53
2023,Denny McCarthy,61.5
2023,Kevin Yu,61.5
2023,Christiaan Bezuidenhout,61.45
2023,C.T. Pan,61.45
2023,Greyson Sigg,61.43
2023,Corey Conners,61.4
2023,Emiliano Grillo,61.35
2023,Chris Kirk,61.35
2023,Jonathan Byrd,61.29
2023,Peter Kuest,61.27
2023,Mark Hubbard,61.23
2023,Chad Ramey,60.89
2023,Nate Lashley,60.72
2023,Tony Finau,60.7
2023,Cody Gribble,60.51
2023,J.T. Poston,60.47
2023,Dylan Wu,60.45
2023,Davis Thompson,60.39
2023,Scott Piercy,60.32
2023,Chris Stroud,60.25
2023,Max Homa,60.15
2023,Lee Hodges,60.14
2023,Cameron Champ,59.93
2023,Matti Schmid,59.93
2023,Kevin Streelman,59.83
2023,Nico Echavarria,59.67
2023,K.H. Lee,59.57
2023,Hideki Matsuyama,59.52
2023,Tyrrell Hatton,59.41
2023,Justin Lower,59.37
2023,Tom Hoge,59.17
2023,Max McGreevy,59.17
2023,Robby Shelton,59.11
2023,Cameron Young,59.05
2023,Ryan Gerard,58.95
2023,Davis Riley,58.92
2023,Alex Smalley,58.84
2023,Seamus Power,58.75
2023,Hank Lebioda,58.68
2023,Michael Kim,58.61
2023,Rickie Fowler,58.51
2023,Keegan Bradley,58.49
2023,Nick Taylor,58.49
2023,MJ Daffue,58.46
2023,Andrew Novak,58.44
2023,Richy Werenski,58.38
2023,Kevin Roy,58.37
2023,Chesson Hadley,58.25
2023,Gary Woodland,58.23
2023,Erik van Rooyen,58.06
2023,Danny Willett,58.03
2023,Jason Dufner,58.02
2023,Patton Kizzire,57.94
2023,Stephan Jaeger,57.86
2023,Vincent Norrman,57.85
2023,Thomas Detry,57.81
2023,Jon Rahm,57.68
2023,Beau Hossler,57.65
2023,Xander Schauffele,57.46
2023,Nick Hardy,57.28
2023,Garrick Higgo,57.26
2023,Aaron Baddeley,57.25
2023,Sam Ryder,57.08
2023,Robert Streb,56.98
2023,Jordan Spieth,56.83
2023,Sam Burns,56.61
2023,Matt Fitzpatrick,56.61
2023,S.H. Kim,56.53
2023,Martin Trainer,56.41
2023,Augusto Núñez,56.38
2023,Scott Stallings,56.36
2023,Ben Griffin,56.03
2023,Taylor Moore,55.91
2023,Lucas Herbert,55.83
2023,Sam Stevens,55.75
2023,Charley Hoffman,55.67
2023,Taylor Pendrith,55.62
2023,Kevin Chappell,55.44
2023,Cam Davis,55.39
2023,Mackenzie Hughes,55.35
2023,Adam Schenk,55.25
2023,Justin Thomas,55.19
