year,player_name,sg_total
2015,Henrik Stenson,2.21
2015,Jordan Spieth,2.154
2015,Jason Day,2.106
2015,Bubba Watson,2.088
2015,Jim Furyk,1.634
2015,Justin Rose,1.493
2015,Hideki Matsuyama,1.464
2015,Dustin Johnson,1.455
2015,Paul Casey,1.216
2015,Will Wilcox,1.186
2015,Matt Kuchar,1.133
2015,Zach Johnson,1.12
2015,Robert Streb,1.093
2015,Rickie Fowler,1.088
2015,Brooks Koepka,1.081
2015,Sergio Garcia,1.045
2015,Keegan Bradley,1.018
2015,Justin Thomas,0.968
2015,Ryan Palmer,0.96
2015,Brendan Steele,0.958
2015,J.B. Holmes,0.944
2015,Kevin Na,0.944
2015,Jimmy Walker,0.933
2015,Lee Westwood,0.879
2015,Patrick Reed,0.859
2015,Brendon Todd,0.83
2015,Russell Knox,0.806
2015,Jason Bohn,0.777
2015,Harris English,0.777
2015,Danny Lee,0.729
2015,Webb Simpson,0.7
2015,Matt Jones,0.664
2015,Tony Finau,0.628
2015,Kevin Kisner,0.628
2015,Brandt Snedeker,0.607
2015,Louis Oosthuizen,0.605
2015,Francesco Molinari,0.604
2015,Pat Perez,0.586
2015,Luke Donald,0.584
2015,Phil Mickelson,0.581
2015,Ryan Moore,0.578
2015,George McNeill,0.563
2015,Ian Poulter,0.554
2015,Daniel Summerhays,0.541
2015,Shawn Stefani,0.497
2015,Daniel Berger,0.489
2015,Stewart Cink,0.468
2015,Russell Henley,0.462
2015,Rory Sabbatini,0.461
2015,Bill Haas,0.46
2015,William McGirt,0.455
2015,Billy Horschel,0.446
2015,Chad Campbell,0.437
2015,Jerry Kelly,0.436
2015,Boo Weekley,0.425
2015,Tom Hoge,0.415
2015,Chris Kirk,0.414
2015,Brian Harman,0.413
2015,David Lingmerth,0.405
2015,Steven Bowditch,0.4
2015,Charles Howell III,0.383
2015,Jim Herman,0.376
2015,Kevin Chappell,0.37
2015,Cameron Tringale,0.369
2015,David Hearn,0.356
2015,James Hahn,0.355
2015,Jamie Donaldson,0.341
2015,Hudson Swafford,0.338
2015,Charley Hoffman,0.335
2015,Scott Piercy,0.329
2015,Brendon de Jonge,0.312
2015,Martin Laird,0.306
2015,Marc Leishman,0.302
2015,Vijay Singh,0.302
2015,Jason Kokrak,0.293
2015,Graham DeLaet,0.287
2015,Ben Martin,0.28
2015,Nick Watney,0.258
2015,K.J. Choi,0.256
2015,John Peterson,0.251
2015,Carl Pettersson,0.236
2015,Jonathan Byrd,0.232
2015,Jason Dufner,0.222
2015,Chad Collins,0.214
2015,Adam Scott,0.206
2015,Gary Woodland,0.198
2015,Morgan Hoffmann,0.196
2015,Colt Knost,0.196
2015,Bryce Molder,0.189
2015,Scott Brown,0.185
2015,Adam Hadwin,0.183
2015,Sean O'Hair,0.18
2015,Camilo Villegas,0.176
2015,Zac Blair,0.171
2015,Kyle Reifers,0.136
2015,Kevin Streelman,0.133
2015,Patrick Rodgers,0.129
2015,Scott Langley,0.126
2015,Carlos Ortiz,0.124
2015,Hunter Mahan,0.12
2015,Johnson Wagner,0.095
2015,Jeff Overton,0.091
2015,Jason Gore,0.089
2015,John Huh,0.088
2015,Erik Compton,0.084
2015,John Senden,0.082
2015,Chez Reavie,0.08
2015,David Toms,0.076
2015,Charl Schwartzel,0.073
2015,Spencer Levin,0.07
2015,Sangmoon Bae,0.059
2015,Martin Flores,0.038
2015,Mark Wilson,0.026
2015,Cameron Percy,0.02
2015,Steven Alker,0.017
2015,Blayne Barber,0.015
2015,Chris Stroud,0.002
2015,Alex Prugh,-0.004
2015,Whee Kim,-0.013
2015,Luke Guthrie,-0.037
2015,Steve Wheatcroft,-0.038
2015,Ryo Ishikawa,-0.051
2015,Jon Curran,-0.088
2015,Billy Hurley III,-0.112
2015,Roberto Castro,-0.12
2015,Scott Pinckney,-0.131
2015,Michael Putnam,-0.153
2015,S.Y. Noh,-0.154
2015,Derek Fathauer,-0.173
2015,Lucas Glover,-0.181
2015,Troy Merritt,-0.195
2015,Michael Thompson,-0.195
2015,Alex Cejka,-0.217
2015,Aaron Baddeley,-0.223
2015,Greg Owen,-0.226
2015,Brian Stuard,-0.24
2015,Bo Van Pelt,-0.25
2015,Jhonattan Vegas,-0.267
2015,J.J. Henry,-0.308
2015,Justin Leonard,-0.313
2015,Fabián Gómez,-0.324
2015,Retief Goosen,-0.338
2015,John Merrick,-0.356
2015,Chesson Hadley,-0.357
2015,Andres Romero,-0.374
2015,Davis Love III,-0.377
2015,Nick Taylor,-0.377
2015,Ken Duke,-0.378
2015,Mark Hubbard,-0.383
2015,Ricky Barnes,-0.396
2015,Geoff Ogilvy,-0.432
2015,Jonas Blixt,-0.44
2015,D.A. Points,-0.451
2015,Sam Saunders,-0.496
2015,Brian Davis,-0.512
