year,player_name,sg_around_green
2015,Shawn Stefani,-0.192
2015,Adam Scott,-0.195
2015,Johnson Wagner,-0.201
2015,Jonathan Randolph,-0.208
2015,Dustin Johnson,-0.212
2015,Jhonattan Vegas,-0.212
2015,Robert Allenby,-0.213
2015,Kevin Streelman,-0.216
2015,Daniel Berger,-0.217
2015,Robert Garrigus,-0.217
2015,Max Homa,-0.218
2015,Chesson Hadley,-0.227
2015,Bill Lunde,-0.242
2015,Ken Duke,-0.248
2015,Spencer Levin,-0.25
2015,Stewart Cink,-0.282
2015,Gary Woodland,-0.284
2015,Billy Horschel,-0.301
2015,Charley Hoffman,-0.338
2015,Chez Reavie,-0.34
2015,Jim Herman,-0.345
2015,Sam Saunders,-0.372
2015,Jason Gore,-0.393
2015,Hudson Swafford,-0.404
2015,Charlie Beljan,-0.424
2015,Ángel Cabrera,-0.428
2015,Nicholas Thompson,-0.45
2015,Andrew Svoboda,-0.46
2015,Oscar Fraustro,-0.655
