year,player_name,driving_distance
2007,David Branshaw,289.2
2007,D.J. Brigman,288.9
2007,Alex Cejka,288.9
2007,Todd Hamilton,288.7
2007,Justin Rose,288.7
2007,Daisuke Maruyama,288.6
2007,Parker McLachlin,288.5
2007,Jesper Parnevik,288.5
2007,Carl Pettersson,288.5
2007,Jim Rutledge,288.5
2007,Ken Duke,288.4
2007,Tom Johnson,288.4
2007,Lee Janzen,288.0
2007,Eric Axley,287.8
2007,Steve Flesch,287.5
2007,Duffy Waldorf,287.5
2007,Kevin Na,287.4
2007,Tim Herron,287.3
2007,Jason Bohn,287.1
2007,Tripp Isenhour,287.1
2007,Kent Jones,287.1
2007,Joey Sindelar,287.1
2007,Chad Campbell,287.0
2007,Mark Hensby,287.0
2007,Billy Mayfair,286.8
2007,Trevor Immelman,286.6
2007,Rod Pampling,286.4
2007,Tim Petrovic,286.4
2007,Billy Andrade,286.2
2007,Woody Austin,286.1
2007,Steve Wheatcroft,286.1
2007,Rich Barcelo,286.0
2007,Charlie Wi,286.0
2007,Tommy Armour III,285.7
2007,Cliff Kresge,285.6
2007,Brandt Snedeker,285.6
2007,Arron Oberholser,285.5
2007,Johnson Wagner,285.5
2007,Jaco Van Zyl,285.3
2007,Mark Wilson,285.3
2007,Bob Heintz,285.2
2007,Darron Stiles,284.8
2007,Ryan Armour,284.7
2007,Freddie Jacobson,284.7
2007,Tom Lehman,284.6
2007,Shaun Micheel,284.4
2007,Joe Durant,284.3
2007,Nathan Green,284.3
2007,Bob Tway,284.3
2007,Frank Lickliter II,284.2
2007,Jeff Maggert,284.2
2007,K.J. Choi,284.1
2007,Craig Lile,283.9
2007,Steve Stricker,283.7
2007,Vaughn Taylor,283.6
2007,Justin Leonard,282.7
2007,Bob Estes,282.6
2007,Ryuji Imada,282.6
2007,Ian Poulter,282.5
2007,David Toms,282.5
2007,Chris DiMarco,282.4
2007,Stephen Ames,282.2
2007,Jeff Quinney,281.5
2007,Tom Byrum,281.4
2007,Tom Pernice Jr.,281.4
2007,Dicky Pride,281.4
2007,Robert Gamez,281.2
2007,Bart Bryant,281.1
2007,Richard Johnson,281.1
2007,Jerry Kelly,281.0
2007,John Mallinger,280.9
2007,Glen Day,280.7
2007,Steve Elkington,280.7
2007,Anders Hansen,280.7
2007,Chris Riley,280.6
2007,Jeff Sluman,280.5
2007,Zach Johnson,280.4
2007,Paul Gow,280.1
2007,Jim Furyk,279.7
2007,Brian Davis,279.6
2007,Heath Slocum,279.6
2007,Scott Verplank,279.6
2007,Nick O'Hern,279.3
2007,Michael Boyd,278.7
2007,Luke Donald,278.4
2007,Tim Clark,278.1
2007,Rocco Mediate,278.1
2007,Shigeki Maruyama,277.7
2007,Kirk Triplett,277.5
2007,Stephen Leaney,277.4
2007,Craig Kanada,277.2
2007,Dean Wilson,277.2
2007,Ben Curtis,277.1
2007,Matt Kuchar,277.1
2007,Doug LaBelle II,276.6
2007,José María Olazábal,276.0
2007,Mark Brooks,275.2
2007,Craig Bowden,273.1
2007,José Coceres,273.0
2007,Paul Goydos,272.4
2007,Fred Funk,271.8
2007,Brian Gay,270.0
2007,Gavin Coles,268.3
2007,Corey Pavin,265.3
