year,player_name,scoring_average
2023,Billy Horschel,71.042
2023,Ryan Palmer,71.087
2023,Garrick Higgo,71.095
2023,Lucas Herbert,71.104
2023,Ryan Moore,71.115
2023,David Lipsky,71.14
2023,Scott Piercy,71.14
2023,Kevin Streelman,71.149
2023,Carson Young,71.194
2023,Charley Hoffman,71.197
2023,Stewart Cink,71.203
2023,Callum Tarren,71.203
2023,Justin Lower,71.225
2023,Satoshi Kodaira,71.26
2023,Zach Johnson,71.274
2023,Kevin Tway,71.279
2023,Adam Long,71.291
2023,Webb Simpson,71.305
2023,Erik van Rooyen,71.309
2023,Patton Kizzire,71.319
2023,Danny Willett,71.344
2023,Scott Stallings,71.366
2023,Chad Ramey,71.368
2023,Austin Smotherman,71.37
2023,Martin Laird,71.386
2023,Kramer Hickok,71.393
2023,Tano Goya,71.398
2023,Cameron Champ,71.445
2023,Cody Gribble,71.45
2023,Carl Yuan,71.466
2023,Ryan Gerard,71.469
2023,MJ Daffue,71.483
2023,Henrik Norlander,71.484
2023,Ben Taylor,71.486
2023,Zecheng Dou,71.489
2023,Kevin Roy,71.496
2023,Russell Knox,71.498
2023,Kevin Chappell,71.517
2023,Peter Malnati,71.53
2023,Sean O'Hair,71.533
2023,Kelly Kraft,71.536
2023,Jimmy Walker,71.536
2023,David Lingmerth,71.541
2023,Doc Redman,71.546
2023,Brice Garnett,71.552
2023,Nico Echavarria,71.586
2023,Chez Reavie,71.596
2023,Austin Cook,71.611
2023,Chris Stroud,71.612
2023,Cameron Percy,71.622
2023,S.Y. Noh,71.634
2023,Harrison Endycott,71.637
2023,Ryan Armour,71.651
2023,William McGirt,71.652
2023,Troy Merritt,71.685
2023,James Hahn,71.728
2023,Robert Streb,71.74
2023,Matti Schmid,71.751
2023,Lanto Griffin,71.754
2023,Trey Mullinax,71.789
2023,Augusto Núñez,71.834
2023,Jonathan Byrd,71.865
2023,Tyson Alexander,71.87
2023,Jason Dufner,71.87
2023,Matthias Schwab,71.907
2023,Harry Higgs,71.982
2023,Trevor Cone,71.99
2023,Scott Harrington,71.996
2023,Wesley Bryan,72.01
2023,Richy Werenski,72.017
2023,Paul Haley II,72.019
2023,Kyle Westmoreland,72.114
2023,Trevor Werbylo,72.156
2023,Brent Grant,72.176
2023,Martin Trainer,72.232
2023,Brian Stuard,72.27
2023,Hank Lebioda,72.3
2023,Sung Kang,72.497
2023,Jim Herman,72.506
2023,Max McGreevy,72.507
2023,Andrew Landry,72.547
2023,Dylan Frittelli,72.552
2023,Ryan Brehm,72.61
2023,Michael Gligic,72.794
2023,Nick Watney,72.906
2023,Brandon Matthews,73.153
