year,player_name,sg_putting
2020,Will Gordon,-0.145
2020,Robby Shelton,-0.152
2020,Joseph Bramlett,-0.155
2020,Cameron Champ,-0.173
2020,Michael Gligic,-0.175
2020,Russell Henley,-0.188
2020,Danny Lee,-0.195
2020,Scott Piercy,-0.213
2020,Harold Varner III,-0.215
2020,Anirban Lahiri,-0.222
2020,Graeme McDowell,-0.222
2020,Brooks Koepka,-0.236
2020,Jim Herman,-0.24
2020,Joaquin Niemann,-0.242
2020,Zack Sucher,-0.253
2020,Scott Brown,-0.259
2020,Marc Leishman,-0.26
2020,Ryan Palmer,-0.272
2020,Jason Kokrak,-0.282
2020,Chez Reavie,-0.291
2020,Sung Kang,-0.307
2020,Doug Ghim,-0.321
2020,Kyle Stanley,-0.323
2020,Martin Trainer,-0.325
2020,Andrew Landry,-0.341
2020,Jhonattan Vegas,-0.347
2020,Kevin Tway,-0.349
2020,Jimmy Walker,-0.349
2020,Russell Knox,-0.35
2020,Branden Grace,-0.352
2020,Lucas Glover,-0.356
2020,Shane Lowry,-0.356
2020,Paul Casey,-0.383
2020,Ryan Armour,-0.418
2020,D.J. Trahan,-0.457
2020,Chris Baker,-0.463
2020,Ted Potter Jr.,-0.468
2020,Hideki Matsuyama,-0.469
2020,Aaron Wise,-0.479
2020,Martin Laird,-0.497
2020,Rob Oppenheim,-0.499
2020,Luke List,-0.504
2020,Wes Roach,-0.505
2020,Byeong Hun An,-0.525
2020,Kramer Hickok,-0.534
2020,Ryan Brehm,-0.547
2020,Arjun Atwal,-0.548
2020,Robert Streb,-0.573
2020,Corey Conners,-0.603
2020,Hank Lebioda,-0.615
2020,Matt Every,-0.636
2020,Jason Dufner,-0.681
2020,Keegan Bradley,-0.683
2020,Tyler McCumber,-0.751
2020,Sergio Garcia,-0.754
2020,C.T. Pan,-0.767
2020,Grayson Murray,-0.77
2020,Bo Van Pelt,-0.783
2020,Josh Teater,-0.8
2020,Emiliano Grillo,-0.905
2020,Bill Haas,-1.068
