year,player_name,money_earned
2017,Bill Lunde,233984
2017,Ken Duke,225907
2017,Steven Alker,218681
2017,Danny Willett,217975
2017,Bryce Molder,216892
2017,Ángel Cabrera,210479
2017,Stuart Appleby,206607
2017,Andres Romero,196518
2017,Mark Anderson,188806
2017,Miguel Angel Carballo,186623
2017,Brett Drewitt,184388
2017,Hiroshi Iwata,179133
2017,Nicholas Lindheim,175107
2017,Padraig Harrington,171407
2017,Brad Fritsch,166440
2017,Jason Bohn,165910
2017,Dicky Pride,165022
2017,Carl Pettersson,164621
2017,Ernie Els,155926
2017,Fred Couples,148500
2017,Will Wilcox,137567
2017,Jason Gore,133125
2017,Jon Curran,128092
2017,John Senden,104044
2017,Mark Wilson,100286
2017,Steve Marino,98573
2017,Chesson Hadley,82208
2017,Bob Estes,76930
2017,John Merrick,74648
2017,Tyler Aldridge,67722
2017,Y.E. Yang,67091
2017,Charlie Wi,65613
2017,Freddie Jacobson,61129
2017,Jerry Kelly,59856
2017,Brendon de Jonge,54273
2017,Craig Barlow,53426
2017,Arjun Atwal,40799
2017,Zack Sucher,35135
2017,Bobby Wyatt,33139
2017,Robert Allenby,32851
2017,Ted Potter Jr.,31284
2017,Tim Herron,29857
2017,Larry Mize,27720
2017,Steven Bowditch,24650
2017,Tommy Gainey,23717
2017,Omar Uresti,19250
2017,Max Homa,18008
2017,Shane Bertsch,15328
2017,D.J. Trahan,15155
2017,Brendon Todd,14925
2017,Charlie Beljan,13869
2017,Justin Leonard,13702
2017,Colt Knost,13580
2017,Michael Bradley,13514
2017,Troy Matteson,12376
2017,Fred Funk,11280
2017,George McNeill,9984
2017,Tim Petrovic,9984
2017,David Toms,9984
2017,Eric Axley,9198
2017,John Rollins,8736
2017,Peter Lonard,7524
2017,Chris Smith,6755
2017,Shaun Micheel,6300
