year,player_name,driving_distance
2012,Billy Horschel,290.2
2012,Chad Campbell,290.1
2012,Geoff Ogilvy,290.1
2012,Ryo Ishikawa,290.0
2012,Kyle Reifers,290.0
2012,J.J. Killeen,289.9
2012,Sangmoon Bae,289.8
2012,Jonathan Byrd,289.5
2012,Miguel Angel Carballo,289.5
2012,Henrik Stenson,289.5
2012,Tim Herron,289.4
2012,Marc Leishman,289.4
2012,Daniel Summerhays,289.3
2012,Derek Lamely,289.1
2012,Tom Gillis,289.0
2012,Roland Thatcher,288.9
2012,Stewart Cink,288.8
2012,Brendon de Jonge,288.8
2012,George McNeill,288.8
2012,Rod Pampling,288.8
2012,Brendan Steele,288.8
2012,Brandt Snedeker,288.7
2012,Webb Simpson,288.6
2012,Blake Adams,288.4
2012,John Huh,288.3
2012,Matt Bettencourt,288.2
2012,J.J. Henry,288.1
2012,Kevin Kisner,287.9
2012,Hunter Haas,287.6
2012,Ryan Moore,287.6
2012,Freddie Jacobson,287.4
2012,Rory Sabbatini,287.4
2012,Steve Wheatcroft,286.9
2012,Ben Crane,286.8
2012,Billy Mayfair,286.8
2012,Robert Allenby,286.7
2012,David Hearn,286.7
2012,Chris Stroud,286.6
2012,Jonas Blixt,286.3
2012,Matt Kuchar,286.2
2012,Vaughn Taylor,286.0
2012,Marco Dawson,285.9
2012,Dicky Pride,285.9
2012,Russell Knox,285.8
2012,Sung Kang,285.7
2012,Richard Lee,285.6
2012,Charlie Wi,285.6
2012,Matt Every,285.5
2012,Graeme McDowell,285.5
2012,Tommy Biershenk,285.4
2012,William McGirt,285.4
2012,Steve Stricker,285.4
2012,Jeff Maggert,285.3
2012,Cameron Beckman,285.2
2012,Bob Estes,285.2
2012,Arjun Atwal,285.1
2012,Ian Poulter,285.0
2012,Y.E. Yang,284.9
2012,Alexandre Rocha,284.6
2012,Kris Blanks,284.5
2012,Michael Bradley,284.5
2012,Ted Potter Jr.,284.5
2012,Kyle Thompson,284.2
2012,D.A. Points,284.0
2012,Johnson Wagner,284.0
2012,Nathan Green,283.8
2012,Stephen Ames,283.7
2012,Spencer Levin,283.7
2012,Brendon Todd,283.6
2012,Michael Thompson,283.4
2012,Stuart Appleby,283.3
2012,Ken Duke,282.6
2012,Chez Reavie,282.5
2012,K.J. Choi,282.3
2012,Greg Chalmers,282.0
2012,Gary Christian,281.9
2012,Kevin Na,281.5
2012,Scott Dunlap,281.4
2012,John Mallinger,281.4
2012,Zach Johnson,281.1
2012,Rocco Mediate,280.7
2012,Luke Donald,280.1
2012,Jim Furyk,280.0
2012,Justin Leonard,279.4
2012,Patrick Sheehan,279.3
2012,Jason Bohn,279.2
2012,Heath Slocum,278.9
2012,David Mathis,278.1
2012,Brian Gay,277.7
2012,Bryce Molder,277.5
2012,Brian Davis,277.1
2012,Tim Clark,276.7
2012,Ryuji Imada,276.4
2012,Jerry Kelly,276.1
2012,Mark Wilson,276.0
2012,David Toms,275.5
2012,Billy Hurley III,275.3
2012,Ben Curtis,274.8
2012,Tom Pernice Jr.,273.9
2012,Chris DiMarco,273.0
2012,Colt Knost,272.5
2012,Gavin Coles,271.2
2012,Nick O'Hern,268.9
