year,player_name,driving_accuracy
2016,Michael Kim,58.64
2016,Brooks Koepka,58.6
2016,Steve Marino,58.46
2016,Jason Kokrak,58.41
2016,Stewart Cink,58.4
2016,Shawn Stefani,58.4
2016,Hiroshi Iwata,58.34
2016,Jordan Spieth,58.14
2016,Ángel Cabrera,58.06
2016,Brendon Todd,58.02
2016,Tyler Aldridge,57.95
2016,Justin Rose,57.9
2016,Ryan Palmer,57.88
2016,Morgan Hoffmann,57.8
2016,Jonas Blixt,57.79
2016,Patrick Rodgers,57.74
2016,Matt Jones,57.55
2016,Robert Streb,57.48
2016,Chad Collins,57.41
2016,Jamie Lovemark,57.32
2016,Bronson Burgoon,57.3
2016,Nick Taylor,57.21
2016,Dustin Johnson,57.17
2016,Hunter Mahan,57.13
2016,Scott Stallings,56.95
2016,Dawie van der Walt,56.89
2016,Charl Schwartzel,56.86
2016,Vijay Singh,56.73
2016,Luke Donald,56.69
2016,Gary Woodland,56.69
2016,Daniel Berger,56.68
2016,Chesson Hadley,56.58
2016,Jhonattan Vegas,56.57
2016,Retief Goosen,56.4
2016,Anirban Lahiri,56.31
2016,Patrick Reed,55.96
2016,Tom Hoge,55.81
2016,Adam Scott,55.55
2016,Luke Guthrie,55.53
2016,Aaron Baddeley,55.42
2016,Rob Oppenheim,55.28
2016,Patton Kizzire,55.23
2016,Branden Grace,55.14
2016,Martin Laird,55.14
2016,Bubba Watson,55.11
2016,Robert Allenby,55.06
2016,Harris English,55.01
2016,Phil Mickelson,54.82
2016,Charley Hoffman,54.8
2016,Andres Gonzales,54.55
2016,Ricky Barnes,54.27
2016,Justin Thomas,53.94
2016,Robert Garrigus,53.91
2016,Erik Compton,53.64
2016,Ernie Els,52.93
2016,Smylie Kaufman,52.91
2016,Tyrone Van Aswegen,52.91
2016,Carlos Ortiz,52.77
2016,Charles Howell III,52.6
2016,Tony Finau,52.48
2016,Rhein Gibson,52.45
2016,Camilo Villegas,52.18
2016,Derek Fathauer,52.02
2016,J.B. Holmes,51.68
2016,Luke List,50.98
2016,Jason Day,50.46
2016,S.Y. Noh,49.12
2016,Jimmy Walker,48.31
2016,Andrew Loupe,45.56
2016,Steven Bowditch,43.02
