year,player_name,sg_total
2021,Beau Hossler,-0.145
2021,Satoshi Kodaira,-0.146
2021,Matthew Wolff,-0.168
2021,Tom Lewis,-0.175
2021,Rafa Cabrera Bello,-0.184
2021,Sam Ryder,-0.218
2021,John Huh,-0.228
2021,Brandon Hagy,-0.232
2021,Scott Piercy,-0.234
2021,Chris Baker,-0.268
2021,Josh Teater,-0.277
2021,Richy Werenski,-0.302
2021,Bronson Burgoon,-0.309
2021,Bill Haas,-0.31
2021,Robert Streb,-0.323
2021,Rob Oppenheim,-0.325
2021,David Hearn,-0.329
2021,Michael Gligic,-0.338
2021,J.J. Spaun,-0.394
2021,Wyndham Clark,-0.409
2021,Aaron Baddeley,-0.42
2021,Austin Cook,-0.421
2021,Nate Lashley,-0.423
2021,Phil Mickelson,-0.442
2021,Jim Herman,-0.454
2021,Adam Long,-0.457
2021,Dylan Frittelli,-0.461
2021,Danny Lee,-0.514
2021,Scott Brown,-0.525
2021,Tyler McCumber,-0.536
2021,Will Gordon,-0.543
2021,Scott Harrington,-0.564
2021,Tyler Duncan,-0.575
2021,Sean O'Hair,-0.596
2021,Cameron Champ,-0.607
2021,Luke Donald,-0.635
2021,Michael Gellerman,-0.655
2021,Bo Van Pelt,-0.683
2021,Hudson Swafford,-0.684
2021,Robby Shelton,-0.685
2021,Byeong Hun An,-0.707
2021,Andrew Landry,-0.715
2021,Jimmy Walker,-0.724
2021,D.J. Trahan,-0.727
2021,Xinjun Zhang,-0.825
2021,Fabián Gómez,-0.838
2021,J.B. Holmes,-0.874
2021,Rafael Campos,-0.883
2021,Kris Ventura,-0.938
2021,Ryan Brehm,-1.128
2021,Rhein Gibson,-1.135
2021,Ted Potter Jr.,-1.16
2021,Nelson Ledesma,-1.167
2021,K.J. Choi,-1.188
2021,Brian Gay,-1.218
2021,Michael Kim,-1.369
2021,Nick Watney,-1.442
2021,Sebastian Cappelen,-1.507
2021,Sung Kang,-1.52
2021,Martin Trainer,-1.781
2021,Hunter Mahan,-1.788
2021,Grayson Murray,-2.108
