year,player_name,driving_distance
2008,Bubba Watson,315.1
2008,Robert Garrigus,311.0
2008,J.B. Holmes,310.3
2008,Dustin Johnson,309.7
2008,Steve Allan,303.2
2008,Tag Ridings,303.0
2008,Nick Watney,302.9
2008,Adam Scott,302.1
2008,Davis Love III,301.3
2008,Charles Warren,301.1
2008,Anthony Kim,300.9
2008,Charley Hoffman,300.8
2008,Ángel Cabrera,300.2
2008,Harrison Frazar,299.9
2008,Jason Gore,299.7
2008,Fred Couples,299.6
2008,Travis Perkins,299.6
2008,Paul Casey,299.2
2008,Andres Romero,299.1
2008,John Merrick,299.0
2008,Brandt Jobe,298.8
2008,Jason Allred,298.6
2008,Lucas Glover,298.4
2008,Tommy Gainey,298.3
2008,Vijay Singh,297.8
2008,Jeff Overton,297.6
2008,Jason Day,297.4
2008,Stewart Cink,296.9
2008,Bill Haas,296.7
2008,Richard Johnson,296.7
2008,Martin Laird,296.6
2008,Padraig Harrington,296.3
2008,Kenny Perry,296.0
2008,Mathew Goggin,295.9
2008,Phil Mickelson,295.7
2008,Nicholas Thompson,295.4
2008,Jimmy Walker,295.4
2008,Mathias Grönberg,295.2
2008,Troy Matteson,295.2
2008,James Driscoll,295.0
2008,George McNeill,295.0
2008,Brenden Pappas,294.9
2008,Sergio Garcia,294.6
2008,Daniel Chopra,294.2
2008,Ryan Palmer,294.2
2008,Pat Perez,294.2
2008,Matt Jones,293.9
2008,Charles Howell III,293.6
2008,Steve Marino,293.5
2008,Camilo Villegas,293.3
2008,Jon Mills,293.2
2008,Tim Herron,293.0
2008,Todd Demsey,292.9
2008,Ted Purdy,292.8
2008,Kevin Streelman,292.8
2008,Ryan Moore,292.7
2008,Geoff Ogilvy,292.1
2008,Rory Sabbatini,292.0
2008,Bo Van Pelt,292.0
2008,Nick Flanagan,291.8
2008,Robert Allenby,291.7
2008,J.J. Henry,291.7
2008,Boo Weekley,291.7
2008,Ernie Els,291.6
2008,John Huston,291.5
2008,Trevor Immelman,291.3
2008,D.J. Trahan,291.3
2008,Kevin Stadler,291.2
2008,Michael Letzig,291.1
2008,Sean O'Hair,291.1
2008,Kevin Sutherland,291.0
2008,Stuart Appleby,290.9
2008,Aaron Baddeley,290.3
2008,John Riegger,290.1
2008,Brad Adamonis,289.9
2008,Chad Campbell,289.9
2008,Hunter Mahan,289.9
2008,Brad Elder,289.8
2008,Mark Hensby,289.4
2008,John Rollins,288.9
2008,John Senden,288.8
2008,Rod Pampling,288.0
2008,Vaughn Taylor,288.0
2008,David Lutterus,287.9
2008,Bob Sowards,287.9
2008,Ben Crane,287.8
2008,Cody Freeman,287.8
2008,Tommy Armour III,287.7
2008,Eric Axley,287.7
2008,Rich Beem,287.7
2008,Joe Ogilvie,287.7
2008,Tom Scherrer,287.7
2008,Jesper Parnevik,287.6
2008,Brett Quigley,287.5
2008,Chris Stroud,287.4
2008,Charlie Wi,287.4
2008,Alejandro Cañizares,287.1
2008,Retief Goosen,287.1
2008,Steve Lowery,287.0
2008,Y.E. Yang,286.9
2008,Michael Allen,286.8
2008,Joe Durant,286.5
2008,Ryan Armour,286.4
2008,Jeff Gove,286.4
2008,Parker McLachlin,286.2
2008,K.J. Choi,286.1
2008,Marco Dawson,286.1
2008,Will MacKenzie,286.0
2008,Carl Pettersson,286.0
2008,Jeff Maggert,285.9
2008,Kyle Thompson,285.7
2008,Carlos Franco,285.6
2008,David Duval,285.5
2008,Woody Austin,285.3
2008,Jonathan Byrd,285.3
2008,Briny Baird,285.2
2008,Marc Turnesa,285.1
2008,Ken Duke,284.9
2008,Kenneth Ferrie,284.8
2008,Mike Weir,284.8
2008,Ben Curtis,284.7
2008,Mark Wilson,284.6
2008,Jay Williamson,284.4
2008,J.P. Hayes,284.2
2008,Justin Bolli,284.1
2008,Frank Lickliter II,284.1
2008,Patrick Sheehan,284.1
2008,Scott Sterling,284.1
2008,Todd Hamilton,284.0
2008,Billy Mayfair,284.0
2008,Tim Petrovic,284.0
2008,Lee Janzen,283.9
2008,Stephen Ames,283.8
2008,Nathan Green,283.7
2008,Ian Poulter,283.6
2008,Steve Stricker,283.6
2008,Billy Andrade,283.3
2008,Johnson Wagner,283.2
2008,Mark Calcavecchia,283.1
2008,Scott McCarron,283.1
2008,Kent Jones,282.9
2008,Alex Cejka,282.7
2008,Freddie Jacobson,282.7
2008,Brett Rumford,282.7
2008,Bob Estes,282.6
2008,David Toms,282.2
2008,Steve Elkington,282.0
2008,Tom Lehman,282.0
2008,Cameron Beckman,281.9
2008,Steve Flesch,281.9
2008,Chez Reavie,281.8
2008,Robert Gamez,281.6
2008,Doug LaBelle II,281.6
2008,Peter Lonard,281.6
2008,Justin Leonard,281.4
2008,Tim Clark,281.1
2008,Cliff Kresge,280.9
2008,Kevin Na,280.9
2008,Brandt Snedeker,280.8
2008,Tom Pernice Jr.,280.6
2008,Jim Furyk,280.4
2008,Jim McGovern,280.0
2008,Heath Slocum,279.9
2008,Tim Wilkinson,279.8
2008,Bart Bryant,279.5
2008,Bob Tway,279.2
2008,Chris Riley,279.1
2008,John Mallinger,279.0
2008,Ryuji Imada,278.6
2008,Rocco Mediate,278.6
2008,Scott Verplank,278.6
2008,Brian Davis,277.7
2008,Chad Collins,277.5
2008,Chris DiMarco,277.4
2008,Jerry Kelly,277.0
2008,Ron Whittaker,276.7
2008,Dean Wilson,276.2
2008,Dudley Hart,275.5
2008,Paul Claxton,275.4
2008,Zach Johnson,275.1
2008,Matt Kuchar,275.0
2008,Glen Day,274.9
2008,Nick O'Hern,274.9
2008,Omar Uresti,274.9
2008,Jin Park,274.4
2008,Shane Bertsch,274.3
2008,Shigeki Maruyama,274.0
2008,Greg Kraft,273.6
2008,Paul Goydos,273.2
2008,Stephen Leaney,272.7
2008,Craig Kanada,272.6
2008,Jeff Quinney,272.5
2008,Olin Browne,272.1
2008,Gavin Coles,271.5
2008,Brian Gay,270.5
2008,Corey Pavin,261.4
