year,player_name,sg_approach
2011,Luke Donald,1.094
2011,Chad Campbell,0.987
2011,Phil Mickelson,0.9
2011,Webb Simpson,0.755
2011,Matt Kuchar,0.698
2011,K.J. Choi,0.689
2011,David Toms,0.669
2011,Rory Sabbatini,0.657
2011,Jim Furyk,0.643
2011,Ernie Els,0.635
2011,Chris Kirk,0.611
2011,Nick Watney,0.604
2011,Woody Austin,0.588
2011,Ricky Barnes,0.584
2011,Kris Blanks,0.576
2011,Steve Stricker,0.538
2011,Davis Love III,0.528
2011,Kyle Stanley,0.515
2011,Spencer Levin,0.508
2011,Justin Rose,0.508
2011,Robert Allenby,0.494
2011,Joe Durant,0.494
2011,Brian Davis,0.493
2011,Boo Weekley,0.492
2011,Chez Reavie,0.461
2011,Aron Price,0.453
2011,John Senden,0.453
2011,Paul Goydos,0.452
2011,Michael Bradley,0.448
2011,D.J. Trahan,0.405
2011,Kevin Stadler,0.4
2011,Camilo Villegas,0.399
2011,Stewart Cink,0.396
2011,J.B. Holmes,0.388
2011,Robert Karlsson,0.388
2011,Chris DiMarco,0.383
2011,Gary Woodland,0.38
2011,Zach Johnson,0.349
2011,Bo Van Pelt,0.344
2011,Heath Slocum,0.339
2011,Charles Howell III,0.333
2011,Brendon de Jonge,0.312
2011,Sergio Garcia,0.312
2011,Kevin Streelman,0.305
2011,Charl Schwartzel,0.287
2011,Kevin Na,0.286
2011,Robert Garrigus,0.28
2011,Jimmy Walker,0.271
2011,Brandt Jobe,0.262
2011,Vijay Singh,0.26
2011,Alex Cejka,0.259
2011,Briny Baird,0.252
2011,Jonathan Byrd,0.248
2011,Jason Dufner,0.248
2011,Scott Stallings,0.244
2011,Arjun Atwal,0.241
2011,Scott Piercy,0.24
2011,Martin Laird,0.234
2011,Chris Stroud,0.23
2011,Ian Poulter,0.222
2011,Retief Goosen,0.212
2011,Padraig Harrington,0.209
2011,Brendan Steele,0.209
2011,Charley Hoffman,0.2
2011,Shane Bertsch,0.199
2011,Aaron Baddeley,0.196
2011,Dustin Johnson,0.195
2011,Rickie Fowler,0.194
2011,Bubba Watson,0.193
2011,Ryan Moore,0.192
2011,Brandt Snedeker,0.191
2011,Vaughn Taylor,0.191
2011,Steve Marino,0.184
2011,Jason Bohn,0.167
2011,Tommy Gainey,0.167
2011,Ben Crane,0.162
2011,Jerry Kelly,0.161
2011,Carl Pettersson,0.147
2011,Sean O'Hair,0.14
2011,John Merrick,0.134
2011,Nick O'Hern,0.127
2011,Ángel Cabrera,0.126
2011,John Rollins,0.124
2011,Brian Gay,0.117
2011,Billy Mayfair,0.116
2011,Freddie Jacobson,0.105
2011,Anthony Kim,0.103
2011,Adam Scott,0.102
2011,Trevor Immelman,0.085
2011,Kevin Chappell,0.082
2011,J.J. Henry,0.08
2011,Dean Wilson,0.073
2011,Joseph Bramlett,0.068
2011,Hunter Mahan,0.066
2011,David Duval,0.065
2011,Lucas Glover,0.052
2011,Bill Haas,0.044
2011,Michael Connell,0.042
2011,George McNeill,0.039
2011,Marc Leishman,0.034
2011,Stephen Ames,0.029
2011,Graeme McDowell,0.029
2011,Geoff Ogilvy,0.029
2011,Bill Lunde,0.027
2011,Jason Day,0.026
2011,David Hearn,0.016
2011,Jim Herman,0.011
2011,Alexandre Rocha,0.005
2011,David Mathis,0.003
2011,Sung Kang,-0.003
2011,Kent Jones,-0.008
2011,Scott Gutschewski,-0.013
2011,Paul Stankowski,-0.014
2011,Mark Wilson,-0.017
2011,William McGirt,-0.021
2011,Harrison Frazar,-0.025
2011,Garrett Willis,-0.037
2011,Andres Romero,-0.038
2011,Pat Perez,-0.048
2011,Greg Chalmers,-0.057
2011,Cameron Beckman,-0.061
2011,Ben Curtis,-0.063
2011,Ryan Palmer,-0.064
2011,Justin Leonard,-0.07
2011,Ryuji Imada,-0.085
2011,Troy Matteson,-0.089
2011,Marc Turnesa,-0.092
2011,D.A. Points,-0.097
2011,Alex Prugh,-0.109
2011,Y.E. Yang,-0.111
2011,D.J. Brigman,-0.119
2011,Jeff Overton,-0.119
2011,Johnson Wagner,-0.119
2011,Tim Herron,-0.122
2011,Cameron Tringale,-0.133
2011,Bryce Molder,-0.138
2011,Hunter Haas,-0.141
2011,Fabián Gómez,-0.146
2011,Stuart Appleby,-0.152
2011,Tag Ridings,-0.165
2011,Rod Pampling,-0.18
2011,Bobby Gates,-0.183
2011,Andres Gonzales,-0.184
2011,Matt McQuillan,-0.188
2011,Jim Renner,-0.188
2011,Justin Hicks,-0.192
2011,Tom Gillis,-0.212
2011,Nathan Green,-0.225
2011,James Driscoll,-0.226
2011,Joe Ogilvie,-0.236
2011,Jhonattan Vegas,-0.246
2011,Tim Petrovic,-0.247
2011,Rich Beem,-0.257
2011,Roland Thatcher,-0.259
2011,Lee Janzen,-0.264
2011,Billy Horschel,-0.29
2011,Ben Martin,-0.301
2011,Chris Riley,-0.301
2011,Matt Bettencourt,-0.309
2011,Shaun Micheel,-0.319
2011,Michael Thompson,-0.321
2011,Keegan Bradley,-0.33
2011,Richard Johnson,-0.335
2011,Chris Couch,-0.345
2011,Steve Flesch,-0.367
2011,Josh Teater,-0.39
2011,J.P. Hayes,-0.406
2011,Michael Putnam,-0.418
2011,Daniel Summerhays,-0.434
2011,Blake Adams,-0.453
2011,Troy Merritt,-0.468
2011,Jarrod Lyle,-0.505
2011,Matt Jones,-0.506
2011,Nate Smith,-0.547
2011,Charlie Wi,-0.608
2011,Martin Piller,-0.61
2011,Zack Miller,-0.612
2011,Steven Bowditch,-0.615
2011,Derek Lamely,-0.636
2011,Will Strickler,-0.648
2011,Steve Elkington,-0.651
2011,Colt Knost,-0.672
2011,Rocco Mediate,-0.682
2011,Kevin Kisner,-0.707
2011,Bio Kim,-0.838
2011,Scott McCarron,-1.24
