year,player_name,driving_distance
2011,Cameron Tringale,294.3
2011,Sung Kang,294.2
2011,Anthony Kim,294.2
2011,Matt Jones,293.9
2011,Chez Reavie,293.5
2011,Ricky Barnes,293.3
2011,John Senden,293.3
2011,Kevin Stadler,293.2
2011,Andres Gonzales,293.1
2011,Roland Thatcher,293.1
2011,Brendan Steele,292.8
2011,Rory Sabbatini,292.5
2011,Martin Piller,292.2
2011,Blake Adams,292.1
2011,Stewart Cink,291.8
2011,Tim Herron,291.8
2011,Carl Pettersson,291.8
2011,Jonathan Byrd,291.6
2011,Hunter Mahan,291.6
2011,Scott McCarron,291.6
2011,Joe Ogilvie,291.6
2011,Rod Pampling,291.6
2011,Bill Lunde,291.5
2011,Pat Perez,291.4
2011,Chris Stroud,291.2
2011,Chad Campbell,291.1
2011,J.J. Henry,291.1
2011,Billy Horschel,291.0
2011,Michael Thompson,291.0
2011,David Hearn,290.9
2011,Alexandre Rocha,290.9
2011,Michael Bradley,290.7
2011,Justin Rose,290.6
2011,Robert Allenby,290.2
2011,D.J. Brigman,290.2
2011,Y.E. Yang,290.2
2011,Tom Gillis,290.1
2011,Lee Janzen,290.1
2011,Ryan Moore,290.1
2011,Geoff Ogilvy,290.0
2011,Retief Goosen,289.9
2011,William McGirt,289.9
2011,Ben Martin,289.5
2011,Graeme McDowell,289.5
2011,Kevin Streelman,289.2
2011,Briny Baird,289.1
2011,Steve Stricker,288.8
2011,Hunter Haas,288.5
2011,Trevor Immelman,288.5
2011,Fabián Gómez,288.4
2011,Matt Bettencourt,288.3
2011,Ernie Els,288.1
2011,Brendon de Jonge,287.8
2011,Woody Austin,287.6
2011,Stuart Appleby,287.5
2011,Freddie Jacobson,287.4
2011,D.A. Points,287.4
2011,Brandt Snedeker,287.2
2011,Jason Dufner,286.8
2011,Troy Merritt,286.8
2011,Spencer Levin,286.3
2011,Matt Kuchar,286.2
2011,Rich Beem,286.1
2011,Jarrod Lyle,286.1
2011,Shaun Micheel,286.1
2011,Justin Hicks,286.0
2011,Charlie Wi,285.8
2011,K.J. Choi,285.6
2011,Steve Elkington,285.4
2011,Matt McQuillan,285.4
2011,Nathan Green,285.0
2011,Kent Jones,285.0
2011,Kris Blanks,284.9
2011,Jason Bohn,284.9
2011,Ben Crane,284.9
2011,Daniel Summerhays,284.9
2011,Arjun Atwal,284.8
2011,Mark Wilson,284.8
2011,Cameron Beckman,284.3
2011,Kevin Kisner,284.3
2011,Luke Donald,284.1
2011,Vaughn Taylor,284.1
2011,Paul Stankowski,283.9
2011,Stephen Ames,283.8
2011,Joe Durant,283.6
2011,Ryuji Imada,283.4
2011,Brian Davis,283.3
2011,Billy Mayfair,283.3
2011,Ian Poulter,282.8
2011,Marc Turnesa,282.8
2011,J.P. Hayes,282.7
2011,Aron Price,282.6
2011,Steve Flesch,282.5
2011,Johnson Wagner,282.2
2011,David Mathis,282.0
2011,Bryce Molder,282.0
2011,Heath Slocum,281.9
2011,Jim Furyk,281.4
2011,Nate Smith,281.2
2011,Tim Petrovic,280.5
2011,Alex Cejka,280.3
2011,Shane Bertsch,280.1
2011,Justin Leonard,280.1
2011,Kevin Na,279.8
2011,Garrett Willis,279.7
2011,Greg Chalmers,279.6
2011,Michael Connell,279.5
2011,Chris Riley,279.3
2011,David Toms,279.1
2011,Colt Knost,279.0
2011,Zach Johnson,278.2
2011,Chris DiMarco,277.9
2011,Dean Wilson,276.8
2011,Ben Curtis,276.7
2011,Richard Johnson,276.6
2011,Nick O'Hern,276.3
2011,Jerry Kelly,275.6
2011,Rocco Mediate,275.5
2011,Paul Goydos,274.8
2011,Brian Gay,269.8
