year,player_name,driving_accuracy
2020,Jim Furyk,74.5
2020,Ryan Armour,73.86
2020,Brian Stuard,71.84
2020,Brendon Todd,71.36
2020,Kyle Stanley,71.29
2020,Tyler Duncan,69.87
2020,Chez Reavie,69.73
2020,Henrik Norlander,69.57
2020,Chris Baker,69.49
2020,Jim Herman,69.28
2020,Ryan Moore,68.63
2020,David Hearn,68.44
2020,Doc Redman,68.27
2020,Tim Wilkinson,68.27
2020,Josh Teater,68.24
2020,Vaughn Taylor,67.84
2020,Scott Brown,67.37
2020,Webb Simpson,67.31
2020,Kramer Hickok,67.15
2020,Corey Conners,67.08
2020,Austin Cook,66.75
2020,Chesson Hadley,66.71
2020,Arjun Atwal,66.51
2020,Jason Dufner,66.44
2020,Emiliano Grillo,66.11
2020,Kevin Streelman,65.88
2020,Matt Kuchar,65.82
2020,Fabián Gómez,65.8
2020,Andrew Landry,65.72
2020,Russell Henley,65.65
2020,Collin Morikawa,65.54
2020,Michael Thompson,65.4
2020,Kevin Kisner,65.23
2020,K.H. Lee,64.98
2020,Rickie Fowler,64.84
2020,D.J. Trahan,64.69
2020,Lucas Glover,64.63
2020,Joel Dahmen,64.58
2020,Matt Fitzpatrick,64.58
2020,Adam Hadwin,64.53
2020,Troy Merritt,64.52
2020,Sungjae Im,64.48
2020,Abraham Ancer,64.44
2020,Ben Martin,64.41
2020,Brice Garnett,64.36
2020,Nick Taylor,64.24
2020,Matthew NeSmith,64.14
2020,Daniel Berger,63.86
2020,Martin Laird,63.74
2020,J.T. Poston,63.74
2020,Doug Ghim,63.69
2020,Paul Casey,63.6
2020,Brian Harman,63.28
2020,Viktor Hovland,63.24
2020,Bo Hoag,63.18
2020,Jon Rahm,63.11
2020,Rob Oppenheim,62.95
2020,Mark Hubbard,62.84
2020,Billy Horschel,62.79
2020,Zach Johnson,62.76
2020,Pat Perez,62.75
2020,Kevin Na,62.74
2020,Scott Piercy,62.68
2020,Zac Blair,62.62
2020,Wes Roach,62.61
2020,Rafa Cabrera Bello,62.55
2020,Michael Gellerman,62.52
2020,Chase Seiffert,62.52
2020,Adam Long,62.47
2020,Adam Schenk,62.27
2020,Russell Knox,62.2
2020,Harry Higgs,62.19
2020,Nate Lashley,62.05
2020,Graeme McDowell,62.02
2020,Jhonattan Vegas,62.0
2020,Brandt Snedeker,61.94
2020,Harris English,61.75
2020,Tyrrell Hatton,61.73
2020,Harold Varner III,61.69
2020,Denny McCarthy,61.6
2020,James Hahn,61.43
2020,Tommy Fleetwood,61.33
2020,Bill Haas,61.3
2020,Scottie Scheffler,61.24
2020,Sam Ryder,61.22
2020,Robby Shelton,61.17
2020,Shane Lowry,60.95
2020,Dylan Frittelli,60.8
