year,player_name,money_earned
2014,D.A. Points,364653
2014,Jeff Maggert,360157
2014,Thorbjørn Olesen,335222
2014,Jamie Lovemark,305944
2014,Derek Ernst,305654
2014,Steve Marino,294565
2014,Woody Austin,292824
2014,John Rollins,289757
2014,Davis Love III,284800
2014,Spencer Levin,277780
2014,Jason Gore,273857
2014,Peter Malnati,271326
2014,Y.E. Yang,254525
2014,Dicky Pride,243592
2014,John Peterson,238230
2014,Bernhard Langer,234000
2014,Tim Herron,212771
2014,Lucas Glover,210166
2014,Scott Gardiner,209270
2014,David Lynn,207414
2014,Jim Herman,187337
2014,Eric Axley,180734
2014,Padraig Harrington,169175
2014,Kevin Tway,167278
2014,Miguel Angel Carballo,161491
2014,Bronson La'Cassie,160632
2014,Bob Estes,156000
2014,Mark Wilson,155313
2014,Rod Pampling,154051
2014,Stephen Ames,141143
2014,D.H. Lee,138642
2014,Kenny Perry,130588
2014,Darren Clarke,128293
2014,Nicolas Colsaerts,123367
2014,Mark Anderson,122598
2014,Tim Petrovic,109299
2014,Tiger Woods,108275
2014,Fred Couples,101160
2014,Blake Adams,98439
2014,Ryuji Imada,98186
2014,Matt Bettencourt,96825
2014,Greg Owen,95117
2014,David Duval,94709
2014,Alex Prugh,90606
2014,Kevin Foley,87738
2014,Doug LaBelle II,84209
2014,John Daly,76635
2014,Patrick Cantlay,76131
2014,Cameron Beckman,72835
2014,Mark Calcavecchia,68608
2014,Lee Williams,66075
2014,Lee Janzen,63946
2014,José Coceres,57620
2014,Alex Cejka,57059
2014,Will Claxton,56886
2014,Tom Watson,53727
2014,Tag Ridings,53647
2014,Joe Ogilvie,52035
2014,José María Olazábal,48600
2014,Harrison Frazar,47247
2014,Steve Flesch,46352
2014,Paul Goydos,43441
2014,Dudley Hart,40217
2014,Chris Smith,33620
2014,Fred Funk,32417
2014,Billy Mayfair,32118
2014,Marc Turnesa,30959
2014,Glen Day,30628
2014,Edward Loar,29958
2014,Justin Bolli,29327
2014,Sandy Lyle,27972
2014,Fabián Gómez,27616
2014,Scott McCarron,22794
2014,Larry Mize,22680
2014,Alex Aragon,21526
2014,Daniel Chopra,20775
2014,Len Mattiace,20660
2014,Vaughn Taylor,20451
2014,Kris Blanks,17327
2014,Kent Jones,15480
2014,Ben Kohles,14784
2014,Benjamín Alvarado,13241
2014,Nathan Green,13034
2014,D.J. Trahan,12900
2014,Chez Reavie,11767
2014,Bobby Gates,10919
2014,Scott Verplank,10696
2014,Todd Hamilton,10387
2014,Brett Quigley,10260
2014,Marco Dawson,7245
2014,Jesper Parnevik,7245
2014,Arjun Atwal,6980
2014,Paul Stankowski,6720
2014,Chris DiMarco,6370
