year,player_name,sg_putting
2016,Charles Howell III,0.152
2016,Chris Stroud,0.15
2016,Luke Donald,0.148
2016,Dicky Pride,0.144
2016,Ben Martin,0.14
2016,David Toms,0.132
2016,Steven Bowditch,0.131
2016,Jamie Lovemark,0.131
2016,Kyle Reifers,0.12
2016,Smylie Kaufman,0.113
2016,Shane Lowry,0.113
2016,Paul Casey,0.112
2016,Billy Horschel,0.112
2016,Kevin Na,0.074
2016,Jhonattan Vegas,0.072
2016,Jim Furyk,0.067
2016,Steve Marino,0.067
2016,Sam Saunders,0.06
2016,Cameron Tringale,0.057
2016,David Lingmerth,0.055
2016,Scott Langley,0.045
2016,D.H. Lee,0.042
2016,Henrik Norlander,0.039
2016,Jason Bohn,0.032
2016,Blayne Barber,0.01
2016,Scott Brown,0.01
2016,Alex Cejka,0.01
2016,Spencer Levin,0.008
2016,Andres Gonzales,0.007
2016,Thomas Aiken,0.006
2016,Bronson Burgoon,0.002
2016,Chad Collins,-0.004
2016,Chris Kirk,-0.006
2016,Anirban Lahiri,-0.02
2016,Louis Oosthuizen,-0.021
2016,Brian Stuard,-0.022
2016,Hideki Matsuyama,-0.025
2016,Will Wilcox,-0.027
2016,Rob Oppenheim,-0.038
2016,Erik Compton,-0.04
2016,Russell Knox,-0.054
2016,Emiliano Grillo,-0.056
2016,Cameron Smith,-0.057
2016,Brett Stegmaier,-0.061
2016,Dawie van der Walt,-0.061
2016,Scott Pinckney,-0.064
2016,Tyrone Van Aswegen,-0.064
2016,Tom Hoge,-0.07
2016,Tony Finau,-0.088
2016,Charley Hoffman,-0.092
2016,Ryan Palmer,-0.094
2016,Vijay Singh,-0.094
2016,Si Woo Kim,-0.102
2016,Kyle Stanley,-0.103
2016,Branden Grace,-0.105
2016,Jason Gore,-0.109
2016,J.B. Holmes,-0.129
2016,Tyler Aldridge,-0.13
2016,Charl Schwartzel,-0.137
2016,Michael Thompson,-0.151
2016,Nick Taylor,-0.154
2016,Mark Wilson,-0.155
2016,Gary Woodland,-0.162
2016,Adam Scott,-0.168
2016,Bill Haas,-0.174
2016,Justin Thomas,-0.185
2016,John Huh,-0.187
2016,Lucas Glover,-0.192
2016,Chesson Hadley,-0.192
2016,Patrick Rodgers,-0.193
2016,Justin Rose,-0.197
2016,Graeme McDowell,-0.199
2016,Robert Garrigus,-0.2
2016,Rory McIlroy,-0.207
2016,Jerry Kelly,-0.214
2016,Whee Kim,-0.219
2016,Danny Lee,-0.221
2016,Chad Campbell,-0.223
2016,Boo Weekley,-0.225
2016,Graham DeLaet,-0.227
2016,Carlos Ortiz,-0.242
2016,James Hahn,-0.243
2016,Roberto Castro,-0.257
2016,Chez Reavie,-0.262
2016,Rhein Gibson,-0.266
2016,J.J. Henry,-0.269
2016,Luke List,-0.273
2016,Brendan Steele,-0.287
2016,Jason Kokrak,-0.288
2016,Scott Piercy,-0.292
2016,Francesco Molinari,-0.296
2016,Scott Stallings,-0.305
2016,Kevin Chappell,-0.307
2016,Matt Jones,-0.314
2016,Jim Herman,-0.318
2016,Kevin Streelman,-0.326
2016,Shawn Stefani,-0.336
2016,Padraig Harrington,-0.342
2016,Ángel Cabrera,-0.347
2016,Jason Dufner,-0.353
2016,Harold Varner III,-0.357
2016,Bubba Watson,-0.367
2016,Sergio Garcia,-0.388
2016,Robert Streb,-0.396
2016,Stewart Cink,-0.398
2016,Jeff Overton,-0.416
2016,Abraham Ancer,-0.421
2016,Vaughn Taylor,-0.424
2016,Geoff Ogilvy,-0.437
2016,Rod Pampling,-0.475
2016,Will MacKenzie,-0.479
2016,Webb Simpson,-0.482
2016,George McNeill,-0.485
2016,Robert Allenby,-0.491
2016,Ken Duke,-0.524
2016,Derek Ernst,-0.556
2016,D.A. Points,-0.596
2016,Keegan Bradley,-0.631
2016,Rory Sabbatini,-0.945
2016,Greg Owen,-0.987
