year,player_name,sg_around_green
2013,Luke Donald,0.628
2013,Steve Stricker,0.596
2013,Justin Rose,0.491
2013,Mike Weir,0.399
2013,Bryce Molder,0.395
2013,Jonas Blixt,0.394
2013,Rod Pampling,0.389
2013,Stuart Appleby,0.387
2013,Lee Williams,0.38
2013,Charles Howell III,0.374
2013,Justin Leonard,0.363
2013,Bob Estes,0.362
2013,Brandt Snedeker,0.354
2013,Roberto Castro,0.348
2013,Brian Gay,0.336
2013,Chris Stroud,0.333
2013,Jim Furyk,0.323
2013,David Lynn,0.323
2013,Padraig Harrington,0.321
2013,Steven Bowditch,0.316
2013,S.Y. Noh,0.315
2013,Charlie Wi,0.295
2013,Aaron Baddeley,0.293
2013,Ian Poulter,0.29
2013,Bill Haas,0.289
2013,Aaron Watkins,0.285
2013,Matt Kuchar,0.278
2013,Casey Wittenberg,0.263
2013,Phil Mickelson,0.26
2013,Sergio Garcia,0.259
2013,K.J. Choi,0.258
2013,Freddie Jacobson,0.247
2013,Tiger Woods,0.247
2013,Morgan Hoffmann,0.242
2013,Webb Simpson,0.225
2013,Matt Jones,0.22
2013,Scott Langley,0.215
2013,Ben Curtis,0.208
2013,Jordan Spieth,0.2
2013,Tim Herron,0.197
2013,John Huh,0.19
2013,Keegan Bradley,0.185
2013,Brian Davis,0.185
2013,Troy Matteson,0.175
2013,Andres Romero,0.17
2013,Lee Westwood,0.17
2013,Jason Day,0.167
2013,William McGirt,0.165
2013,Jimmy Walker,0.164
2013,D.A. Points,0.163
2013,Cameron Tringale,0.149
2013,Bud Cauley,0.148
2013,Ernie Els,0.143
2013,Robert Karlsson,0.143
2013,James Driscoll,0.139
2013,Ryan Moore,0.139
2013,Peter Hanson,0.138
2013,John Senden,0.13
2013,Henrik Stenson,0.128
2013,Tom Gillis,0.126
2013,Carl Pettersson,0.126
2013,Jerry Kelly,0.125
2013,Alistair Presnell,0.123
2013,Martin Flores,0.118
2013,Geoff Ogilvy,0.117
2013,Brendan Steele,0.105
2013,Chris Kirk,0.099
2013,Brian Harman,0.096
2013,David Toms,0.095
2013,Trevor Immelman,0.094
2013,Kevin Chappell,0.077
2013,Rickie Fowler,0.074
2013,Mark Wilson,0.072
2013,Daniel Summerhays,0.067
2013,Michael Thompson,0.067
2013,Charl Schwartzel,0.061
2013,Luke Guthrie,0.055
2013,Adam Scott,0.055
2013,John Merrick,0.051
2013,Hunter Mahan,0.05
2013,Zach Johnson,0.047
2013,Greg Owen,0.036
2013,Brendon de Jonge,0.032
2013,Rory McIlroy,0.032
2013,Jason Kokrak,0.029
2013,Jin Park,0.016
2013,Patrick Reed,0.011
2013,Ben Crane,0.005
2013,Tag Ridings,0.003
2013,Darron Stiles,0.003
2013,Robert Streb,0.003
2013,Dicky Pride,0.002
2013,Rory Sabbatini,0.002
2013,Scott Piercy,-0.006
2013,Kevin Streelman,-0.008
2013,Marc Leishman,-0.009
2013,Scott Brown,-0.014
2013,D.H. Lee,-0.015
2013,D.J. Trahan,-0.018
2013,Vijay Singh,-0.021
2013,David Lingmerth,-0.022
2013,Fabián Gómez,-0.026
2013,George McNeill,-0.03
2013,Chad Campbell,-0.033
2013,James Hahn,-0.034
2013,Richard Lee,-0.043
2013,Tim Clark,-0.049
2013,Ted Potter Jr.,-0.052
2013,Pat Perez,-0.055
2013,Stewart Cink,-0.058
2013,Martin Laird,-0.058
2013,Ángel Cabrera,-0.059
2013,Graeme McDowell,-0.061
2013,Bubba Watson,-0.065
2013,Michael Bradley,-0.068
2013,Billy Horschel,-0.069
2013,Erik Compton,-0.076
2013,Harris English,-0.077
2013,Lucas Glover,-0.083
2013,Robert Allenby,-0.085
2013,J.J. Henry,-0.089
2013,Dustin Johnson,-0.09
2013,Cameron Percy,-0.092
2013,Jason Bohn,-0.095
2013,Camilo Villegas,-0.095
2013,Luke List,-0.097
2013,Bo Van Pelt,-0.1
2013,Greg Chalmers,-0.102
2013,Jason Dufner,-0.103
2013,John Rollins,-0.103
2013,David Mathis,-0.105
2013,Kevin Stadler,-0.11
2013,David Hearn,-0.119
2013,Brian Stuard,-0.125
2013,Josh Teater,-0.133
2013,Y.E. Yang,-0.137
2013,Charley Hoffman,-0.145
2013,Stephen Ames,-0.147
2013,Brad Fritsch,-0.152
2013,Henrik Norlander,-0.155
2013,Shawn Stefani,-0.155
2013,Graham DeLaet,-0.159
2013,Ryo Ishikawa,-0.165
2013,Jeff Maggert,-0.166
2013,Jim Herman,-0.176
2013,Ken Duke,-0.178
2013,Chez Reavie,-0.184
2013,Steve LeBrun,-0.185
2013,Scott Gardiner,-0.19
2013,Brandt Jobe,-0.191
2013,Sean O'Hair,-0.198
2013,Justin Bolli,-0.21
2013,Doug LaBelle II,-0.21
2013,Will Claxton,-0.215
2013,Boo Weekley,-0.221
2013,Ricky Barnes,-0.227
2013,Russell Henley,-0.233
2013,Matt Every,-0.234
2013,Colt Knost,-0.242
2013,Vaughn Taylor,-0.247
2013,Nicholas Thompson,-0.288
2013,Charlie Beljan,-0.306
2013,Andrew Svoboda,-0.308
2013,Nick Watney,-0.317
2013,Ryan Palmer,-0.323
2013,Bobby Gates,-0.331
2013,Martin Kaymer,-0.335
2013,Ben Kohles,-0.354
2013,Sangmoon Bae,-0.376
2013,Jeff Overton,-0.384
2013,Scott Stallings,-0.392
2013,Gary Woodland,-0.392
2013,Tommy Gainey,-0.411
2013,Johnson Wagner,-0.436
2013,Eric Meierdierks,-0.501
2013,Derek Ernst,-0.526
2013,Robert Garrigus,-0.528
2013,Nicolas Colsaerts,-0.563
2013,Justin Hicks,-0.6
2013,Kyle Stanley,-0.708
