year,player_name,money_earned
2019,Billy Hurley III,239396
2019,Charl Schwartzel,232725
2019,Nicholas Lindheim,227124
2019,Brady Schnell,210914
2019,Sean O'Hair,201352
2019,Ben Crane,193074
2019,George McNeill,187950
2019,K.J. Choi,185952
2019,Alex Cejka,181155
2019,J.J. Henry,177232
2019,Sangmoon Bae,172472
2019,Padraig Harrington,169390
2019,James Hahn,159343
2019,Jamie Lovemark,145999
2019,Tom Lovelady,145647
2019,Freddie Jacobson,144500
2019,Steve Stricker,135670
2019,Martin Piller,134029
2019,Grayson Murray,125511
2019,Tyrone Van Aswegen,114780
2019,Boo Weekley,107981
2019,Michael Kim,104936
2019,Rod Pampling,102127
2019,John Senden,99419
2019,John Huh,97255
2019,Jason Gore,92960
2019,Morgan Hoffmann,92212
2019,Robert Garrigus,84191
2019,Chris Thompson,81635
2019,Derek Fathauer,76850
2019,Andres Romero,74786
2019,David Lingmerth,71644
2019,Colt Knost,66493
2019,Arjun Atwal,62095
2019,David Toms,61438
2019,Chad Collins,59164
2019,Tim Herron,43281
2019,D.A. Points,43246
2019,Chad Campbell,42130
2019,Daniel Chopra,40401
2019,Y.E. Yang,39055
2019,Trevor Immelman,35353
2019,Stuart Appleby,33336
2019,John Rollins,32424
2019,Parker McLachlin,29674
2019,Mike Weir,27643
2019,Chris Couch,27166
2019,Bernhard Langer,25415
2019,Fred Couples,23680
2019,Ricky Barnes,22370
2019,Tommy Gainey,21560
2019,Rich Beem,18550
2019,Charlie Beljan,18304
2019,Derek Ernst,15172
2019,Robert Allenby,14715
2019,Brandon Hagy,14555
2019,Smylie Kaufman,14454
2019,Tom Lehman,13952
2019,John Merrick,13611
2019,Charlie Wi,12735
2019,Omar Uresti,12690
2019,Brendon de Jonge,11904
2019,Dicky Pride,11280
2019,Brian Davis,10500
2019,John Daly,7070
2019,Heath Slocum,6685
2019,Will MacKenzie,6510
2019,Ken Duke,6450
2019,Jason Bohn,5970
2019,Jonathan Kaye,5910
