year,player_name,sg_approach
2024,Roger Sloan,0.098
2024,Erik van Rooyen,0.095
2024,Jacob Bridgeman,0.084
2024,Wyndham Clark,0.075
2024,Rafael Campos,0.061
2024,Joe Highsmith,0.061
2024,Sungjae Im,0.054
2024,Matti Schmid,0.035
2024,Nico Echavarria,0.03
2024,Patrick Cantlay,0.024
2024,Thorbjørn Olesen,0.022
2024,Max Greyserman,0.013
2024,J.T. Poston,0.012
2024,Ryan Fox,0.008
2024,Billy Horschel,0.007
2024,Jake Knapp,0.001
2024,Brandon Wu,-0.006
2024,Ben Silverman,-0.008
2024,Denny McCarthy,-0.017
2024,Sami Valimaki,-0.036
2024,Robert MacIntyre,-0.051
2024,Adam Hadwin,-0.053
2024,Kevin Streelman,-0.053
2024,Matt NeSmith,-0.065
2024,Trace Crowe,-0.069
2024,Maverick McNealy,-0.08
2024,Patrick Fishburn,-0.083
2024,Stephan Jaeger,-0.086
2024,Alex Smalley,-0.086
2024,Callum Tarren,-0.092
2024,Cam Davis,-0.105
2024,Rickie Fowler,-0.117
2024,Hayden Springer,-0.119
2024,Zach Johnson,-0.121
2024,Matt Fitzpatrick,-0.122
2024,Matt Kuchar,-0.124
2024,Wesley Bryan,-0.142
2024,Ryan McCormick,-0.151
2024,Chesson Hadley,-0.154
2024,Blaine Hale Jr.,-0.157
2024,Luke List,-0.16
2024,Robby Shelton,-0.162
2024,Patrick Rodgers,-0.191
2024,Mackenzie Hughes,-0.192
2024,Thomas Detry,-0.196
2024,Jordan Spieth,-0.204
2024,Min Woo Lee,-0.213
2024,K.H. Lee,-0.233
2024,Camilo Villegas,-0.251
2024,Taylor Moore,-0.289
2024,Sam Stevens,-0.296
2024,Hayden Buckley,-0.298
2024,Kevin Chappell,-0.307
2024,Peter Malnati,-0.308
2024,Vincent Norrman,-0.313
2024,Webb Simpson,-0.321
2024,Harris English,-0.325
2024,Martin Laird,-0.328
2024,Vince Whaley,-0.337
2024,Jason Day,-0.343
2024,Aaron Baddeley,-0.359
2024,Carl Yuan,-0.359
2024,Josh Teater,-0.36
2024,Beau Hossler,-0.374
2024,Garrick Higgo,-0.377
2024,Justin Rose,-0.377
2024,Pierceson Coody,-0.378
2024,Adrien Dumont de Chassart,-0.379
2024,Wilson Furr,-0.399
2024,Chad Ramey,-0.402
2024,Chris Gotterup,-0.419
2024,Brendon Todd,-0.423
2024,Taylor Montgomery,-0.442
2024,Tyson Alexander,-0.468
2024,Ryan Palmer,-0.475
2024,Davis Riley,-0.486
2024,Kevin Dougherty,-0.518
2024,Justin Suh,-0.523
2024,Adam Schenk,-0.531
2024,Tyler Duncan,-0.541
2024,Ryan Brehm,-0.555
2024,Kevin Tway,-0.565
2024,Alejandro Tosti,-0.602
2024,S.H. Kim,-0.626
2024,Ben Taylor,-0.644
2024,Kevin Kisner,-0.65
2024,Erik Barnes,-0.662
2024,Brandt Snedeker,-0.697
2024,Cameron Champ,-0.716
2024,Paul Barjon,-0.898
2024,Martin Trainer,-1.028
2024,Raul Pereda,-1.047
