year,player_name,sg_around_green
2008,Chris Riley,0.65
2008,Mike Weir,0.541
2008,Brett Rumford,0.526
2008,Shigeki Maruyama,0.47
2008,Kevin Na,0.47
2008,Steve Stricker,0.464
2008,Padraig Harrington,0.46
2008,Retief Goosen,0.45
2008,Vijay Singh,0.45
2008,Adam Scott,0.44
2008,Trevor Immelman,0.427
2008,Omar Uresti,0.385
2008,Glen Day,0.37
2008,Stuart Appleby,0.362
2008,Phil Mickelson,0.36
2008,Ryuji Imada,0.349
2008,Brad Adamonis,0.298
2008,Billy Mayfair,0.294
2008,Chad Collins,0.292
2008,Todd Demsey,0.263
2008,Tim Wilkinson,0.262
2008,Kevin Sutherland,0.261
2008,Marco Dawson,0.254
2008,K.J. Choi,0.252
2008,Rod Pampling,0.25
2008,Charlie Wi,0.249
2008,Jason Allred,0.241
2008,Ian Poulter,0.238
2008,Corey Pavin,0.237
2008,Ben Curtis,0.236
2008,Charles Howell III,0.236
2008,Tim Petrovic,0.235
2008,Brett Quigley,0.231
2008,Sergio Garcia,0.23
2008,Jesper Parnevik,0.229
2008,Ernie Els,0.228
2008,Jeff Gove,0.228
2008,Mathew Goggin,0.222
2008,Nathan Green,0.221
2008,Aaron Baddeley,0.218
2008,Tim Herron,0.217
2008,Brenden Pappas,0.214
2008,Steve Flesch,0.209
2008,Brian Davis,0.2
2008,Stephen Ames,0.198
2008,Brian Gay,0.198
2008,David Lutterus,0.196
2008,Craig Kanada,0.193
2008,Brad Elder,0.185
2008,Carlos Franco,0.184
2008,Daniel Chopra,0.183
2008,Tom Pernice Jr.,0.179
2008,Rory Sabbatini,0.178
2008,Gavin Coles,0.167
2008,Jonathan Byrd,0.165
2008,Justin Leonard,0.165
2008,Tom Lehman,0.162
2008,Parker McLachlin,0.162
2008,Cameron Beckman,0.16
2008,Mark Wilson,0.16
2008,John Mallinger,0.159
2008,Eric Axley,0.158
2008,Jerry Kelly,0.156
2008,Fred Couples,0.154
2008,Matt Jones,0.148
2008,Nick O'Hern,0.147
2008,Lee Janzen,0.144
2008,Dudley Hart,0.132
2008,Freddie Jacobson,0.127
2008,Scott Verplank,0.127
2008,Michael Letzig,0.126
2008,Brandt Snedeker,0.116
2008,Pat Perez,0.115
2008,David Duval,0.111
2008,Tim Clark,0.109
2008,Scott McCarron,0.108
2008,Matt Kuchar,0.106
2008,Alejandro Cañizares,0.105
2008,Richard Johnson,0.097
2008,Mark Hensby,0.094
2008,Geoff Ogilvy,0.094
2008,Anthony Kim,0.093
2008,Camilo Villegas,0.093
2008,Jim McGovern,0.084
2008,Bob Estes,0.082
2008,Shane Bertsch,0.079
2008,Andres Romero,0.079
2008,Briny Baird,0.073
2008,D.J. Trahan,0.064
2008,Stewart Cink,0.058
2008,Bill Haas,0.051
2008,Ben Crane,0.045
2008,J.P. Hayes,0.043
2008,Carl Pettersson,0.036
2008,Jim Furyk,0.031
2008,Bart Bryant,0.03
2008,Nicholas Thompson,0.028
2008,Davis Love III,0.026
2008,David Toms,0.018
2008,Jon Mills,0.014
2008,Peter Lonard,0.01
2008,Sean O'Hair,-0.003
2008,Doug LaBelle II,-0.004
2008,Chris DiMarco,-0.005
2008,Kent Jones,-0.007
2008,Paul Goydos,-0.01
2008,George McNeill,-0.01
2008,Ken Duke,-0.018
2008,Marc Turnesa,-0.019
2008,James Driscoll,-0.021
2008,Joe Ogilvie,-0.032
2008,Steve Lowery,-0.04
2008,Dean Wilson,-0.041
2008,John Rollins,-0.042
2008,Steve Marino,-0.044
2008,Michael Allen,-0.047
2008,Rocco Mediate,-0.05
2008,Bubba Watson,-0.051
2008,John Merrick,-0.052
2008,Chris Stroud,-0.052
2008,Jeff Quinney,-0.055
2008,Frank Lickliter II,-0.058
2008,Jimmy Walker,-0.063
2008,J.J. Henry,-0.069
2008,Bo Van Pelt,-0.071
2008,Bob Sowards,-0.072
2008,Ángel Cabrera,-0.074
2008,Chez Reavie,-0.074
2008,Woody Austin,-0.081
2008,Tom Scherrer,-0.081
2008,Jeff Overton,-0.083
2008,Paul Claxton,-0.084
2008,Ted Purdy,-0.084
2008,Rich Beem,-0.088
2008,Steve Elkington,-0.088
2008,Scott Sterling,-0.088
2008,Cody Freeman,-0.096
