year,player_name,money_earned
2016,Chad Collins,734548
2016,Morgan Hoffmann,717890
2016,Matt Jones,712723
2016,Tim Wilkinson,708623
2016,Shawn Stefani,698102
2016,Scott Stallings,697434
2016,Greg Chalmers,695188
2016,Whee Kim,682662
2016,Will Wilcox,676841
2016,Michael Kim,664539
2016,S.Y. Noh,661711
2016,Padraig Harrington,654929
2016,Mark Hubbard,642942
2016,Hiroshi Iwata,634862
2016,Nick Taylor,628756
2016,Ben Crane,607892
2016,Steve Wheatcroft,601164
2016,Chris Stroud,599176
2016,Kyle Stanley,580734
2016,Andres Gonzales,579667
2016,Martin Piller,570740
2016,Tom Hoge,561559
2016,Ernie Els,559024
2016,Bronson Burgoon,557020
2016,Michael Thompson,521983
2016,Jamie Donaldson,520052
2016,Tyler Aldridge,517738
2016,Sam Saunders,510079
2016,Chesson Hadley,503993
2016,Stuart Appleby,500214
2016,Greg Owen,484955
2016,Cameron Smith,477843
2016,Rob Oppenheim,462427
2016,Steven Bowditch,458891
2016,Camilo Villegas,450056
2016,Brice Garnett,446565
2016,Stewart Cink,437855
2016,Luke Guthrie,427442
2016,Jason Gore,416654
2016,Will MacKenzie,416033
2016,Brendon de Jonge,415583
2016,Jeff Overton,410246
2016,Kelly Kraft,403437
2016,Geoff Ogilvy,397595
2016,Scott Langley,380025
2016,Andrew Landry,373980
2016,Ian Poulter,370256
2016,Thomas Aiken,347686
2016,Wes Roach,342098
2016,Scott Pinckney,332533
2016,Cameron Percy,313456
2016,Mark Wilson,306866
2016,D.A. Points,305250
2016,Dawie van der Walt,301697
2016,Tim Herron,297238
2016,Henrik Norlander,290889
2016,Justin Leonard,288428
2016,J.J. Henry,280674
2016,Brian Gay,280619
2016,Ángel Cabrera,277118
2016,Carlos Ortiz,263466
2016,Erik Compton,247903
2016,Miguel Angel Carballo,240509
2016,Hunter Mahan,230694
2016,D.J. Trahan,225751
2016,Davis Love III,222422
2016,George McNeill,213895
2016,Andres Romero,195262
2016,Derek Ernst,190736
2016,Nick Watney,189880
2016,Wesley Bryan,178729
2016,D.H. Lee,174683
2016,John Merrick,162969
2016,Abraham Ancer,162811
2016,Matt Every,158453
2016,Rhein Gibson,155578
2016,Rory Sabbatini,150236
2016,Rod Pampling,142433
2016,Alex Prugh,135437
2016,Tim Clark,110361
2016,Shane Bertsch,105493
2016,Dicky Pride,101456
2016,Lucas Lee,98965
2016,Tom Gillis,93242
2016,Bernhard Langer,89000
2016,Marc Turnesa,82384
2016,Brendon Todd,75772
2016,John Rollins,74084
2016,Eric Axley,71563
2016,Carl Pettersson,66986
2016,Michael Putnam,65600
2016,Ryo Ishikawa,62102
2016,Darron Stiles,60197
2016,Michael Bradley,60114
2016,Cameron Beckman,59191
2016,Jonathan Byrd,58655
2016,Darren Clarke,51489
2016,Pat Perez,47840
2016,Ted Purdy,42027
2016,Billy Mayfair,39720
2016,Steve Flesch,36062
2016,Rocco Mediate,32000
2016,Frank Lickliter II,28986
2016,Arjun Atwal,28598
2016,Brian Davis,27880
2016,Troy Matteson,26248
2016,Robert Allenby,25271
2016,Larry Mize,24900
2016,Mark O'Meara,20573
2016,Charlie Wi,20556
2016,Trevor Immelman,20509
2016,Marco Dawson,19848
2016,Fred Funk,18662
2016,Shaun Micheel,17760
2016,Rich Beem,17450
2016,Mark Hensby,17344
2016,Tim Petrovic,17142
2016,Jarrod Lyle,15884
2016,Bo Van Pelt,15392
2016,John Peterson,13020
2016,Ben Curtis,12691
2016,Charlie Beljan,11160
2016,Kent Jones,9792
2016,Omar Uresti,7910
2016,Tommy Gainey,7872
2016,Matt Bettencourt,6195
